"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
166531																																																																																				309762	0				9.9557%			38994		391677	141	0										33994	391677	0	0.0000%	30299	0	821	31120	7.9020%	0	0	0	0	1	5000		1	0	39135	0	0	0	141	0	0	0		0	38994	0	0	38994	0	0	0	0	0	0						0	0	31691		
166652																																																																																						83069	7571	7571	9.7892%	13.7690%	12.5140%	75498	603306	771234	-191	0			5.7690%							31505	773633								0	0	0		0	46392	12.5140%	1	0	77706	2399	0	0	-191	0	0	0		0	75498	0	0	75498	0	0	0	0	0	0	0	0	0	7571	0	2399	0			
166849																																																																																						13497	1108	1108	10.0692%	15.2426%	13.9913%	12389	88548	123038	78	0			7.2426%							11864	123038								0	0	0		0	525	13.9913%	1	0	12467	0	0	0	78	0	0	0		0	12389	0	0	12389	0	0	0	0	0	0	0	0	0	1108	0	0	0			
167453																																																																																						23656	1143	1143	17.4971%	20.9188%	19.9080%	22513	113085	128667	500	0			12.9188%							20805	128682								0	0	0		0	1723	19.9080%	1	0	23028	0	0	15	500	0	0	0		0	22513	0	0	22513	0	0	0	0	0	0	0	0	0	1143	0	15	0			
167752																																																																																				26900	0				13.0286%			3340		25636	159	0										1530	26701	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	2875		1	0	4564	1065	0	0	159	0	0	0		0	3340	0	0	3340	0	0	0	0	0	0						1065	0	341		
168357																																																																																						19246	1570	1570	8.4574%	15.3362%	14.0851%	17676	125494	209000	-155	0			7.3362%							6153	213137								0	0	0		0	15660	14.0851%	1	0	21658	3836	301	0	-155	0	0	0		0	17676	0	0	17676	0	0	0	0	0	0	0	0	0	1570	0	4137	0			
168571																																																																																				161186	0				9.4261%			30462		323168	-746	0										844	326756	0	0.0000%	29682	0	2425	32107	9.8366%	0	0	0	0	1	33206		1	0	33304	2348	1240	0	-746	0	0	0		0	30462	0	0	30462	0	0	0	0	0	0						3588	0	0		
169327																																																																																						58324	3948	3948	9.4444%	14.8664%	13.8601%	54376	392320	575746	95	0			6.8664%							49542	575746								0	0	0		0	4834	13.8601%	1	0	54471	0	0	0	95	0	0	0		0	54376	0	0	54376	0	0	0	0	0	0	0	0	0	3948	0	0	0			
169354																																																																																				425814	0				10.7677%			49236		457255	4218	0										44492	457255	0	0.0000%	15135	0	125	15260	3.3349%	0	0	0	0	1	4744		1	0	53454	0	0	0	4218	0	0	0		0	49236	0	0	49236	0	0	0	0	0	0						0	0	0		
169653																																																																																						679140	44994	44994	9.3999%	17.4775%	16.3196%	634146	3885798	6746332	2055	0			9.4775%							40077	6769566								0	0	0		0	617303	16.3196%	1	0	659435	0	162	23072	-2600	7803	-3230	82		0	634146	0	0	634146	0	0	0	0	0	0	0	0	0	44994	0	23234	0			
169756																																																																																						46421	2344	2344	7.2389%	25.0640%	23.7984%	44077	185210	608889	1	0			17.0640%							32500	608889								0	0	0		0	11577	23.7984%	1	0	44078	0	0	0	1	0	0	0		0	44077	0	0	44077	0	0	0	0	0	0	0	0	0	2344	0	0	0			
170257																																																																																						9594	293	293	11.1960%	27.6325%	26.7886%	9301	34720	83074	245	0			19.6325%							8701	83074								0	0	0		0	600	26.7886%	1	0	9546	0	0	0	245	0	0	0		0	9301	0	0	9301	0	0	0	0	0	0	0	0	0	293	0	0	0			
170275																																																																																						33211	769	769	11.6973%	23.7232%	23.1739%	32442	139994	277345	-240	0			15.7232%							32442	277345								0	0	0		0	0	23.1739%	1	0	32202	0	0	0	-240	0	0	0		0	32442	0	0	32442	0	0	0	0	0	0	0	0	0	769	0	0	0			
170332																																																																																				301043	0				9.0373%			30028		332267	386	0										19262	332267	0	0.0000%	22873	0	55	22928	6.9728%	0	0	0	0	1	10766		1	0	30414	0	0	0	386	0	0	0		0	30028	0	0	30028	0	0	0	0	0	0						0	0	0		
170640																																																																																						2093	144	144	6.7853%	18.4340%	17.1658%	1949	11354	28724	241	0			10.4340%							1249	28724								0	0	0		0	700	17.1658%	1	0	2190	0	0	0	241	0	0	0		0	1949	0	0	1949	0	0	0	0	0	0	0	0	0	144	0	0	0			
171133			25278	2484	2484	7.5135%	12.8205%	11.5606%	22794	197169	303373	52	0			4.8205%						2691	303373								0	0	0		20103	11.5606%	0	22846	0	0	0	52	0	0	0		0	22794	0	0	22794	0	0	0	0	0	0	0	0	0	2484	0	0	0																																																							0			1																															
171656																																																																																						13425	1301	1301	7.3430%	12.9232%	11.6708%	12124	103883	165109	11	0			4.9232%							9313	165398								0	0	0		0	3100	11.6708%	1	0	12424	289	0	0	11	0	0	0		0	12124	0	0	12124	0	0	0	0	0	0	0	0	0	1301	0	289	0			
171759																																																																																				138863	0				10.0865%			17506		173558	176	0										12229	173558	0	0.0000%	6398	0	469	6867	3.9362%	0	0	0	0	1	5277		1	0	17682	0	0	0	176	0	0	0		0	17506	0	0	17506	0	0	0	0	0	0						0	0	21589		
171768																																																																																						119732	6591	6591	10.4808%	13.5438%	12.7982%	113141	884037	1079503	1347	0			5.5438%							100855	1081223								0	0	0		0	14006	12.7982%	1	0	116208	0	1720	0	1347	0	0	0		0	113141	0	0	113141	0	0	0	0	0	0	0	0	0	6591	0	1720	0			
172251																																																																																				46499	0				10.3822%			5973		57531	0	0										2973	57531	0	0.0000%	7614	0	0	7614	13.0874%	0	0	0	0	1	3000		1	0	5973	0	0	0	0	0	0	0		0	5973	0	0	5973	0	0	0	0	0	0						0	0	0		
172457																																																																																				301883	0				8.7456%			31982		365693	-3817	0										20216	365693	0	0.0000%	22576	0	2427	25003	6.8882%	0	0	0	0	1	11960		1	0	28359	0	0	0	194	0	0	-3817		0	31982	0	0	31982	0	0	0	0	0	0						0	0	3349		
172475																																																																																						46513	3859	3859	6.7927%	14.9670%	13.7252%	42654	310771	627940	-962	200			6.9670%							33746	628332								0	0	0		0	9100	13.7252%	1	0	41884	192	0	0	0	-762	-200	0		0	42654	0	0	42654	0	0	0	0	0	0	0	0	0	3859	0	192	0			
172859																																																																																						21300	1535	1535	12.0752%	14.6511%	13.5952%	19765	145382	163682	-70	0			6.6511%							14636	167003								0	0	0		0	8450	13.5952%	1	0	23016	3321	0	0	-70	0	0	0		0	19765	0	0	19765	0	0	0	0	0	0	0	0	0	1535	0	3321	0			
173306																																																																																						45124	3300	3300	7.9555%	16.6855%	15.4652%	41824	270439	525726	81	0			8.6855%							40424	525726								0	0	0		0	1400	15.4652%	1	0	41905	0	0	0	81	0	0	0		0	41824	0	0	41824	0	0	0	0	0	0	0	0	0	3300	0	0	0			
173342																																																																																						10411	791	791	8.1133%	16.5086%	15.2543%	9620	63064	118571	624	0			8.5086%							8545	118571								0	0	0		0	1075	15.2543%	1	0	10244	0	0	0	624	0	0	0		0	9620	0	0	9620	0	0	0	0	0	0	0	0	0	791	0	0	0			
173557																																																																																				290464	0				8.5348%			30078		352415	-366	0										23763	352595	0	0.0000%	0	0	888	888	0.2510%	0	0	0	0	1	6495		1	0	29892	0	0	180	-366	0	0	0		0	30078	0	0	30078	0	0	0	0	0	0						180	0	26161		
173575																																																																																						168562	9662	9662	9.6604%	17.1975%	16.2117%	158900	980154	1644860	-586	0			9.1975%							158948	1644860								0	0	0		0	0	16.2117%	1	0	158362	0	0	0	-1777	0	1239	0		0	158900	0	0	158900	0	0	0	0	0	0	0	0	0	9662	0	0	0			
173641																																																																																				234351	0				11.7038%			33371		285129	1082	0										31471	285129	0	0.0000%	20622	0	2429	23051	8.0631%	0	0	0	0	1	1900		1	0	34453	0	0	0	1082	0	0	0		0	33371	0	0	33371	0	0	0	0	0	0						0	0	0		
173959																																																																																						16827	391	391	17.0585%	47.5366%	46.4320%	16436	35398	96351	291	0			39.5366%							15899	96351								0	0	0		0	537	46.4320%	1	0	16727	0	0	0	291	0	0	0		0	16436	0	0	16436	0	0	0	0	0	0	0	0	0	391	0	0	0			
174321																																																																																						14857	1058	1058	7.9728%	15.1661%	14.0861%	13799	97962	173076	683	0			7.1661%							3213	173076								0	0	0		0	10586	14.0861%	1	0	14482	0	0	0	683	0	0	0		0	13799	0	0	13799	0	0	0	0	0	0	0	0	0	1058	0	0	0			
174367																																																																																				54422	0				11.8794%			7413		62402	-252	0										2152	64977	0	0.0000%	6438	0	25	6463	9.7387%	0	0	0	0	1	7836		1	0	9736	2575	0	0	-252	0	0	0		0	7413	0	0	7413	0	0	0	0	0	0						2575	0	3398		
174572																																																																																						1007227	70877	70877	10.2983%	16.3603%	15.2090%	936350	6156541	9092297	-48727	22728			8.3603%							666380	9199667								0	0	0		0	354612	15.2090%	1	0	972265	79220	5423	0	10363	-8630	-50461	0		0	936350	0	0	936350	0	0	0	0	0	0	0	0	0	70877	0	84642	0			
175056																																																																																						29968	2546	2546	7.9198%	13.0415%	11.9336%	27422	229789	346248	218	0			5.0415%							17904	348682								0	0	0		0	11952	11.9336%	1	0	30074	2434	0	0	218	0	0	0		0	27422	0	0	27422	0	0	0	0	0	0	0	0	0	2546	0	2434	0			
175140																																																																																						55755	4699	4699	9.3960%	14.8356%	13.5852%	51056	375820	543381	1636	0			6.8356%							45636	550130								0	0	0		0	12169	13.5852%	1	0	59441	6328	421	0	1636	0	0	0		0	51056	0	0	51056	0	0	0	0	0	0	0	0	0	4699	0	6749	0			
175458																																																																																				26971	0				11.4926%			3505		30498	29	0										905	30498	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	2600		1	0	3534	0	0	0	29	0	0	0		0	3505	0	0	3505	0	0	0	0	0	0						0	0	2252		
175609																																																																																						27042	1326	1326	8.6840%	25.7680%	24.5045%	25716	104944	296132	-359	0			17.7680%							22796	296132								0	0	0		0	2920	24.5045%	1	0	25357	0	0	0	-359	0	0	0		0	25716	0	0	25716	0	0	0	0	0	0	0	0	0	1326	0	0	0			
176101																																																																																						187195	16220	16220	8.2717%	14.4486%	13.1966%	170975	1295596	2066979	-1220	0			6.4486%							122976	2066979								0	0	0		0	48000	13.1966%	1	0	169756	0	0	0	1903	0	-3122	0		0	170975	0	0	170975	0	0	0	0	0	0	0	0	0	16220	0	0	0			
176325																																																																																						25476	2098	2098	8.9728%	15.2228%	13.9692%	23378	167354	260543	808	0			7.2228%							22253	260543								0	0	0		0	1125	13.9692%	1	0	24186	0	0	0	808	0	0	0		0	23378	0	0	23378	0	0	0	0	0	0	0	0	0	2098	0	0	0			
176437																																																																																				56772	0				8.9207%			6752		75689	196	0										2352	75689	0	0.0000%	4070	0	200	4270	5.6302%	0	0	0	0	1	4400		1	0	6948	0	0	0	196	0	0	0		0	6752	0	0	6752	0	0	0	0	0	0						0	0	0		
176464																																																																																						114890	8803	8803	8.2952%	14.7069%	13.5801%	106087	781196	1278891	5363	0			6.7069%							56128	1297723								0	0	0		0	68791	13.5801%	1	0	130282	17884	948	0	5363	0	0	0		0	106087	0	0	106087	0	0	0	0	0	0	0	0	0	8803	0	18832	0			
176642																																																																																				124396	0				9.3438%			13768		147349	58	0										12968	147349	0	0.0000%	7453	0	114	7567	5.2502%	0	0	0	0	1	800		1	0	13826	0	0	0	58	0	0	0		0	13768	0	0	13768	0	0	0	0	0	0						0	0	0		
177135																																																																																				30101	0				26.3322%			8455		32109	0	0										7355	32109	0	0.0000%	918	0	0	918	2.8507%	0	0	0	0	1	1100		1	0	8455	0	0	0	0	0	0	0		0	8455	0	0	8455	0	0	0	0	0	0						0	0	0		
177443																																																																																				193012	0				12.6478%			29799		235606	2691	0										25910	235667	0	0.0000%	5504	0	15	5519	2.3337%	0	0	0	0	1	3950		1	0	32551	61	0	0	2691	0	0	0		0	29799	0	0	29799	0	0	0	0	0	0						61	0	0		
177500																																																																																				72917	0				9.1066%			7910		86860	0	0										7810	86860	0	0.0000%	0	0	161	161	0.1844%	0	0	0	0	1	100		1	0	7910	0	0	0	0	0	0	0		0	7910	0	0	7910	0	0	0	0	0	0						0	0	3972		
177555																																																																																						2488	140	140	7.5686%	17.0997%	16.1375%	2348	14550	31023	-41	0			9.0997%		0					1678	31023								0	0	0		0	670	16.1375%	1	0	2307	0	0	0	-41	0	0	0		0	2348	0	0	2348	0	0	0	0	0	0	0	0	0	140	0	0	0			
177751																																																																																						184869	10776	10776	12.3230%	21.4464%	20.1963%	174093	862004	1412748	-1849	0			13.4464%							164822	1412884								0	0	0		0	9407	20.1963%	1	0	172380	136	0	0	0	0	-1849	0		0	174093	0	0	174093	0	0	0	0	0	0	0	0	0	10776	0	136	0			
177920																																																																																						143427	13234	13234	9.6862%	13.5584%	12.3074%	130193	1057846	1344107	3610	0			5.5584%							130743	1360662								0	0	0		0	16005	12.3074%	1	0	150358	15071	1484	0	3610	0	0	0		0	130193	0	0	130193	0	0	0	0	0	0	0	0	0	13234	0	16555	0			
178150																																																																																				210565	0				9.2859%			25355		273048	576	0										21741	273305	0	0.0000%	6062	0	3653	9715	3.6304%	0	0	0	0	1	3871		1	0	26188	257	0	0	576	0	0	0		0	25355	0	0	25355	0	0	0	0	0	0						257	0	0		
178244																																																																																				121869	0				14.0315%			21296		151773	87	0										19809	151773	0	0.0000%	5242	0	0	5242	3.5424%	0	0	0	0	1	1487		1	0	21383	0	0	0	87	0	0	0		0	21296	0	0	21296	0	0	0	0	0	0						0	0	14497		
178356																																																																																				113206	0				8.9340%			14414		161338	872	0										8414	161338	0	0.0000%	9841	0	0	9841	6.0235%	0	0	0	0	1	6000		1	0	15286	0	0	0	872	0	0	0		0	14414	0	0	14414	0	0	0	0	0	0						0	0	0		
178851																																																																																				437297	0				8.4881%			48037		565931	4952	0										44079	567236	0	0.0000%	79295	0	1995	81290	14.0523%	0	0	0	0	1	5263		1	0	54294	0	1305	0	4952	0	0	0		0	48037	0	0	48037	0	0	0	0	0	0						1305	0	0		
179148																																																																																				200375	0				11.0649%			25719		232437	-4	0										22719	232437	0	0.0000%	20587	0	786	21373	9.1741%	0	0	0	0	1	3000		1	0	25715	0	0	0	-4	0	0	0		0	25719	0	0	25719	0	0	0	0	0	0						0	0	0		
179335																																																																																				166379	0				15.9032%			30781		193552	-700	0										5761	193552	0	0.0000%	8987	0	1941	10928	5.5039%	0	0	0	0	1	25020		1	0	30081	0	0	0	-700	0	0	0		0	30781	0	0	30781	0	0	0	0	0	0						0	0	0		
179700																																																																																						77723	4866	4866	11.3044%	17.6552%	16.5498%	72857	440228	644499	-643	-1388			9.6552%							3138	643111								0	0	0		0	69720	16.5498%	1	0	72215	0	0	0	746	0	-1388	0		0	72857	0	0	72857	0	0	0	0	0	0	0	0	0	4866	0	0	0			
180144																																																																																						14389	531	531	10.5447%	17.7780%	17.1220%	13858	80937	131422	65	0			9.7780%							6694	131483								0	0	0		0	7225	17.1220%	1	0	13984	0	61	0	65	0	0	0		0	13858	0	0	13858	0	0	0	0	0	0	0	0	0	531	0	61	0			
180443																																																																																						5439	383	383	7.3186%	17.8269%	16.5716%	5056	30510	69084	78	0			9.8269%							1546	69084								0	0	0		0	3510	16.5716%	1	0	5134	0	0	0	78	0	0	0		0	5056	0	0	5056	0	0	0	0	0	0	0	0	0	383	0	0	0			
180537																																																																																				111439	0				9.0355%			10931		120979	-319	0										329	128177	0	0.0000%	2118	0	148	2266	1.6532%	0	0	0	0	1	17800		1	0	17810	6474	660	64	-319	0	0	0		0	10931	0	0	10931	0	0	0	0	0	0						7198	0	0		
180845																																																																																				124415	0				12.3110%			18723		152084	394	0										6209	156461	0	0.0000%	160	0	63	223	0.1456%	0	0	0	0	1	16890		1	0	23493	4341	36	0	393	0	0	0		0	18723	0	0	18723	0	0	0	0	0	0						4377	0	0		
181963																																																																																						25765	1225	1225	9.6074%	26.4237%	25.1674%	24540	97507	255429	921	0			18.4237%							22912	255429								0	0	0		0	1628	25.1674%	1	0	25461	0	0	0	921	0	0	0		0	24540	0	0	24540	0	0	0	0	0	0	0	0	0	1225	0	0	0			
