"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
1190476	4598507	0	220952	2266251	0	2875540	0	0	493209	0	8047939	0	111022		288063	2822260	62905	2651234	7777150	3354	159767	19342	493209	363796	77936	169549	157983	55847	247485	34594	88246	28141	14876	173252	165857	25503	0	122840	0	0	0	0	0	0	true	125421	128752	757943	1866455	1623920	2963743	
1191352	16560	0	17195	101183	0	101183	0	0	0	0	101772	0	4853		8713	59396		83988	96376	0	543	658	0	0	2255	9990	2426	206	12245	921	4209	5809	0	6164	10939	0	0	5130	0													
1211371	54441	0	30263	270627	0	301382	0	0	0	0	439290	0	79077		12520	312505	9038	271119	358971	0	1242	3844	0	0	7264	10162	3272	1754	15053	7190	42158	294	250	9932	49892	59557	0	49017	0	0	0	46144	0	0	true							
1216022	27784000	0	0	3299000	0	3299000	0	0	10427000	0	59194000	0	0		12956000	5531000	5157000	3293000	59194000	6000	0	1469000	10399000	7059000	2836000	11286000	6130000	1339000	14122000	714000	2642000	755000	177000	8635000	4288000	0	28000	3356000	5045000	0	0	5199000	28000	0	true	280000	1034000	5499000	32000	27784000	0	
1216321	453042	0	619295	744473	0	1738991	0	0	1018	0	3238123	0	842051		51213	2587603	11889	1119696	2396072	0	0	5121	1018	1018	17705	76144	20263	4269	93849	2504	64794	11298	500	67169	79096	0	0	67298	0	0	0	0	0	0	true	37286	172335	408803	1534227	414715	38327	
1216826	339	0	0	11653909	18418	11653909	0	0	0	0	67976	0	0		233	67097	0	11635491	67976	0	0	0	0	0	0	340	200	0	340	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	true	602	4099	17480	49617	86	253	
1218446	30311	0	0	67931	0	67931	0	0	31346	0	62496	0	0		31344	93		3091	91	64840	62405	0	31346	11114	5106	6753	12138	8094	11859	0	0	0	0	747	0	0	0	0	747													
1222519	97296	0	6012	34933	0	46760	0	0	0	0	747297	0	176583		47182	492334		40367	567933	381	2781	8054	0	0	14667	48104	21179	7507	62771	5740	32623	22668	5179	44275	66210	0	0	38363	0													
1222948	230897	0	97447	223915	0	386630	0	0	9	0	351741	0	51046		39113	36647	8871	287514	300695	1669	0	2414	9	9	13446	26190	11917	2849	39243	7252	14095	4974	3474	15289	29795	7085	0	21347	0	0	0	4105	0	4105	true							
1225752	21028	0	0	96415	0	157451	0	0	0	0	119401	0	2301		17447	51971		157451	117100	0	0	4426	0	0	5005	11945	13550	4013	16950	3056	6102	2230	501	17066	11889	0	0	9158	0													
1225761	0	0	0	14961093	0	14961093	0	0	1843792	0	1831164	0	0		1830979	0	4150905	14961093	1831164	0	0	0	1841807	893014	151101	731270	948793	0	882371	0	0	0	0	185	0	0	1984	0	0	7808622	6316535	586584	236538	14948280	false							
1225798	4352	0	1047	8241	0	24297	0	0	0	0	35982	0	0		7434	17580		23250	35982	0	0	5690	0	0	937	2917	3936	2231	3854	0	1245	1224	1560	2588	4029	0	0	1245	0													
1228034	103835	1796	20689	133253	0	220170	0	0	0	0	445782	123	14022		32467	242528		197685	431637	0	0	6429	0	0	10025	28582	15386	3255	38566	10301	12373	17435	2063	24781	42172	0	0	22674	0													
1229198	10587	0	18	20608	0	37926	0	0	0	0	44655	0	475		3597	23482		37846	44180	62	0	441	0	0	1208	3631	1829	598	4839	0	2717	603	0	3669	3320	0	0	2717	0													
1293078	18648	0	0	53407	0	70932	0	0	1002	0	63567	0	1815		7123	26105		70932	61503	0	249	1169	1002	1002	3035	9136	2394	361	12170	0	1872	2016	0	7803	3888	0	0	1872	0													
1356768	293638	0	110051	1505385	0	2119227	0	0	0	0	1852086	0	155155		84697	1344116	42956	2007557	1692686	1619	4245	14314	0	0	40902	76228	42348	1332	117130	13613	24958	13690	1261	76113	53522	521183	0	38571	0	0	0	0	0	0	false							
1369870	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
1386251	1060993	9	237702	4150462	0	4908285	0	0	0	0	4137255	0	46757		300754	2456161	136944	4664258	4089486	6316	1012	47171	0	0	105611	247166	110509	32887	142322	33338	67006	17428	6156	195419	123928	9378	0	97192	0	0	0	9378	0	0	true	1405167	512964	1656177	799984	987660	73333	
1387203	78520	0	877	62549	0	144765	0	0	0	0	119204	0	369		11276	24803		143888	118835	0	0	632	0	0	3373	7499	2916	460	10872	0	1633	0	0	2972	1633	0	0	1633	0													
1387605	382806	0	100029	953390	0	953390	0	0	6043	0	930228	0	13617		159976	182627		853361	916611	0	0	8902	0	0	35194	183845	61689	3302	219039	6278	65108	9120	259	124054	80765	0	6043	71386	0													
1390324	18531	2	5312	44124	0	58813	0	0	19003	0	40718	0	827		4455	12879		53499	39891	0	0	0	19003	19003	2345	3218	2202	112	4633	250	1180	0	0	3422	1430	19003	0	1430	0													
1391778	0	0	0	39479	0	39479	0	0	2461639	0	3086572	0	0		0	1387005	466463	39479	3013644	0	72928	0	2461639	1660121	51599	820974	760144	66850	872573	0	0	0	0	1699567	0	0	0	0	72928	0	0	0	0	0	false							
1394621	103091	413	97703	264037	0	363904	0	0	0	0	488883	0	33392		85283	180886		265495	455491	293	0	33948	0	0	23492	80349	30630	26448	103841	6701	18769	9475	9042	75636	43987	0	0	25470	0													
1394676	65720494	0	0	1313158	0	1974377	0	0	15911408	0	82637691	0	0		3749246	11978247	4605682	1974377	82637691	0	0	0	15735482	14981951	380872	2648372	1095854	196805	3029244	186578	184929	204333	41208	572657	617047	0	175798	371506	5395352	0	0	12637384	0	0	true	296849	659137	11978247	0	65720494	0	
1396764	176916	0	0	120004	0	151870	0	0	0	0	382007	0	0		67253	64127		151870	382007	0	0	3321	0	0	42803	64402	7470	0	107205	10746	14255	1288	0	47421	26289	0	0	25001	0													
1397471	7984	0	0	34145	0	161000	0	0	0	0	80730	0	101		9175	48945		161000	80629	0	0	2270	0	0	2658	8290	8472	70	10948	836	1630	1846	0	10314	4312	0	0	2466	0													
1402384	25444	0	5149	40731	0	58012	0	0	0	0	74218	0	66		10805	12502		52863	74152	0	0	1095	0	0	4282	12631	5945	1312	16913	888	6936	1858	2420	13365	12102	0	0	7824	0													
1404481	48919	0	26344	39712	0	134127	0	0	0	0	126509	0	7244		23591	8554		107783	118269	0	996	2030	0	0	12252	31733	6276	168	43985	574	14502	3231	300	26838	18607	0	0	15076	996													
1404883	18223	0	0	111481	0	135099	0	0	0	0	58261	0	0		584	34472		135099	58261	0	0	591	0	0	222	988	224	0	1210	1762	2370	0	0	850	4132	0	0	4132	0													
1412619	1244989	0	4598	62468	0	163808	0	0	0	0	1475176	0	184239		64482	70578		159210	1290937	0	0	13788	0	0	26004	69769	27544	8742	95773	4389	16157	5732	1272	67577	27550	8632	0	20546	1444													
1412712	21202	0	3204	220275	0	256832	0	0	110653	0	675560	0	101732		116826	471464		253628	548026	0	25802	0	110653	0	15732	28056	75434	52466	43787	2358	7711	819	318	54862	11206	102222	0	10068	24680													
1414819	87226	0	0	475777	0	521467	0	0	0	0	354510	0	0		15266	109982	0	521467	339094	0	15416	0	0	0	12441	16426	17676	22	28867	64008	45119	1610	0	31298	110738	0	0	109127	0	0	0	0	0	0	false							
1416279	0	0	0	0	0	0	0	0	0	0	531	0	0		0	0		0	531	0	0	0	0	0	0	111	217	203	111	0	0	0	0	531	0	0	0	0	0													
1418255	9449	0	0	18187	0	20723	0	0	0	0	54894	0	0		5406	17709		20723	51413	0	3481	1573	0	0	5084	12659	2520	668	17743	3598	2934	270	0	15526	6802	0	0	6532	3230													
1429028	4142	0	1821	5195	0	160826	0	0	0	0	226632	0	28342		5763	131367		159005	198290	0	0	281	0	0	5541	31510	8869	324	37051	3525	24565	15046	1743	40481	44879	7406	0	28090	0													
1435092	16576	0	37887	49906	0	96066	0	0	0	0	59823	0	882		8887	23446		58179	58941	0	0	1274	0	0	4406	10355	892	106	14761	3028	763	250	0	6872	4041	0	0	3791	0													
1436071	581262	0	34483	85353	0	101410	0	0	5000	0	746842	0	60376		20528	81413	5651	66927	686466	0	0	1849	5000	5000	13344	21230	6847	0	34574	2460	20589	19697	0	20893	42746	0	0	23049	0	0	0	0	0	0	true							
1436204	1971476	1	127000	480265	0	507685	0	0	0	0	3236309	0	74254		38309	1124660	20823	380684	3162055	0	0	8035	0	0	23272	43577	13210	8541	66848	11504	20643	11300	8125	50290	51573	43977	0	32147	0	0	0	43977	0	43977	true	191331	187067	409751	663904	699639	1262218	
1440117	78061	0	4074	121408	0	241728	0	0	0	0	314386	0	9195		74055	71083		237654	305191	0	0	10554	0	0	26497	69991	39974	929	96488	2244	21303	4304	0	63336	27851	0	0	23547	5962													
1443266	24136000	0	0	28000	0	28000	0	0	0	0	24136000	0	0		0	0	4309000	28000	24136000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16016000	7890000	0	0	23906000	true	0	0	0	0	23704000	432000	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1445943	1115521	3	79956	112636	0	193367	0	0	0	0	1496237	0	42061		126213	154248	59196	113408	1454151	0	25	21527	0	0	42394	98949	36689	20838	138306	5215	15292	4053	3037	72659	27596	0	0	20507	0	0	0	0	0	0	true	41927	42626	95937	58311	618898	496623	
1447639	209118	5	58291	1086154	0	1355560	0	0	0	0	923375	0	86852		26973	459036		1297264	836523	0	0	4555	0	0	25372	44451	9825	746	69763	45481	122630	6716	0	53421	174827	0	0	168111	0													
1456501	0	0	0	34235000	0	34235000	0	0	11550000	0	121368000	0	0		10968000	110400000	24434000	34235000	121368000	0	0	0	11540000	5288000	2140000	2575000	4813000	1440000	4715000	0	0	0	0	0	0	0	10000	0	0	56028000	63729000	770000	63000	120007000	false							
1458608	300017	1	76105	671932	0	1537978	0	0	17644	0	841407	0	1653		76074	322206	34893	1461862	811007	10	28747	19524	17644	1642	16762	48660	78587	27025	65422	2836	15898	25931	3486	94960	48151	217379	0	18734	28747	0	0	0	0	0	true	92304	440691	201030	121176	230732	69285	
1459717	236557	0	52301	297170	0	600952	0	0	0	0	1181553	0	52290		252656	501539	73775	548651	1129263	0	0	26278	0	0	79573	143681	130318	39251	223254	11329	24419	11418	3468	140167	50634	0	0	35748	0	0	0	0	0	0	true	96560	251385	432941	38638	233347	2390	
1459735	61582	0	0	175480	0	325720	0	0	0	0	198099	0	608		17751	103641		325720	197491	0	0	1841	0	0	5757	13574	5729	3429	19331	513	1935	1341	597	10738	4386	0	0	2448	0													
1459799	23535	0	29466	121868	0	127833	0	0	0	0	68842	0	4121		10860	18009		98366	64721	1	0	1203	0	0	2918	7602	3189	2826	10520	1573	1292	0	7897	5676	10763	0	0	2865	0													
1462986	3452	0	0	10860	0	12129	0	0	0	0	35120	240	0		5565	2898		12129	34880	0	0	0	0	0	5674	15161	6876	0	20835	801	257	0	0	22146	1058	0	0	1058	12372													
1469677	140933	0	193035	339354	0	779809	0	0	13006	0	445108	0	18093		90428	94184	33808	586774	426217	0	798	11670	8882	3672	43907	87762	39062	5375	131617	7693	19587	5505	1100	85678	33885	18980	3628	27280	0	0	0	0	0	0	true							
1470150	33673	0	0	38918	0	38928	0	0	0	0	69396	0	850		4925	12276	2044	38927	68546	1	0	0	0	0	2129	2047	4664	65	4176	4080	8531	1930	0	3980	14542	0	0	12611	0	0	0	0	0	0	true							
1474309	8059	0	5184	9725	0	24482	0	0	0	0	22079	0	2331		6104	1880		19297	19475	1	273	470	0	0	2227	5321	2296	382	7548	0	600	1312	0	4123	1912	0	0	600	0													
1478231	11185	0	2109	81421	0	92484	0	0	448	0	102608	0	6484		7931	72206		90375	90207	0	5917	1867	448	349	3849	8318	5176	235	10628	1640	0	0	0	9646	1640	13207	0	1640	5469													
1479470	156982	0	2643	23250	0	34954	0	0	0	0	481285	0	80142		35479	271012		32202	400362	109	781	5929	0	0	17491	10431	15077	6005	26936	2491	270	1524	0	13526	4285	0	0	2132	249													
1481745	39063	0	2098	101202	0	160350	0	0	0	0	160263	0	3449		21324	82588		158252	154123	0	2691	1396	0	0	6092	17152	9078	1702	23244	264	1393	1363	1568	12700	4588	0	0	1657	2691													
1481754	18319	0	1715	74430	0	125339	0	0	0	0	137184	0	263		14778	71360		123624	136921	0	0	1010	0	0	4796	13804	5817	655	18570	5803	15598	525	508	10293	22434	0	0	21401	0													
1492817	27261	0	34507	129475	0	129477	0	0	0	0	98811	0	16447		17533	40955	4309	94970	82364	0	0	533	0	0	5666	11925	4762	802	17591	4051	3389	0	0	5622	7440	0	0	7440	0	0	0	0	0	0	true							
1493319	22721	0	0	29838	0	38097	0	0	0	0	109367	0	0		26555	24108		38097	109367	0	0	242	0	0	12773	26984	12909	155	39757	1013	4594	4110	0	26266	9717	0	0	5607	1244													
1494482	0	0	0	29487	0	55968	0	0	0	0	31175	0	0		959	19613		55968	31175	0	0	0	0	0	895	1532	523	0	2427	4765	1901	1946	0	1991	8612	0	0	6666	0													
1494914	36363	0	0	849072	215	849072	0	0	30000	0	802077	0	0		156683	179184	7897	848857	802077	0	0	2819	30000	10000	106819	329584	60492	0	436403	11991	66497	11148	0	340211	89636	0	0	78188	0	0	0	0	0	0	true	269909	578948	54569	124615	31208	5155	
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1718188	362135	0	114837	1133034	0	1515531	0	0	0	0	815366	0	15869		60299	278529		1395860	799497	4834	0	6587	0	0	18500	45568	34713	806	63861	9034	28326	36507	1248	39288	75115	254998	0	37360	0													
1718469	940057	0	0	140484	0	140484	0	0	51682	0	1297509	0	0		80721	112267	0	140484	1237160	0	60349	0	51682	20437	20515	96100	77821	12199	116118	3241	27302	5406	2601	125915	38550	497	0	30543	60349	0	0	0	0	0	true	0	0	0	112267	69645	870412	
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
1826382	6764	0	0	889	0	889	0	0	17855	0	86485	0	0		22702	0		889	67143	0	19342	3343	17598	3916	7263	26414	24988	6793	33677	2164	6072	4716	1311	42756	14263	0	0	8236	0													
1836701	9081	0	0	59737	0	122816	0	0	35513	0	259321	0	0		52380	62122		122816	159445	0	99876	5184	35513	3962	14997	52260	56519	46860	67257	3563	8843	4325	751	118256	17482	0	0	12406	103622													
1842065	2161673	1	60385	7234770	0	7776701	0	0	1942881	0	28501121	0	1043127		251326	24611910	80070	7073832	27174237	642483	283757	30341	886292	875248	264638	338344	72947	19002	602982	267006	599926	130441	35234	443606	1032607	86548	1056589	866931	0	69345	1986174	601724	0	1930941	true	162403	491680	1825183	22207214	2132254	29418	
1852569	34303	0	6978	316411	5	316411	0	272	0	0	62165	0	6924		6468	204		309428	54969	0	0	0	0	0	5907	5943	869	62	11850	10060	3825	993	0	6313	14878	0	0	13885	0													
1862719	434812	0	1162	37667	0	72210	0	0	0	0	1047317	0	81550		79158	289586		71048	899820	0	65947	9838	0	0	66195	119337	49340	15204	185532	16663	39425	11012	5743	170918	72843	0	0	56088	65947													
1863097	61733	0	41739	332855	0	390908	0	0	70009	0	247846	0	0		16269	149417	10797	347182	247846	1987	0	3561	70009	70009	5310	16030	6210	1764	21340	2269	3335	1307	471	13045	7382	69739	0	5603	0	0	0	0	0	0	false							
1864197	148244	0	133645	1133971	0	1133971	0	0	0	0	567316	0	24208		10915	380348	7454	1000326	543108	0	0	4017	0	0	4925	10789	6178	33	15714	651	9154	6214	780	11010	16799	0	0	9805	0	0	0	0	0	0	true	50561	233099	249805	112540	120739	26490	
1867983	407314	0	11774	151566	0	152903	0	0	0	0	2906123	0	640		120491	2220329	30356	141129	2905483	0	0	12860	0	0	60933	135875	34675	8454	196808	12157	20352	5063	971	119446	38543	0	0	32509	0	0	0	0	0	0	true	57035	84094	1910065	310264	402479	4835	
1872941	30404	0	35423	177475	0	229982	0	0	843	0	210601	0	20823		20963	134638		193565	189281	994	497	2002	843	606	8320	22131	7207	1573	30208	3246	2316	766	0	18268	6328	77466	0	5562	0													
1872996	72681	0	49024	390477	0	474792	0	0	5635	0	514176	0	5825		72935	283975		423781	508142	1987	209	7511	5635	5010	22821	81990	19507	4562	104810	4250	19672	3577	1143	55944	28642	121246	0	23921	99													
1879016	13780	0	5769	21748	0	86846	0	0	0	0	143120	0	7892		36125	19592		81077	125358	0	9870	5116	0	0	19507	42911	23135	2810	62169	4023	9743	7276	343	52238	21385	0	0	13766	10115													
1883321	2846243	0	0	828253	0	828253	0	0	0	0	6308558	0	0		211	3460283	0	828253	6308558	0	0	0	0	0	220	562	102	0	782	277	0	871	0	673	1148	0	0	277	0	0	0	0	0	0	false							
1885932	21062	0	0	26360	0	37678	0	0	11498	0	717632	0	0		228402	18129	85895	37678	581880	0	135752	43126	11498	0	51799	204283	237312	99954	256082	9227	34453	32473	8937	364947	85091	0	0	43680	135752	0	0	0	0	0	true							
1890525	571415	0	136121	520695	0	764710	0	0	146196	0	942170	0	88140		217306	51240		628589	843877	0	10153	13419	140758	66946	86463	49344	89280	57789	135716	12019	6014	14956	3650	65570	36639	0	0	18033	0													
1892154	12801	0	17072	143006	0	223285	0	0	0	0	137175	0	4095		12571	93972		206213	133080	0	0	1107	0	0	6785	15648	2260	577	22433	266	3458	690	718	12699	5132	5241	0	3724	0													
1893049	0	0	0	514000	0	514000	0	0	0	0	32377000	0	0		0	32377000	10430000	514000	32377000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29747000	3144000	0	0	32891000	false							
1914421	45941	0	911	258372	0	274880	0	0	18851	0	412344	6098	6298		26062	270280	4492	273969	377738	0	22210	2278	18851	897	960	13878	27378	17133	14838	330	8196	13430	14818	33287	36774	9711	0	8526	21065	0	0	0	0	0	true							
1917301	301848	0	54640	2285255	0	2328755	0	0	499903	0	2378844	0	244486		36397	1869961	37119	2167105	2133118	107010	1240	11751	499903	498528	22291	59097	35095	927	81388	23368	38325	27606	326	81013	89625	206955	0	61693	742	202864	49790	0	0	252657	true	118156	13499	533908	1180224	14622	287226	
1918344	1690013	0	0	512169	0	512169	0	0	480192	0	4684011	0	239974		576683	1042879	7525	512169	4293436	0	150601	3181	480192	29023	150313	523563	291874	25542	673876	290554	653416	15856	0	414609	959827	0	0	943970	0	0	0	0	0	0	true	21263	31837	191822	851056	299578	1390435	
1929247	3201543	0	1680893	4754336	0	4754336	0	0	373513	0	28877215	0	338785		1453735	22680936	460997	3071704	28538430	1739	0	160165	326318	176252	549345	1212510	437225	149901	1761855	200733	278811	129069	37142	895246	645755	740096	47195	479543	597	0	0	0	0	0	true	325699	686829	9030416	13650520	2756180	445363	
1940747	2178	0	0	208497	2008	224351	0	0	0	0	22331	0	0		1729	1010		219851	22331	2492	0	0	0	0	1506	2377	637	260	3883	7349	922	5292	800	3051	14363	0	0	8271	0													
1945247	11848	0	182	22159	0	28764	0	0	0	0	27275	0	182		2210	10475		28582	26080	0	1013	0	0	0	1453	1900	356	236	3352	756	251	0	0	1735	1009	0	0	1007	0													
2002222	35397	0	17271	52613	0	117237	0	0	0	0	142784	0	20688		22096	57268		99966	122096	0	0	0	0	0	9208	20994	8169	0	30202	880	8850	2019	0	16275	11748	0	0	9729	0													
2006024	193233	0	53	35156	9066	60004	0	49894	68233	0	659585	2000	4769		122045	190564		50885	526198	0	76724	7377	53201	15755	35939	106902	81104	8706	142840	5569	23472	12997	1100	110605	43138	0	15032	29041	2734													
2007991	54488	4	23617	59760	0	89710	0	0	3000	0	301217	0	79204		68667	111624		66089	221768	0	245	8839	3000	3000	9884	27031	41574	25555	36915	4857	15133	6246	4826	35377	31062	181	0	19990	0													
2009605	116604	0	43530	298426	0	702751	0	0	0	0	817568	0	202787		59473	467547	15156	659221	608127	0	6654	5397	0	0	20982	55427	33611	2777	76409	26439	40012	53898	271	53323	120620	29880	0	66451	0	0	0	168770	0	168770	true	48013	153409	173947	164747	86488	15856	
2010722	34347	0	5571	143382	0	201122	0	0	0	0	185022	0	2302		11977	121073		195551	181973	0	747	1746	0	0	4254	11481	4303	1022	15735	1700	3995	2848	0	9083	8543	0	0	5695	747													
2037185	31232	0	23072	39447	0	92446	0	0	0	0	72955	0	6485		14424	14643		69374	66470	0	0	1138	0	0	6893	9703	5470	606	16331	534	3431	443	0	8247	4408	736	0	3965	0													
2044811	182817	0	121726	1233661	0	1368762	0	0	117672	0	1175502	0	268648		62059	811767	23464	1240747	905614	6289	1240	10130	85455	85201	32948	73990	32598	839	106938	12815	19164	8565	0	78316	40544	142594	32217	31979	1240	21983	0	0	0	21983	true	78598	116914	139857	404232	10646	172171	
2044820	29789	0	364	54175	0	83704	0	0	0	0	88226	0	0		9643	40178		83340	88226	0	0	1278	0	0	2190	9552	3103	773	11742	715	1671	255	0	5975	2641	0	0	2386	0													
2051127	14417	28	1391	43313	0	66140	0	0	91927	0	219258	0	11342		91211	80742		64721	189524	0	18392	1220	91927	31612	11544	33412	48148	23705	44956	250	5038	1617	385	25598	7290	658	0	5288	18392													
2059990	2639	0	0	11501	0	18747	0	0	4000	0	47739	6000	2580		13573	9485		18551	29205	196	9954	509	4000	3000	3215	12928	11080	1000	16142	2171	5223	0	0	14649	7394	629	0	1394	8489													
2068107	21073	0	1421	164892	0	182499	0	0	37025	0	222821	0	1242		21483	30773		181078	211742	0	9837	1492	0	0	20992	49048	13406	698	70040	21726	33927	25153	6025	62661	86831	0	16025	55653	9837													
2078290	1417114	0	367379	1836262	0	1836262	0	0	5000	0	14190167	0	940378		136509	12442333	51621	1468883	13249302	0	487	9782	5000	5000	63823	112300	36365	10250	176123	67883	30603	7403	2094	86228	107983	797528	0	98486	0	0	0	705509	65275	770784	true	369132	136433	3608184	7959844	1145937	270439	
2107181	0	0	0	0	0	0	0	0	0	0	15000	0	0		0	15000		0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
2107341	14994	0	6051	54955	0	55293	0	0	0	0	55466	0	1528		10127	23736		49242	53938	0	0	1514	0	0	2457	6124	4818	2527	8581	0	506	304	0	5799	810	0	0	506	0													
2119773	280092	2	102218	1237469	0	1250118	0	0	317563	0	2189603	0	209010		173231	1407225	59450	1140563	1977627	7335	2966	23803	284214	281847	77693	186397	108702	2097	264090	27508	68355	30617	917	201658	127397	247480	33086	95863	2966	31680	0	0	0	31680	true	172810	11955	618625	589269	20900	259192	
2121196	326744	0	0	240448	0	240448	0	350	574324	0	25376326	0	0		0	25049582	11049607	240448	25375976	0	0	0	364994	364994	0	0	0	0	0	0	0	0	0	0	0	0	209329	0	0	23889783	1671553	0	0	24987013	false							
2122997	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	500	0	0	0	0	0	0	false							
2123930	8021	0	402	20660	0	40988	0	0	0	0	39065	0	120		7665	15717		40586	38945	0	0	1939	0	0	3214	7278	2610	577	10492	790	859	0	0	6014	1649	0	0	1649	0													
