"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
295011	107233	0	30242	99288	0	204886	0	0	0	0	282759	0	22984		68516	64087	30403	174644	259775	0	0	8368	0	0	17308	36441	33977	9486	53749	4530	4361	5336	0	28696	14227	0	0	8891	0	false							
295057	23444	1	1939	31621	0	50197	0	0	2680	0	86899	0	4002		18091	23292		48257	73184	0	9713	1266	496	0	4361	14719	16780	1544	19080	1688	575	496	0	19313	2759	0	1688	2263	10702								
295646	5155	0	1925	5658	0	10025	0	0	0	0	10866	0	1654		3694	0		8100	9212	0	0	0	0	0	1109	2578	2023	0	3687	0	0	0	0	2016	0	0	0	0	0								
296456	75904	0	27228	194467	0	246473	0	0	0	0	265569	0	17732		47128	26026		219245	247712	0	125	10701	0	0	25734	60405	28925	43	86139	6429	31600	10504	0	67979	48533	0	0	38029	0								
296474	15817	0	3030	1907	0	24788	0	0	13105	0	78723	0	4499		20587	15449		21758	74119	0	105	2099	13105	2000	3393	16376	9344	14050	19769	604	678	0	3012	22576	4294	0	0	1282	0								
296559	57318	0	7976	168576	0	168576	0	0	0	0	207165	357	66386		39146	56879		159998	140422	602	0	7132	0	0	21124	20364	15123	4458	30055	11161	13726	6509	503	21923	31899	0	0	23115	0								
296755	9782	0	2299	51201	0	62061	0	0	0	0	106910	0	2505		6800	26950		59762	104405	0	0	176	0	0	5453	21649	384	0	21338	17657	25036	0	0	20685	42693	5763	0	42693	0								
296858	13218	0	6486	21774	0	38522	0	0	0	0	37833	95	954		1915	0		32036	36784	0	0	0	0	0	4286	12830	2875	0	17116	1352	2502	771	0	18075	4625	0	0	3854	0								
297051	20468	0	2795	28118	0	57701	0	0	0	0	80992	0	6392		14248	22479		54906	74600	0	0	936	0	0	11550	17897	6125	1040	29447	0	534	899	0	22364	1433	0	0	534	0								
297257	7552	0	115	49108	0	61219	0	0	40252	0	454377	0	67495		16349	197659		60156	301137	948	85745	7201	7613	7613	19488	85387	15196	0	104874	13350	51110	38625	26011	103721	129096	40682	0	64460	0								
297547	6614	1	669	3456	0	8132	0	0	0	0	9180	0	9		1629	691		7462	9171	0	0	128	0	0	1226	483	165	0	1709	0	0	0	0	245	0	0	0	0	0								
297631	28729	0	27704	80824	0	113603	0	0	0	0	81723	0	6719		7090	35543	1239	85899	75004	0	0	0	0	0	3681	6508	2137	466	10189	1818	2041	800	0	5702	4659	0	0	3859	0	true							
297761	31889	0	1	75380	0	116098	0	0	0	0	68918	0	0		13897	2221		116097	68918	0	0	2431	0	0	7693	13615	5484	3218	21308	0	2523	327	1948	16113	4798	0	0	2523	0								
298049	37681	0	7312	30936	0	59445	0	0	0	0	87889	0	197		23962	9240		52133	87692	0	0	0	0	0	6216	22583	9380	350	28799	319	1861	259	0	14567	2439	9012	0	2180	0								
298218	377885	0	45305	333964	0	333964	0	0	0	0	473133	0	108653		29672	43714		288659	364480	0	0	4401	0	0	14168	12718	9738	4718	26886	3749	4473	1472	498	11670	10192	21302	0	7379	0								
298245	20071	0	52079	50673	0	121945	0	0	35556	0	243249	0	3491		26380	95323	8566	69866	230758	0	9000	3157	35556	6892	11034	37340	30514	15325	45802	9011	15399	2740	6492	67833	33642	0	0	24410	0	true							
299046	205657	0	1625	253644	0	270580	0	0	3851	0	1911785	0	58291		110271	1493702	40565	261344	1849676	7611	3818	12393	3851	3751	74491	65565	26202	1297	136772	18758	23323	2791	0	57284	44872	31117	0	42081	0	true	153701	15718	824305	612116	198905	6752	
299868	29246	0	0	478	0	478	0	0	31553	0	223406	0	1902		24528	0	14261	478	140182	0	81322	0	1910	1217	34714	52807	49856	8460	80139	9068	7153	18473	13630	121309	48324	0	0	9830	77786	false							
300009	142305	0	44502	142050	0	357175	0	0	12503	0	353048	0	38417		62831	109262		311750	312396	923	2235	11300	12503	12503	30738	31449	17283	11282	62187	4441	4783	644	860	27922	10728	114135	0	9224	0								
300063	14871	0	0	65843	0	68838	0	0	0	0	371981	0	66930		11912	53245		68838	245761	0	59290	0	0	0	33795	193895	6645	0	227689	7477	61781	274	0	222421	69532	0	0	69258	38696								
300157	12708	0	2562	17174	0	32146	0	0	0	0	30766	0	1573		9750	5879		29584	29193	0	0	711	0	0	2245	5860	3436	313	8105	325	0	0	0	2104	325	0	0	325	0								
300353	58120	233	27476	135995	0	179371	0	0	4122	0	173688	8	14905		36828	23252		151662	158775	0	0	11799	4122	4122	17822	36240	10745	6091	54061	2439	9824	5978	3176	34069	21417	0	0	12263	0								
300456	8781	0	634	15723	0	17182	0	0	0	0	13812	0	768		1966	2283		16548	13044	0	0	241	0	0	329	1285	696	0	417	438	0	0	0	344	438	0	0	438	0								
300933	33029	0	7879	194438	0	194438	0	0	0	0	149411	0	637		28888	59932	11583	186137	148774	422	0	4438	0	0	13827	26323	6440	2098	40150	4653	2198	911	0	19800	7762	0	0	6851	0	true							
300942	24539	0	14245	58779	0	95384	0	0	6237	0	108780	0	5781		13411	38390	6410	81139	96762	0	6237	3159	0	0	4900	11499	14696	2788	16399	2530	4873	4226	338	20472	11967	0	6237	7403	0	true							
300960	116401	0	16945	77551	0	127516	0	0	0	0	427760	0	4444		8868	295724		110571	423068	0	248	485	0	0	2460	5093	4141	2146	7553	508	514	0	773	4973	1795	6627	0	1022	0								
301574	210140	0	0	115103	0	187817	0	0	0	0	397653	0	5573		73993	30783		187817	392080	0	0	8449	0	0	29029	57309	28412	14256	86338	5146	15438	5338	1802	55013	27724	13891	0	20583	0								
301800	601370	0	0	54868	0	102394	0	0	6762	0	992435	0	6009		120014	133476	26316	102394	985929	0	497	6587	6762	0	24614	112868	70688	5085	137482	8525	20119	14638	1053	93242	44335	10722	0	28644	0	true							
302030	11403	0	5443	59944	0	70132	0	0	0	0	53222	0	8944		1765	31891		64689	44278	0	0	460	0	0	1759	1897	378	197	3656	0	5697	0	0	2466	5697	0	0	5697	0								
302133	2021	0	412	887	0	6069	0	0	1481	0	8646	0	0		2438	2004		5657	7165	0	1481	646	1481	240	1949	1431	245	996	3380	0	0	0	0	2183	0	0	0	0	0								
302553	13375	0	9538	65664	0	97610	0	0	7238	0	130073	0	26393		21983	59066		88072	103418	0	262	943	7238	5000	15398	13702	8706	597	29100	753	15993	2483	0	16420	19229	560	0	16746	0								
302656	311663	3	45388	557539	0	819866	0	0	162033	0	1246097	0	33035		285989	503139	41175	772985	1206690	1490	6372	7883	162033	140495	82162	185545	36025	82326	267707	15245	26229	3117	646	100069	45237	33269	0	41474	6372	true	206042	179246	188287	314842	250951	60712	
303653	42728	0	6862	123717	0	153615	0	0	0	0	115738	0	2853		10716	38749		146753	112885	0	0	1437	0	0	9578	16528	1555	0	25996	3265	3335	0	0	16945	6600	0	0	6600	0								
303701	47404	0	636	54890	0	80983	0	0	0	0	101808	0	1199		14799	31270		80347	100609	0	0	2807	0	0	4891	8769	4697	3154	13660	294	916	414	0	6711	1624	150	0	1210	0								
303747	18273	0	6283	16111	0	42301	0	0	0	0	36868	0	351		6699	1947		36018	36517	0	0	1318	0	0	2312	6000	4497	220	8312	284	758	863	1714	6330	3619	0	0	1042	0								
303952	50860	0	27126	128391	0	199402	0	0	0	0	217316	0	22723		61021	68466		172276	194593	0	0	4033	0	0	22492	33782	18862	7067	56274	5992	8175	1020	600	21181	15787	0	0	14167	0								
304155	12454	0	380	17645	0	19263	0	0	0	0	55192	0	11337		11522	17381		18883	43855	0	0	699	0	0	4760	12701	1617	917	17461	300	3235	1527	301	8472	5363	0	0	3535	0								
304173	124394	0	30450	292594	0	292594	0	0	0	0	613918	0	4565		164770	202689		261574	609105	570	248	42868	0	0	37544	80047	92186	37284	117591	8809	7506	18068	5390	82292	39773	0	0	16314	0								
304520	13189	0	1232	41940	0	54541	0	0	0	0	50231	0	1024		5519	23266		53309	49207	0	0	653	0	0	791	3025	3208	2285	3816	368	406	3693	0	3790	4467	0	0	773	0								
304575	5075	0	0	1151	0	3692	0	0	0	0	12390	0	97		3078	651		3692	12293	0	0	698	0	0	881	4610	277	67	5491	256	323	250	0	2757	829	0	0	578	0								
304762	10994	0	5158	21579	0	31944	0	0	0	0	27508	0	7189		4274	9345		26786	20319	0	0	576	0	0	3615	3205	0	0	6820	0	350	0	0	2546	350	0	0	350	0								
304913	0	0	0	0	0	0	0	10000	0	0	10000	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	10000	0	0	10000	0	false							
305059	2776	0	278	24349	0	24349	0	0	0	0	12040	0	1283		1737	1489		24057	10507	14	250	0	0	0	1367	3294	2	0	4661	1839	1273	0	0	2926	3112	0	0	3112	14								
305077	35074	0	8579	20303	0	44045	0	0	0	0	109228	0	4125		26246	26051		35466	105103	0	0	2527	0	0	10237	16388	12002	3225	26625	1577	2976	1698	0	15606	6251	0	0	4553	0								
305237	24281	0	15914	101850	0	145191	0	0	0	0	53806	0	688		9435	9949		129264	53118	13	0	1923	0	0	3426	4491	3804	1981	7917	280	4470	1123	0	4267	5873	0	0	4750	0								
305442	101119	0	22960	105760	0	198733	0	0	0	0	181227	0	6035		25018	41833		175773	175192	0	0	4289	0	0	5434	12849	10341	5901	18107	1235	1550	964	0	9507	3748	0	0	2784	0								
306056	3696	0	1304	4018	0	7020	0	0	0	0	15968	0	2237		2017	850		5589	13197	127	534	275	0	0	2683	6303	543	0	8986	303	1280	311	0	7511	1894	0	0	1582	0								
306140	20339	0	2212	19313	0	23278	0	0	0	0	55892	0	13689		4163	28788	1661	21066	42203	0	0	0	0	0	2189	3729	846	2	5918	0	0	0	0	2603	0	0	0	0	0	false							
306159	17433	0	11	37631	0	75909	0	0	24879	0	209161	4	2635		54902	92327	9252	75898	200393	0	6129	3790	24879	17798	17718	55556	12788	1944	73271	2459	7091	1845	0	33104	11395	0	0	9550	6129	true							
306337	43920	0	37568	66603	0	143421	0	0	0	0	210447	0	17308		55100	42101		105834	193126	19	13	4597	0	0	17160	48387	18450	5043	65547	7613	21182	6592	0	33939	35387	0	0	28795	0								
306908	428143	0	9459	37264	0	59469	0	0	0	0	533988	0	75962		40752	41212		50010	458026	0	0	3074	0	0	14763	22777	17471	4881	37540	964	1721	1791	266	19139	4742	0	0	2685	0								
307062	263997	0	14327	48536	0	66399	0	0	0	0	452246	0	884		38572	97960		52072	451362	0	0	9956	0	0	10582	29996	26921	819	40578	3956	12552	5462	0	29747	21970	0	0	16508	0								
307334	16097	0	13141	26114	0	38571	0	0	0	0	55150	0	2073		11217	2345		25430	48113	0	4964	1434	0	0	2189	9158	10410	14447	11347	0	0	504	0	24987	504	0	0	0	9536								
307361	124684	0	13616	169785	0	218170	0	0	0	0	258275	0	9884		18394	55523		204526	248391	28	0	2578	0	0	7231	18935	9268	2430	26153	7186	32465	0	553	19471	40204	0	0	39651	0								
307679	149325	0	93213	390870	0	695483	0	0	7969	0	404074	0	27530		26467	186887	14761	602242	376544	28	0	5623	7969	3839	9670	24761	12525	5088	34431	1436	11096	1219	2066	25577	15817	5640	0	12532	0	true							
307932	18910	0	8684	19282	0	33169	0	0	0	0	31310	0	2443		4150	0		24485	28867	0	0	119	0	0	1791	5952	1595	796	7743	308	1592	366	0	5984	2266	0	0	1890	0								
308256	7688	0	7042	16297	0	43026	0	0	0	0	29180	0	3117		9479	6155		35984	26063	0	0	603	0	0	4107	6012	3794	172	10116	939	0	313	0	4606	1252	0	0	939	0								
308340	16774	1	13979	34191	0	59186	0	0	0	0	138379	0	8822		22973	59636		45206	129557	0	0	3986	0	0	7881	25028	10090	4662	31073	2122	9826	1120	1239	24688	14308	5202	0	11948	0								
308836	10030	0	203	20384	0	25714	0	0	10	0	40349	0	2558		10182	2927		25257	37791	254	0	350	10	10	3932	13208	2400	7	17140	3595	4249	0	0	9366	7844	0	0	7844	0								
309150	40026	0	12525	108518	0	153091	0	0	0	0	184853	0	18578		38691	81913		140566	166275	0	0	3967	0	0	10745	23066	16131	7373	33811	925	3469	299	906	18624	5599	0	0	4394	0								
309655	21771	0	21737	416093	0	416093	0	0	52266	0	344878	0	30294		15647	116013		394103	232620	253	81964	1499	13684	9398	25735	78013	48914	13626	103748	8580	13214	15700	3312	150641	40806	202672	850	21794	76834								
309851	6285	0	5058	6920	0	33389	0	0	0	0	38775	0	2463		8007	17890		28331	36312	0	0	1103	0	0	1419	5170	4961	1256	6589	379	290	275	851	4798	1795	0	0	669	0								
310754	3636	0	611	24936	0	25124	0	0	9363	0	59060	0	2055	0	10820	31280		24513	56517	0	488	0	9363	4635	1541	9423	5634	3157	10963	263	3272	854	0	8934	4389	0	0	3535	488								
310950	4474	2	5563	23777	0	28558	0	0	3486	0	40715	0	5160		8477	10439		21532	29257	1461	6298	436	3486	0	3814	8861	5674	1635	12675	2579	3239	0	0	11507	5818	10640	0	5818	6053								
310978	242149	0	3927	38192	0	47048	0	0	10030	0	1247046	0	1982		394517	299144	87841	43121	1245064	0	0	27215	1885	1639	165853	357664	96913	1958	523517	25593	45127	12645	0	227871	83365	0	5064	70720	0	false							
311050	834649	0	18770	75390	0	105261	0	0	0	0	1097847	0	195590		73974	37452		86491	902257	0	0	28576	0	0	38961	59388	34744	142	94060	20442	52086	19983	0	59261	92511	0	0	70476	0								
311144	4240	0	2377	60677	0	65881	0	0	0	0	16668	0	4127		2451	2023		63504	12541	0	0	573	0	0	1985	2526	1694	316	4511	681	2187	1015	0	4070	3883	0	0	2868	0								
311256	18529	0	387	43169	0	49965	0	0	0	0	74740	0	1592		9766	28708		49578	73148	0	0	859	0	0	5343	9959	4027	307	14345	7867	0	0	0	9870	7867	0	0	7867	5912								
311265	19428	1	1803	38113	0	68307	0	0	0	0	113514	0	127		12744	46773		66503	113387	0	0	1360	0	0	8730	25396	4507	394	34088	2009	3819	2456	0	26284	8284	0	0	5828	0								
311603	582591	0	12624	70920	0	70920	0	0	2000	0	800387	0	35294		95356	2000		58296	765093	0	0	17468	2000	2000	25414	78888	67173	6479	104302	8023	17271	12083	467	82598	37844	0	0	25294	0								
311658	26929	1	10909	21927	0	46230	0	0	0	0	46982	0	5461		6462	4813		35320	41521	0	0	1401	0	0	1288	3836	3607	2378	5124	1400	2386	0	345	4647	4131	0	0	3786	0								
311845	2028554	1046	128513	3914088	0	4470179	0	0	0	0	18193566	1390	607235		668008	14921298	259471	4327039	17580039	13581	4902	61117	0	0	247339	460458	212570	158147	707797	47948	64214	22767	30271	410506	165200	76027	0	112162	3922	true	3034589	67584	5142393	9170279	1953719	74835	
311939	29712	0	24660	86954	0	115181	0	0	0	0	142954	0	13159		21167	26369		90521	129795	0	0	4548	0	0	8514	33057	16417	4276	41571	2099	16379	4854	1277	41097	24609	0	0	18478	0								
312244	359822	0	122574	86371	0	182201	0	0	5	0	631739	0	48246		24554	233960		59627	583267	0	226	2813	5	5	5956	9932	17704	2704	14516	630	510	521	0	11742	1661	31982	0	1139	0								
312356	24161	5	3445	37943	0	61522	0	0	5216	0	85057	118	5362		23618	0		58072	75109	0	4468	8752	5216	2242	20701	19513	7640	1777	40214	5544	4146	1042	533	26013	11265	0	0	9690	0								
313009	11004	0	713	17131	0	18960	0	0	11466	0	168868	0	68372		4286	60750		18247	40685	0	59811	0	11466	11466	19837	34285	31352	371	54122	0	10267	0	1002	81559	11269	8060	0	10267	59570								
313157	11100	0	14935	15512	0	63871	0	0	0	0	56203	0	11744		8204	906		48936	44459	0	0	832	0	0	9394	19390	1056	0	23192	6165	8193	0	0	21635	14358	5592	0	13948	0								
313223	51399	0	3425	76116	0	101604	0	0	0	0	185218	0	26372		36726	66309		98179	158846	0	0	3201	0	0	16540	25406	9385	5292	41885	2972	4277	793	2845	19897	10887	7476	0	7249	0								
313577	98833	0	45159	201057	0	303003	0	0	0	0	389833	0	20247		63700	173089		257843	367201	1	2385	4864	0	0	20498	50220	21044	5959	70692	4704	8972	1778	4736	34021	20190	2506	0	13676	2145								
314257	140268	0	19726	368050	0	533072	0	0	0	0	376878	0	19273		43693	169675		513346	357605	0	0	4249	0	0	9792	27719	18541	3103	37511	576	2725	4212	267	15462	7780	0	0	3301	0								
314444	22009	0	10612	77224	0	77224	0	0	0	0	86798	0	3463		21863	12876		66612	83335	0	0	3951	0	0	10906	24501	4259	992	34381	2111	8228	916	0	18795	11255	0	0	10281	0								
315656	13293	0	97	88280	0	88280	0	0	19030	0	94537	0	4708		12100	12222		88183	80959	0	8870	1059	19030	7769	7418	21217	12193	7179	28635	8722	11525	307	461	35907	21015	0	0	20247	0								
316840	367925	0	6	509924	0	552499	0	0	544728	0	4815526	0	126279		135386	4066862	50054	551729	4645638	764	43609	18267	544728	544728	85146	124587	87403	9837	209733	7719	55001	10786	258	171587	73764	317173	0	62720	0	true	447681	6305	302310	3764552	350865	17060	
316859	19198	0	16044	41386	0	75883	0	0	212	0	59596	0	3051		8622	6609		59839	50820	0	5725	528	212	0	2405	6894	6361	7305	9299	4717	1546	3440	1120	14343	10823	0	0	6263	5725								
316934	14408	0	824	14418	0	17134	0	0	0	0	28346	0	475		3650	7424		16310	27871	0	0	0	0	0	970	3746	652	0	4516	0	701	447	0	1718	1146	0	0	701	0								
317258	50109	2	17623	120153	0	120247	0	0	52233	0	353735	0	54678		31602	234817		100386	296125	2236	2932	3190	52233	51630	9985	19268	11618	8395	26517	1233	13929	2583	1800	17663	19545	52233	0	15162	0								
317342	231129	572	314683	1372760	0	2756108	0	0	19757	0	1446594	5	33777		195310	847758	52533	2434910	1412036	5943	776	17705	19757	19757	69625	150515	72557	9580	220140	19290	26619	15996	3523	106968	65428	0	0	45909	0	true	56020	691242	422280	425478	217066	14062	
317379	5291	0	239	187000	0	237902	0	0	0	0	93450	0	838		29690	43226		237663	92612	0	0	5761	0	0	4599	18952	14481	4636	23551	458	1088	718	0	12978	2264	0	0	1546	0								
317650	8114	0	986	20604	0	24260	0	0	0	0	31013	0	450		4845	11026		23274	30563	0	0	981	0	0	2172	6596	834	267	8768	514	1490	0	0	5024	2003	0	0	2003	0								
318639	2949	0	722	6792	0	9615	0	0	0	0	10394	0	1094		2454	1948	878	8893	9300	0	0	567	0	0	795	2048	1623	401	2843	630	0	0	0	2413	630	0	0	630	0	false							
318835	24158	0	0	147118	0	273293	0	0	37254	0	237915	0	3642		44250	131128		273293	225981	0	8292	766	37254	18169	7120	37973	22446	660	45091	4640	7408	2382	0	23949	14430	67443	0	12048	7291								
318947	8133	0	0	61021	0	82686	0	0	0	0	90369	0	767		10213	46197	3978	82686	89591	0	11	1885	0	0	5001	12873	6897	1413	17874	1572	6363	1918	0	15973	9853	1015	0	7935	0	false							
318974	619385	0	8210	56098	0	134133	0	0	40000	0	1568273	0	47694		253186	489463		125923	1520579	0	0	28168	40000	0	79242	210591	59919	55508	289833	11671	32652	6064	3777	152075	54164	0	0	44323	0								
319047	46167	2	13682	65827	0	111562	0	0	0	0	122234	0	481		31329	1475		97863	121656	15	97	6671	0	0	21635	26666	6502	6971	46111	6219	3351	2609	639	30445	12818	0	0	8883	0								
319458	20002	0	17953	49868	0	83141	0	0	0	0	47075	0	685		10302	7153	3121	65188	46390	0	0	1547	0	0	4899	8206	3665	0	12453	1657	782	711	0	6468	3150	0	0	2439	0	true							
319551	34446	0	1649	67559	0	72697	0	0	19054	0	123461	0	16188		10935	26794		70929	84634	119	22639	1305	19054	15126	33002	15024	10365	2000	6562	253	1576	0	0	49456	1829	0	0	1828	22639								
320034	16389	0	7731	30217	0	44227	0	0	0	0	55598	0	3394		15269	6695		36496	52204	0	0	1070	0	0	4457	12682	7236	0	17139	508	4319	2491	821	9106	8139	0	0	4827	0								
320052	248933	0	462	53271	0	77356	0	0	0	0	450066	0	2007		22955	156807	9553	76894	448059	0	0	3052	0	0	7333	21116	8646	453	28449	1434	3895	1138	311	14593	6778	0	0	5329	0	true							
320070	34675	0	0	19908	0	32211	0	0	10604	0	81931	0	0		16525	12185		32211	81931	0	0	1597	10604	4705	3338	15797	11699	3036	14328	0	880	320	0	17345	1200	0	0	880	0								
320119	0	0	39003	1452393	149734	1470832	0	28000	1267921	0	8466139	0	325640		223728	7027461	485	1278464	7892750	3631	219749	483	1267921	1267921	195331	376062	76823	9758	571393	358130	344981	77282	310	434246	780703	1031295	0	703111	325923	false							
321152	0	0	4718	5992	0	17581	0	0	0	0	10904	0	4516		2177	0	0	12863	6388	0	0	0	0	0	2546	5303	106	0	7849	2380	569	0	0	5778	2949	0	0	2949	0	false							
321255	3883	0	3038	7587	0	17543	0	0	0	0	12327	0	628		3010	0	328	14505	11450	0	249	0	0	0	1264	3427	3428	0	4691	0	325	0	0	5109	325	0	0	325	746	true							
321273	87149	0	2612	283166	0	310066	0	0	0	0	339882	0	10842		41145	128798		307454	329040	0	0	15544	0	0	20447	29808	24611	20678	50255	6984	12615	5824	2968	54399	28391	8312	0	19599	16066								
321330	11520	0	13614	23315	0	47941	0	0	0	0	33129	0	1409		5425	13515		34327	31720	0	0	1665	0	0	1422	2441	2036	2195	3863	0	0	0	0	2668	0	0	0	0	0								
321947	132592	0	45063	149806	0	254952	0	0	0	0	360266	0	9544		72091	79238	27342	209889	350722	0	0	9362	0	0	15306	41991	35488	26153	57297	5101	8095	12916	3386	46847	29498	0	0	13196	0	true							
322056	60920	0	41987	207447	0	339857	0	0	0	0	372995	0	6740		37327	218538		297437	366050	433	205	7506	0	0	9920	27245	20455	11198	37165	2928	13369	7151	1271	31491	24719	0	0	16296	0								
322449	8870	0	17839	16853	0	38982	0	0	4635	0	37896	0	7805		7444	3385		21143	30091	0	0	296	4635	497	2592	6886	3017	5407	4560	4000	3236	500	0	10460	7736	0	0	6926	0								
322476	1135	0	0	168	0	1651	0	0	0	0	7410	0	0		2519	1584		1651	7410	0	0	0	0	0	752	2366	1573	0	3117	0	0	0	0	2172	0	0	0	0	0								
322551	9137	0	1140	8141	0	16940	0	0	0	0	22558	0	4565		4702	5434		15800	17993	0	0	1378	0	0	1182	2253	1672	2093	3435	0	788	0	0	2497	788	0	0	788	0								
323204	360293	0	113469	439079	0	614977	0	0	10000	0	796793	0	144584		88450	203778		501508	652209	0	0	11177	10000	5000	39912	104228	8425	2187	144140	33011	37975	6729	254	66303	77969	0	0	70986	1989								
323651	55658	0	1008	33865	0	69540	0	0	0	0	142830	0	2027		26736	0		68532	140803	0	0	4815	0	0	19394	31598	12765	4393	47767	1919	10735	5809	557	41414	19020	0	0	12654	0								
324153	22269	1	40126	63109	0	119519	0	0	0	0	115565	0	5036		19234	40994		79392	110529	0	0	1804	0	0	6876	24318	7203	872	31194	4795	7873	0	364	20036	13032	333	0	12668	0								
324229	8915	0	6393	14250	0	32419	0	0	0	0	17508	0	335		3768	0		26026	17173	0	0	126	0	0	1359	3194	2908	574	4553	0	558	0	0	4267	558	0	0	558	0								
324256	9161	0	6910	21845	0	33530	0	0	0	0	24499	0	5516		5754	2008		26620	18983	0	0	0	0	0	3827	4938	263	0	8765	2441	1861	0	0	3274	4302	0	0	4302	0								
324340	380284	4944	193492	520087	0	1033106	0	0	0	0	810917	13204	65425		55490	240890	25942	834670	732288	0	0	8053	0	0	22428	46044	26844	7162	56318	37064	44415	5786	0	46988	87265	44822	0	81479	0	true	168362	311913	90403	118769	309847	23687	
324854	60211	0	11238	51181	0	77416	0	0	0	0	99674	0	8145		18808	1619		66178	91529	0	0	3026	0	0	6866	18723	4977	0	25351	3206	3478	594	0	11758	7278	0	0	6683	0								
324863	891454	0	2138	143537	0	160360	0	0	0	0	1254420	0	40976		44308	163579	16030	153157	1213444	5065	0	3735	0	0	25666	46617	17454	5546	72283	21815	53937	26315	2037	50976	104103	0	0	75752	0	true	153157	0	59031	104548	60205	207212	
324975	20835	0	333	18378	0	48540	0	0	249	0	63664	0	4650		12697	13406		47293	59014	914	0	1074	249	249	4412	12414	4097	956	16826	1196	3288	3060	0	9182	7544	0	0	4484	0								
325141	33902	0	30978	60833	0	125190	0	0	0	0	90054	0	4374		19998	17056	8698	94212	85680	0	0	3897	0	0	12543	10831	6751	2330	21859	2254	4387	0	0	12457	6641	0	0	6018	0	true							
325459	2123	0	672	5174	0	8196	0	0	0	0	11768	0	3121		2221	2858		7524	8647	0	0	0	0	0	1296	2143	914	450	3439	1645	339	0	0	2582	1984	0	0	1984	0								
325534	16117	0	6520	58632	0	134905	0	0	0	0	147938	0	38113		45488	25466		128385	109577	0	248	5348	0	0	16343	52950	8100	1762	29608	10545	16348	307	0	33667	27200	1889	0	26893	0								
326054	16888	0	6390	68869	0	111990	0	0	0	0	196877	0	41256		35329	84686		105600	155621	0	0	4135	0	0	31086	34604	9743	1526	64074	5103	9933	2507	800	41630	18343	8579	0	13916	0								
326344	106360	5	23302	117887	0	208244	0	0	1601	0	259472	1468	39741		62355	41863		184937	217944	0	319	4360	1601	1601	14027	55131	23770	6137	67557	5265	3779	2531	608	36710	12183	0	0	9044	0								
326858	1045572	0	70056	92818	0	157680	0	0	0	0	1121420	0	102134		30191	0		84723	1019286	2901	0	2126	0	0	9936	23037	9393	5253	32973	14147	11659	1923	500	17428	28229	62046	0	25806	0								
