"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
18050																																																																43265	4845		3863			29073	1364		0	391504	0	0	780	101252	2734		38515	7486	15986	17642	33111	12564	13064	21238	24752	45329	81638	41977	71029				0	0					6207	46154	86801	55381							141													0	380939				0		0	117								3012													7436			CONF	CONF	0	
18827																																																															0	6226	104489		0			210800	23811		52020	1433299	0	80	0	351593	9862		41189	17385	4274	15516	35917	116039	160321	282733	90435	209633	292250	148690	55695				0	2840					15782	61251	110589	354803							923														449882				0		0	63								1041													128049			CONF	CONF		
18836																																																																13364	540		430			8365	6943		1848	137019	0	0	0	60790	1035		6993	2382	1388	4854	3159	11538	37203	2139	4302	9937	8726	26970	23764				0	263					2117	6602	11231	9652							0														137019				2317		0	0								3336													10503			CONF	CONF		
18854																																																																26489	3441	0	15856	361251	0	361251	2576		74	861409	2852	0	0	38522	1104	25047	370172	25074	2221	5705	4271	977	86	695888	20589	30389	63700	944	0	0	0	0	0	0	0				46281	62433	81506	223378	0	0				0	0													0	70981				0	0	0	0							0	340	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	CONF	CONF	0	
19356																																																															0	1503	212		4998			9110	512		0	72419	0	0	102	24869	221		21594	1109	2332	9347	4525	5645	1829	8131	13509	10623	8919	1496	4738				0	0					1836	162	10162	14756							0														9691				0		0	144								2576													1358			CONF	CONF		
19936																																																																29408	6450		13258			42330	3820		159	186442	0	0	0	27452	247		36377	1577	3707	9197	8220	4635	0	14812	23052	46086	53366	20906	502				0	243					561	50	33479	21541							0														28091				156		0	2438								2133													2873			CONF	CONF		
19972																																																															0	56	0		0			182	0		0	45361	0	0	0	42544	1186		0	92	14	258	375	5020	35536	22	0	81	155	479	1968				0	0					1393	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
20053																																																																27187	463		5594			18912	3488		234	115822	0	0	0	14257	766		21586	411	1247	4525	5428	650	1646	5723	14205	39003	29455	7974	2085				51	26					2422	1984	25731	12883							0													0	16675				0		0	23								1302													499			CONF	CONF	0	
20633																																																																7746	20959		211			13726	4695		125	239402	671	0	0	69485	465		21788	1653	6330	7478	21556	8960	23249	12155	18312	31534	33866	35570	28272				0	0					2651	6042	26856	84460							0														228603				5710		0	67								128													2457			CONF	CONF		
20857																																																																23056	680		31833			9311	1306		316	74957	0	107	8	2321	160		32791	20	633	497	848	157	165	13868	18475	10246	12502	14530	3015				0	12					495	49	3550	1110							0													0	18506				476		0	0								333													318			CONF	CONF	0	
21256																																																																9	129		143			832	3		0	4447	0	724	0	1756	0		383	0	204	822	731	0	0	21	158	623	641	1015	233				0	0					0	0	138	374							0														0				0		0	0								101													238			CONF	CONF		
21359																																																															0	7041	0		10149			6082	0		261	35974	0	0	0	6103	134		3545	43	566	1599	2799	1095	0	5843	1857	7404	10849	3372	546				0	0					510	0	2133	250							0														0				293		0	9								1434													1868			CONF	CONF		
21658																																																																40902	0		11788			6348	1081		1744	122437	0	0	0	29948	1210	0	38511	863	3095	8059	14533	3138	95	15590	18963	23608	27041	4259	2175				50	45					2042	1316	0	20524						0	130														53327				369		0	1							0	3029	324	0	0	0	0			45	45	0	0	0	2409	0	0	CONF	CONF		
22048																																																															0	3852	14324		650			47325	1447		181	187335	2	0	0	42237	3197		33993	1565	4561	12030	21036	2602	393	7286	20582	34403	63268	19163	232				0	27					3544	16569	28098	14032							47														110208				862		0	0								6071													5783			CONF	CONF		
22543																																																																238	5824		1797			32105	24679		0	224815	0	0	0	49174	2478		31505	812	2008	6853	10118	1375	27160	9708	18977	38905	88001	15082	4723				0	36					8539	12937	56832	28767							18														49661				699		0	6								538													865			CONF	CONF		
22552																																																															0	31966	0		17177			12789	0		0	82282	0	0	0	7945	193		21270	303	443	2654	3275	1270	0	13903	8233	17234	23155	5709	6098				0	0					813	357	277	7656							0														9768				452		0	0								1666													1443			CONF	CONF		
22730																																																															0	12	16333		0			9312	2480		0	94118	0	7818	0	14599	203		7264	1873	2903	302	136	3973	5413	5753	4781	12126	11045	33056	12382				0	0					115	5462	4528	15788							0														59520				0		0	36								1474													15958			CONF	CONF		
23456																																																																15736	813		9223			18843	7666		58	156954	663	0	0	41153	2449		39916	1114	9951	10132	17721	2124	111	12218	23262	35925	41137	3267	483				448	0					7463	8285	25357	6631							0														25808				0		0	31								3163													10298			CONF	CONF		
23504																																																															0	430	3577459	0	0	2329932	0	2329932	67134		4055	10529802	0	0	200112	605185	25259	560765	467611	2276	14334	39801	61537	52856	430954	2201879	1017325	3199744	2454169	980168	15934	0	0	0	31	20449	0				19684	234487	947671	2694593	0	0				0	1537														3777300				0	487	0	487							0	46	0	0	0	0	0	0	0	0	0	0	0	0	2900	0	0	CONF	CONF		
23643																																																															0	4540	3271		1351			39372	0		702	135656	0	0	0	29138	1555		34439	717	2279	8188	16524	1233	31	9164	22279	18551	42828	13283	0				0	0					4397	3545	16470	16161							167														36049				620		0	0								6503													8651			CONF	CONF		
23755																																																																479	2661		587			23717	10188		6547	172585	0	0	0	44739	319		12129	197	148	3364	527	14808	25099	14310	7573	15253	24406	63400	495				0	131					6987	9264	48228	12228							408														112383				1746		0	13								5171													1326			CONF	CONF		
24006																																																																0	200087		0			117656	28003		2095	1253892	0	0	8042	230029	0		62496	1347	3109	4898	11362	61931	145886	145154	48690	179899	388426	258906	2224				0	12					2400	12557	115686	544701							572													0	133445				2661		0	378								46													242			CONF	CONF	0	
24378																																																																0	144		0			4481	402		0	44505	0	0	0	34027	402		199	1	9	197	1907	10400	21513	97	92	2041	2093	2270	3885				0	6					258	224	1098	2534							0														12000				0		0	1								696													232			CONF	CONF		
24453																																																															0	179	5666		0			71060	12353		1	274939	0	0	0	68128	302		13481	11284	715	6896	5952	9458	33823	42162	13149	41745	60891	43848	5018				59	22					5996	20430	29008	42363							0														59802				69		0	2								122													19248			CONF	CONF		
24659																																																																7923	1824		7326			14746	0		0	54115	57	0	0	5027	113		9192	146	654	1445	2676	106	0	10374	6501	12038	12755	5733	1535				14	0					0	0	12544	0							0													0	0				0		0	81								2905													1669			CONF	CONF	0	
24668																																																																6569	20278		1011			685335	593		0	1297924	1818	0	0	272943	8204		452929	7956	18895	65085	28099	134337	17905	241139	250448	180169	172356	128701	2025				0	4855					42647	52108	121073	76709							0													0	891515				0		0	0								955													6462			CONF	CONF	0	
24949																																																															0	678	18768		45			44293	6447		427	289243	0	0	0	25914	3247		33296	1853	3130	9266	8628	355	2476	53631	38933	78985	78977	11161	0				161	60					1075	16783	56595	100462							0														47115				1888		3787	6274								1697													2530			CONF	CONF		
25357																																																															0	50545	21388		62596			27438	1833		3350	379462	0	0	0	73418	0		126613	6562	14161	24603	14342	11524	572	42862	80954	60876	62441	34375	20609				0	0					11240	28652	4994	82914							0														72835				0		0	693								4575													5826			CONF	CONF		
25647																																																																88	22030		0			153220	5536		0	333310	643	0	0	38708	583	1395	38195	1470	5148	9420	22607	63	0	17483	21356	139262	104362	12358	0				0	147					2595	7852	44258	55873						532	0													0	181317				1102		0	161							0	463	0	570	0	0	0			0	0		0	0	2439	0	0	CONF	CONF	0	
26176																																																																0	281047		0			54	0		0	365735	0	0	0	44470	66		2836	19106	7175	17197	738	190	64	52046	56079	97862	104949	9569	0				0	0					469	0	16896	22726							0														209817				3911		0	1								0													6			CONF	CONF		
26457																																																																12427	22		956			1105	130		0	21313	0	0	0	4361	83		6353	267	183	3876	35	0	0	2516	3388	10599	411	38	0				0	0					242	250	492	505							0													0	0				0		0	0								293													447			CONF	CONF	0	
26765																																																																30042	78485		3546			469286	2785		48	2036464	0	0	37304	133435	202		729791	12124	7835	11814	38157	25104	38401	532382	177450	374808	569263	225042	9267				0	0					29654	278543	371206	623230							0														1547581				13531		0	8379								624													6999			CONF	CONF		
27070																																																																5859	30008		3383			57119	3350		8710	571724	0	0	0	335340	1629		18308	3643	2128	10224	22143	281819	14899	10498	15566	39592	119052	47922	3723				0	0					3893	9284	56028	53566							610														251585				6689		19	2168								1192													176			CONF	CONF		
27548																																																															4777	4030	20978		0			307702	18366		4621	711515	2694	0	0	91388	3347		142016	7814	5899	8012	11373	39314	16027	56702	85106	125594	201684	147759	2562				0	406					2515	19909	120313	93804							22														322506				1820		0	0								18865													3188			CONF	CONF		
27614																																																																966	569		0			14677	15444		33628	251878	0	15944	0	145042	3620		5672	249	2022	4065	7669	91578	38914	16359	8495	19441	17889	40885	3384				0	547					571	1300	14711	1997							167														0				552		0	148								1683													1031			CONF	CONF		
27847																																																																175814	28652		11682			54814	946		35	512487	0	0	0	113102	4260		92081	3686	12584	25840	30829	21657	17248	21478	54333	84778	122658	89712	24984				0	0					8694	13584	64323	22219							530														235733				5478		0	166								4191													10005			CONF	CONF		
28013																																																																0	2571409	0	0	242438	0	242438	42728		0	3933015	0	0	0	227880	30475	95725	108195	11831	7830	37070	44435	37280	88629	218199	165789	824331	1452050	1024333	12791	0	0	0	0	0	0				9201	68393	226865	511968	0	0				908	109													0	1722379				6116	0	0	0							0	0	0	0	13	483	4712	0	0	0	0	0	0	0	1658	0	3089	CONF	CONF	0	
28152																																																																28337	7776		12687			18834	1535		706	123226	738	261	0	25574	1048	2090	13178	1328	2152	5177	4409	11621	863	8555	8835	10532	34315	26164	9762				0	77					1245	471	17413	3170						0	0														13037				650		0	33							0	3005	0	0	0	0	0			648	648	0	0	0	1792	2	0	CONF	CONF		
28675																																																																17043	1237		1706			6926	2825		1005	87205	0	0	0	31973	2058	0	19036	517	2552	7127	10193	11584	0	4495	11682	13837	18767	4725	1707				0	6					3059	4854	9031	3713						32	0														44718				339		0	10							0	677	0	234	0	0	0			73	0		0	53	1082	0	0	CONF	CONF		
28732																																																																1807	0		436			13766	3009		0	77233	0	0	0	30115	201		23165	765	3293	8502	13685	3665	188	5592	13515	3999	19130	2131	2744				0	38					4564	6169	8854	2312							0													0	29928				0		0	961								2600													2401			CONF	CONF	0	
29476																																																																35854	875		7508			4564	0		2	66636	0	0	0	9078	398		15173	564	1871	1692	3849	896	206	6580	6158	10931	22193	4629	2835				0	0					405	1764	5632	0							0													0	2049				0		0	0								262													294			CONF	CONF	0	
29636																																																																14633	9323		1011			95894	19300		3537	639172	0	0	0	90773	1915		106967	8730	9606	24764	40565	5416	0	81437	62355	129619	203287	62221	4383				1710	0					14641	41174	118494	197878							0													0	207934				0		0	18228								2127													8534			CONF	CONF	0	
29878																																																																0	284614	0	0	0	0	0	603		0	1816997	0	0	0	976066	2719	395	55762	75	222	3736	18834	164383	760812	18762	79481	216580	263279	241768	584	0	0	0	0	0	0				3103	59920	8966	480906	0	0				11360	13766														226125				12421	0	0	0							0	0	0	0	0	0	1061	0	0	0	0	0	0	0	100	0	0	CONF	CONF		
30052																																																															0	307	328		0			1475	0		0	24660	0	0	0	1728	0		5719	0	160	436	817	0	315	2968	3908	4467	7348	4247	0				0	0					2652	1183	5982	10605							0														23944				0		0	5								0													395			CONF	CONF		
30502																																																															0	0	68113		0			82674	28067		80836	772934	1218	0	7883	210154	2194		31072	3486	8361	9163	14563	58148	114766	75456	28762	74135	103119	234299	47155				0	602					1931	15295	71539	188976							830														223986				578		0	10381								668													12722			CONF	CONF		
30650																																																																0	15306		0			11804	5032		0	91124	0	0	0	8595	220		13654	74	3409	1931	3051	130	0	7403	12296	14656	38733	9398	0				0	54					3722	2148	13533	30360							0													0	15655				0		0	0								239													111			CONF	CONF	0	
30810		0	0	52402	0	159888	0	0	0	0	86347318	0	0	535650	1340184	186930	55749561	8947362	10025239	3723953	3454498	3667939	0	0	0	0	0	67144718	0	0	3292911			0	0	0	0	0	0													66677604	1717037	1264098	0	0	0	1716929	0	0	452831	17114476		0	0	0	0	159888	0		0	0	0	86347318	0	0		535650	1340184	0		1	33	373	1363	143183	386792							0	0	0	67144718	0					0	0	0	0			0			108	298																			497	51905		0	0	0	0	0	0		0	0	0	0	0	0				0				17114476		0	CONF	CONF		
31134																																																																6098	372		4845			11850	298		0	92204	0	0	0	42796	635	37414	15528	528	1588	2181	2746	12343	23327	5985	7855	8708	10607	12750	3342				278	2					1513	1104	8038	944						0	0														30922				0		0	55							0	6445	0	0	0	0	0			0	0	0	0	0	6931	0	0	CONF	CONF		
31255																																																															0	455	14537	0	0	109899	0	109899	5443		8490	620088	2627	0	488	172503	44092	150242	95358	5684	19378	45734	64456	17184	19642	132198	48967	97069	100037	51873	19884	0	0	0	0	0	1156				22584	35556	92638	81037	0	0				0	0														288127				0	2	33515	2							0	34	0	0	0	0	0	0	0	0	0	0	0	0	1930	0	0	CONF	CONF		
31657																																																																11787	0		5174			11027	0		0	72500	0	0	0	25760	44		11856	171	898	1549	2529	2799	17814	4827	6124	6018	9271	6339	14161				0	0					1664	3681	3180	2539							0														0				0		0	2884								2226													2534			CONF	CONF		
31826																																																																3040	7665	122	1976	35711	0	35711	3843		20827	245424	0	0	0	79179	589	156	28132	770	1301	3775	9928	35131	26629	13611	13923	39982	58147	32218	7598	0	0	0	0	110	0				1153	3036	39167	36243	0	0				0	182														66861				0	2857	0	2979							0	3807	0	0	0	0	0	0	0	0	0	0	0	0	6099	0	0	CONF	CONF		
31835																																																															0	13304	0		32298			10764	0		341	77848	284	0	0	10831	188		36702	2145	678	3130	1856	2453	0	47298	5593	4492	3815	4914	106				0	0					0	57	4174	0							0														58308				0		0	30								2637													3508			CONF	CONF		
32234																																																																4155	46		542			13170	94		0	32384	0	0	0	8993	0		5400	248	335	1965	5955	490	0	2723	2151	7889	7020	3609	0				0	0					983	0	2688	1246							0														21672				0		0	36								345													86			CONF	CONF		
32766																																																															0	4	412		0			39124	948		0	105007	0	0	0	4390	552		9228	0	9	309	733	1059	2280	21828	3422	20069	37869	12999	4430				0	194					7256	2196	18868	29013							0														26530				0		0	0								839													1211			CONF	CONF		
32971																																																																6933	19426		2826			20272	11610		6545	246745	426	0	0	94433	1015		19943	1384	1477	1134	1921	24407	63395	13300	7412	10948	19996	50338	50680				0	0					10101	8458	36105	26957							107													0	101968				4266		0	0								1943													547			CONF	CONF	0	
33147																																																																18106	3202		25773			41784	0		70	214690	0	0	0	52429	768		72722	2324	8527	26301	13278	1386	0	20472	42792	53789	30952	11641	1301				0	0					5683	8663	29646	20385							160														208068				276		0	55								6185													1941			CONF	CONF		
33259																																																																8688	12526		0			106759	8366		10078	690335	0	185	0	43534	3647		148184	2939	7370	12699	19591	935	0	79697	68487	274965	195654	21837	0				0	143					20768	52500	295687	124092							0													0	196939				1262		0	36								1086													2240			CONF	CONF	0	
