"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
1011526	2338124	5	112675	855959	0	912128	0	0	0	0	4101014	0	173183		560337	738330	214484	799376	3927475	72	356	83727	0	0	268683	471380	128531	34553	740063	37052	69868	10052	4440	342810	121412	225	0	106920	0	0		0		0		0		0	true	91031	28074	616083	122247	1949552	388572	
1011553	18399	0	14804	30026	0	46848	0	0	0	0	45280	0	3128		7458	13185		32044	42152	0	0	274	0	0	3846	7503	1081	0	11349	357	909	0	0	4972	1266	0	0	1266	0																	
1011638	100600	0	90518	529422	0	530012	0	0	0	0	488831	0	9922		54499	246325		439494	478909	0	0	9366	0	0	31296	66806	10201	3586	98101	10364	17996	1657	0	57390	30017	31259	0	28360	0																	
1011656	10884	0	854	10471	0	16010	0	0	986	0	56567	0	2627		7763	18064	2903	15156	43314	0	10626	1306	986	737	5578	12787	6068	1834	18365	250	840	263	0	18504	1353	0	0	1090	8781																	
1011852	1797	0	809	4573	0	7602	0	0	0	0	5222	0	1094		1786	0	514	6793	4128	0	0	118	0	0	649	1407	669	0	2056	700	0	0	0	939	700	0	0	700	0	0		0		0		0		0	true							
1011955	28805	0	15985	74492	0	147478	0	0	0	0	184844	0	36022		30735	109167		131493	148006	0	816	2271	0	0	5528	15855	15520	4109	21383	1361	300	2490	1709	10278	5860	30769	0	1661	0																	
1012251	229831	0	7734	17760	0	30252	0	0	49998	0	495207	0	158816		16765	36210		22518	336391	0	0	6992	49998	0	12464	26011	55365	2401	38467	70530	58848	2696	851	79477	132925	0	0	129378	0																	
1012457	10756	0	2794	12760	0	26116	0	0	0	0	22175	0	1222		6464	0		23322	20953	0	0	114	0	0	1474	2510	4400	2287	3984	0	330	418	0	4207	748	0	0	330	0																	
1012671	154195	0	25458	150021	0	207570	0	0	0	0	305365	0	1295		54843	62589		182112	304070	0	0	6935	0	0	19919	25720	26018	10519	45639	2856	1286	2263	0	27333	6405	0	0	4142	0																	
1013070	100165	0	0	151281	0	151281	0	0	0	0	445526	0	27382		57815	203748	20181	151281	417149	0	995	8475	0	0	28996	52925	20397	4974	81920	4654	21111	8557	0	49476	34322	0	0	25765	995	0		0		0		0		0	true							
1013650	0	0	3307	26296	0	41899	0	0	0	0	59997	0	5054		18387	27653		38592	54943	0	0	2310	0	0	8109	7830	7336	5790	15939	463	864	1378	576	10677	3281	0	0	1327	0																	
1013744	13821	0	3519	13559	0	24492	0	0	0	0	23256	0	948		6330	258		20973	22308	0	0	0	0	0	2203	4556	2140	0	6759	0	277	0	0	2569	277	0	0	277	0																	
1014059	10406	0	698	24478	0	32668	0	0	0	0	41930	0	1583		5781	15877	1597	31833	40347	137	0	673	0	0	3108	8197	1526	0	11305	583	1497	736	0	7050	2816	0	0	2080	0	0		0		0		0		0	false							
1014125	286770	0	20833	172553	0	172553	0	0	0	0	463234	0	51095		40116	68219		150473	412119	1247	20	11275	0	0	10675	18818	25234	17520	29493	18963	4577	9608	2850	32131	35998	50868	0	23540	0																	
1014246	9237	0	6683	29338	0	38955	0	0	0	0	49038	0	23661		3370	29766		32272	25377	0	0	689	0	0	1039	2340	1965	106	3379	3000	1156	430	0	2079	4586	0	0	4156	0																	
1014255	11482	0	610	13706	0	21154	0	0	0	0	16045	0	130		2366	0		20544	15915	0	0	0	0	0	670	2436	1143	0	3106	0	0	314	0	1884	314	0	0	0	0																	
1014376	50945	0	3610	64787	0	88319	0	0	0	0	151195	0	1779		44769	9003		84709	149416	0	0	12213	0	0	11207	18453	27138	18635	29660	5048	1500	4322	4944	30664	15814	0	0	6548	0																	
1014451	18851	0	704	21418	0	29792	0	0	0	0	31104	0	2428		4096	1758		29088	28676	0	0	230	0	0	1433	2883	3269	975	4315	0	1546	390	0	4463	1936	0	0	1546	0																	
1014554	26714	0	1404	26310	0	41424	0	0	2541	0	46085	0	5952		8585	0		40020	40133	0	0	0	2541	0	2211	5960	4842	2918	8171	600	1409	1431	0	7346	3440	0	0	2009	0																	
1014657	232361	1	11284	13393	0	49581	0	0	0	0	331434	0	26174		36436	33742	11804	38296	305260	0	0	4134	0	0	9730	27613	13315	2239	37343	4277	3741	4151	265	16461	12434	0	0	8018	0	0		0		0		0		0	true							
1014853	64275	0	16483	109920	0	240387	0	0	0	0	211650	0	46317		22340	96719		223897	165333	7	0	3178	0	0	4183	17593	11049	4349	21722	1854	7801	2603	1224	14835	13482	0	0	9655	0																	
1015252	252748	0	12128	95071	0	107006	0	0	20000	0	407988	0	85061		32302	104361	5911	94878	322927	0	0	1467	20000	0	1971	4624	26147	5236	6595	2588	7956	0	2357	5676	12901	60006	0	10544	0	0		0		0		0		0	true							
1015270	35072	0	44000	38408	0	205145	0	0	0	0	144627	0	3797		15906	74684		161145	140830	0	0	3118	0	0	6074	9315	7845	2831	15389	6128	616	1774	288	10159	8806	0	0	6743	0																	
1015458	2943	0	1313	5863	0	19048	0	0	0	0	13002	0	936		2734	4927		17735	12066	0	0	0	0	0	1421	2719	484	0	1421	253	0	255	0	1890	508	0	0	253	0																	
1015467	39350	0	69457	159984	0	246664	0	0	0	0	275552	0	3217		4957	159592		177207	272335	0	0	0	0	0	3959	10788	11	0	14747	27032	34821	0	0	9800	61853	0	0	61853	0																	
1015560	211124	0	0	413780	0	471616	0	0	674033	0	1908874	0	369		109417	672275	36946	469985	1904206	1631	4299	6592	674033	365138	164604	400272	336656	30566	564876	37620	32933	17596	5228	822681	93377	0	0	70553	0	0		0		0		0		0	true	182023	57074	209138	463137	211124	0	
1015832	9330	0	4218	52207	0	56425	0	0	248	0	85920	0	745		14782	36185		52207	84927	0	248	1947	248	0	6343	19007	2321	376	25350	1838	9256	1265	0	13266	12359	2033	0	11094	0																	
1015841	61355	0	15820	88733	0	113087	0	0	0	0	146339	0	17953		30614	32708		97267	128386	0	0	3387	0	0	7333	22728	8706	1546	29915	6808	3995	1161	0	9699	11964	0	0	10803	0																	
1015850	40411	0	8895	120810	0	205522	0	0	0	0	273944	0	9079		26754	187028	18238	196627	264865	0	0	7464	0	0	7014	14736	11845	5720	21750	2341	1437	2378	1034	12562	7190	0	0	3777	0	0		0		0		0		0	true							
1016174	27981	0	930	12093	0	55182	0	0	0	0	138389	0	2364		56043	26546	15478	54252	136021	0	4	4549	0	0	11741	40366	22923	3576	52107	544	2502	1920	290	22563	5256	0	0	3046	0	0		0		0		0		0	true							
1016231	373974	19	19634	368290	0	414475	0	0	159449	0	748167	0	8264		21480	169778	7823	377813	614875	17009	125028	2920	35000	35000	18225	31503	8260	519	49728	58679	84683	2545	0	37027	145907	50037	124449	143362	8532	0		0		50437		0		0	false							
1016259	338386	0	5302	38200	0	81633	0	0	499	0	699079	0	128035		51228	227295		76043	570479	288	565	8026	499	0	10939	29600	33914	11490	40479	9873	30157	5510	1915	34715	47455	6204	0	40030	0																	
1016558	3144	0	1864	14652	0	19571	0	0	1000	0	23938	0	2542		5135	12568		17707	21396	0	0	314	1000	1000	2716	2684	1921	405	5400	0	500	0	0	2591	500	0	0	500	245																	
1016718	16094	17	14355	41733	0	72876	0	0	0	0	52414	0	255		12327	8133		58504	52159	0	0	3706	0	0	2707	8225	6242	1641	10932	1943	4093	2915	422	6487	9373	0	0	6036	0																	
1016848	19699	9	1702	41704	0	59984	0	0	238	0	63279	0	4245		10701	21101	2660	58273	59034	0	0	481	238	238	2974	8917	4037	658	11421	971	3545	1377	0	5885	5893	238	0	4516	0	0		0		0		0		0	true							
1016857	128459	0	35097	364386	0	502729	0	0	0	0	362977	0	28258		23733	165745		467632	334719	0	0	3205	0	0	5216	17467	23916	4303	22683	1901	6132	9838	0	27169	17871	0	0	8033	0																	
1016941	51775	0	18793	44744	0	78101	0	0	0	0	110413	0	2042		19669	18280		59308	108371	0	0	2886	0	0	6133	20209	4908	373	26342	4744	3615	376	0	11953	8736	0	0	8359	0																	
1017425	169507	0	5991	233327	0	335600	0	0	0	0	355815	0	61540		51286	91150		329605	294275	4	0	4122	0	0	8612	32356	25217	8838	40968	4008	7550	8033	545	23737	20136	0	0	11558	0																	
1017555	19177	0	3379	12699	0	31960	0	0	0	0	44659	0	8847		8723	8172		28581	35812	0	0	330	0	0	4169	5855	2915	1053	9357	406	2412	500	0	5271	3317	0	0	2817	0																	
1017564	16474	0	11044	52132	0	67935	0	0	0	0	36759	0	4218		3353	10302		56891	32291	0	250	0	0	0	2033	5567	270	0	7600	0	2113	0	0	4517	2113	0	0	2113	0																	
1017854	9232	9	2798	26270	0	30347	0	0	0	0	25083	0	1507		8144	1833		27304	23576	236	0	0	0	0	1394	5122	3171	2242	6516	406	1100	278	304	3785	2088	0	0	1506	0																	
1017939	1481610	0	2213444	8739117	0	12635205	0	0	198739	0	8713561	0	409979		790158	5462822	312547	10410299	8252466	11462	51116	107248	198739	148455	525133	720443	159571	38313	1195596	80798	185824	48616	10430	653304	325668	497615	0	266622	41723	0		0		242079		0		242079	true	2687932	1874078	3121741	2096301	1287962	190712	
1017957	14893	0	4947	122509	0	124673	0	0	0	0	118643	0	19186		14993	65932		119726	99457	0	0	2538	0	0	1849	6127	7429	5582	7976	4000	11000	265	1566	5994	16831	0	0	15000	0																	
1018927	198176	0	36192	502165	0	832131	0	0	187846	0	1114710	0	6653		210984	545452		795442	1095975	497	12082	19167	187846	118818	40994	148892	62962	65566	189886	14130	27273	11266	0	107429	52669	65346	0	41403	12082																	
1157415	9810	5	474	130001	0	136932	0	0	79924	0	996935	18580	240		104313	496511		136337	871654	116	106461	0	79924	16000	91321	211299	59462	7050	302620	29908	75814	15437	322	264820	121481	0	0	105722	48065																	
1158878	184452	0	4410	226434	0	348690	0	0	0	0	248366	0	304		3968	57197	1840	344280	248062	0	0	446	0	0	1192	2194	1779	512	3386	0	330	710	0	1709	1040	0	0	330	0	0		0		0		0		0	true							
1160509	48475	0	57226	89815	0	187237	0	0	0	0	92964	0	0		10160	11774		130011	92964	0	0	2015	0	0	5223	11549	4295	3897	16772	284	3466	2731	1270	14804	7751	0	0	3750	0																	
1161216	225680	0	0	22625	0	32323	0	0	0	0	348529	0	26		19491	15443		32323	348503	0	0	9468	0	0	10490	14944	7411	4621	25434	44838	20486	4290	327	17974	69941	0	0	65324	0																	
1162017	620995	0	2202	99945	0	118450	0	0	0	0	1098621	0	46270		12972	412994		116248	1052351	0	0	452	0	0	21728	19264	2848	938	40992	7743	12112	0	0	31806	19855	11364	0	18568	0																	
1163283	38400	0	3159	24852	0	55267	0	0	0	0	68896	0	1031		16780	4855		52108	67865	0	0	2380	0	0	4306	15131	4711	828	19437	0	0	666	0	8195	666	0	0	0	0																	
1169650	32656	0	0	173130	0	203022	0	0	24800	0	558259	8240	349		109271	148928		203022	477685	0	71985	378	4367	2185	56826	155646	41751	17345	212472	14817	65015	23275	2000	162297	105107	0	7901	79832	22583																	
1176881	4694	0	0	75053	0	75053	0	0	1613907	0	2070340	245	0		1468696	320795	19318	70264	1879368	4789	190727	7054	1613907	979861	382851	570384	542811	226421	953235	9416	12690	278	0	253771	22384	0	0	22106	179439	0		0		200100		0		0	false							
1176920	18905	0	16351	28035	0	50884	0	0	0	0	32229	0	441		2244	8914		34533	31788	0	0	0	0	0	790	2253	347	18	3043	500	502	0	0	1164	1002	0	0	1002	0																	
1186965	193979	0	440	268961	0	314168	0	0	0	0	224103	0	620		3000	25240	1946	313728	223483	0	0	396	0	0	947	2093	809	342	3040	0	268	425	0	1191	693	0	0	268	0	0		0		0		0		0	true							
1187001	354205	0	166465	2254861	0	2254861	0	0	0	0	1239355	0	55297		98582	544042	37690	2078541	1152036	9855	32022	12183	0	0	72366	152380	19851	1957	224746	28692	62506	2352	1004	147972	94554	182698	0	91198	0	0		0		104706		0		104706	true	467656	586230	356122	142826	336496	16550	
1187551	0	0	2484	42208	0	42461	0	0	5001	0	4749	0	0		0	0		2519	0	37458	4749	0	5001	5001	0	2749	0	0	2749	0	2000	0	0	2749	2000	0	0	2000	0																	
1188772	57427	0	21431	173069	0	220229	0	0	48001	0	318369	0	25700		71649	61274	15495	198550	285087	248	7582	8294	48001	16815	15588	52649	57074	10985	68237	12642	26851	23577	302	64647	63372	5947	0	39493	0	0		0		0		0		0	true							
1188987	57007	0	19756	85623	0	275010	0	0	4278	0	113881	0	2722		23936	8331	15127	255254	111159	0	0	6070	0	0	11633	19314	6696	19	30946	1653	3929	1022	4278	13725	10882	0	0	5582	0	0		0		0		0		0	false							
1190476	6293861	0	249318	1670907	0	2116133	0	0	496753	0	9685872	0	134817		278604	2794536	59727	1865282	9503192	1533	47863	18449	496753	377459	78735	172096	156020	29546	250831	35942	88842	20741	15553	157793	161078	147685	0	124784	0	0		0		0		0		0	true	36550	113920	746735	1940593	2037523	4245516	
1191352	18143	0	15630	101141	0	101141	0	0	0	0	112132	0	4850		8758	68071		85500	106738	11	544	531	0	0	3796	8239	2338	225	12035	517	4981	5822	0	5840	11320	0	0	5498	0																	
1211371	62643	0	46419	282051	0	318112	0	0	0	0	440543	0	58870		11049	329226	9142	271445	380431	248	1242	4197	0	0	7584	7436	3638	1771	12780	20696	6210	702	637	9380	28245	60146	0	26307	0	0		0		44162		0		0	true							
1216022	28820000	0	0	3923000	0	3923000	0	0	11106000	0	62378000	0	0		14702000	5558000	5018000	3919000	62378000	4000	0	1420000	11106000	6981000	4233000	9671000	8512000	1143000	13904000	851000	2180000	1279000	131000	8857000	4441000	0	0	3031000	5097000	0		0		5206000		22000		1078000	true	311000	1019000	5530000	28000	28820000	0	
1216321	552113	3	725915	789438	0	1945228	0	0	1018	0	3367964	0	888970		53569	2625758	12957	1219310	2478994	0	0	5852	1018	1018	36495	58144	17092	3460	94639	36710	36439	1253	500	61623	74902	0	0	73149	0	0		0		0		0		0	true	20652	176441	500575	1426307	509664	42448	
1216826	331	0	0	13348260	16473	13348260	0	0	0	0	68622	0	0		133	67850	0	13331787	68622	0	0	0	0	0	41	308	92	0	348	0	0	0	0	308	0	0	0	0	0	0		0		0		0		0	true	697	1456	11483	56367	80	251	
1218446	29992	0	0	63906	0	63906	0	0	27096	0	57159	0	0		27094	73		3648	71	60258	57088	0	27096	13495	6781	6750	7456	6107	13531	0	0	0	0	0	0	0	0	0	0																	
1222519	112525	0	6161	45103	0	62969	0	0	0	0	823417	0	211984		45479	558439		55979	607764	829	3669	7922	0	0	21003	38564	19183	6513	59567	7909	36257	15526	7498	39784	67190	0	0	44166	0																	
1222948	245310	0	92358	237773	0	413149	0	0	9	0	368629	0	50641		35351	40602	8956	319140	317988	1651	0	2551	9	9	13138	20088	12893	2220	32273	5276	19398	5504	4200	12989	34377	1261	0	24674	0	0		0		765		0		765	true							
1225752	23530	0	1	86031	0	145198	0	0	0	0	129494	0	4473		16919	61859		145197	125021	0	0	1603	0	0	4400	13687	11508	3261	18087	2285	6774	2189	0	15938	11248	0	0	9059	0																	
1225761	0	2	0	15627029	0	15627029	0	0	946123	0	933192	0	0		933192	0	4269847	15627027	933192	0	0	0	943643	943643	0	933192	0	0	933192	0	0	0	0	0	0	0	2480	0	0	8069650		6554990		675820		313650		15614110	false							
1225798	5028	0	254	12039	0	31161	0	0	0	0	37112	0	0		6692	18550		30907	37112	0	0	5883	0	0	890	3212	3332	2072	4102	611	1099	712	1606	2814	4028	0	0	1700	0																	
1228034	107522	7028	44716	250881	0	422816	0	0	0	0	262710	123	17086		32198	55143		371072	245501	0	0	5717	0	0	11326	30335	12380	2875	41620	8633	24389	8586	1521	24718	43129	0	0	33022	0																	
1293078	19341	0	0	59192	0	73573	0	0	1002	0	70097	0	2071		6884	32006		73573	67777	0	249	1268	1002	1002	3784	7195	2224	389	10979	0	3130	2028	0	6708	5158	0	0	3130	0																	
1356768	333117	0	147244	1546918	0	2164221	0	0	0	0	1870539	0	178299		79551	1337670	40689	2014812	1687769	2165	4471	13852	0	0	33862	83003	30868	1576	116864	12721	24244	13218	262	69758	50445	537555	0	36965	0	0		0		0		0		0	false							
1369870	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
1386251	1142350	0	273380	4404269	0	5233910	0	0	0	0	4278103	0	38967		288216	2543924	132480	4951243	4238123	9287	1013	45696	0	0	111930	230823	98386	31471	136604	37196	60958	14944	6121	184394	119219	0	0	98154	0	0		0		0		0		0	true	1541399	557931	1727786	816138	1070560	71789	
1387203	86964	0	864	62504	0	147133	0	0	0	0	128154	0	371		10848	26991		146269	127783	0	0	396	0	0	3000	6408	3170	304	9408	744	573	0	0	2034	1317	0	0	1317	0																	
1387605	401528	0	107355	985807	0	985807	0	0	3991	0	964904	0	42819		154601	205685		878452	922085	0	0	9645	0	0	82563	101149	91028	2582	183712	23753	38430	18186	0	122721	80369	0	3991	62183	0																	
1391778	0	0	0	40571	0	40571	0	0	2678763	0	3426109	0	10707		0	1786808	646212	40571	3369865	0	45537	0	2678763	1941435	392930	492357	665887	88126	885287	0	0	0	0	1639301	0	0	0	0	45537	0		0		0		0		0	false							
1394621	115205	0	93326	290519	0	381621	0	0	0	0	508235	0	20645		82296	195886		286404	487590	1891	0	31846	0	0	24167	76633	28934	24905	100799	5762	17440	9993	9309	72343	42504	0	0	23202	0																	
1394676	71179758	0	0	2832802	0	3502517	0	0	17163810	0	88897103	0	0		4388311	12475961	4800416	3502517	88897103	0	0	0	16935424	15431619	1332918	1473743	1790762	202813	2806661	112176	110002	193415	25557	411925	441149	0	228213	222178	5836000	0	0	0	0	12989152	0	156524	0	0	true	316600	710046	12475961	0	71179758	0	
1396764	180011	0	0	136789	0	166913	0	0	0	0	384373	0	0		61885	72237		166913	384373	0	0	3483	0	0	42032	53539	10322	0	95571	17482	7938	811	0	44008	26231	0	0	25420	0																	
1397471	8378	0	0	43246	0	185882	0	0	0	0	83745	0	101		8844	52607		185882	83644	0	0	1976	0	0	2997	8783	7423	68	11693	1028	858	1604	0	10427	3490	0	0	1886	0																	
1402384	27042	0	5584	41201	0	60058	0	0	0	0	78819	0	479		11041	16296		54474	78340	0	0	860	0	0	3828	13002	6224	610	16830	2567	5129	4121	0	12623	11817	0	0	7696	0																	
1404481	49829	0	28258	44119	0	138735	0	0	0	0	127437	0	7239		21911	10354		110477	119202	0	996	2114	0	0	15447	26685	5802	156	42132	8105	9775	734	550	26179	19164	0	0	17880	996																	
1404883	15334	0	0	116683	0	140099	0	0	0	0	48923	0	0		520	28914		140099	48923	0	0	567	0	0	193	587	83	0	780	3374	0	439	0	342	3813	0	0	3374	0																	
1412712	24239	0	7662	245191	0	294687	0	0	110657	0	631533	0	106384		116790	436075		287025	505522	0	19627	0	110657	0	17742	21219	70460	51601	38961	6913	2964	0	320	44232	10197	100248	0	9877	17395																	
1414819	102322	0	0	656880	0	712177	0	0	0	0	379011	0	0		15146	118187	0	712177	363595	0	15416	0	0	0	15108	13303	14986	109	28411	74135	38639	2222	0	28359	114996	0	0	112774	0	0		0		0		0		0	true	70232	55297	51196	66991	72078	30244	
1416279	0	0	0	0	0	0	0	0	0	0	536	0	0		0	0		0	536	0	0	0	0	0	111	0	220	205	111	0	0	0	0	536	0	0	0	0	0																	
1418255	10684	0	0	33365	0	36307	0	0	0	0	49881	0	0		4795	16784	2558	36307	47642	0	2239	1266	0	0	4347	9281	1503	548	13628	1092	5004	637	0	10884	6733	0	0	6096	1991																	
1429028	4278	0	1675	5444	0	197244	0	0	0	0	304623	21000	7823		5981	187018		195569	275800	0	0	283	0	0	5964	38802	18248	325	44766	12157	25208	10881	1743	57358	49989	8511	0	37365	15882																	
1435092	17071	0	42840	54632	0	106193	0	0	0	0	60689	0	967		8765	24047		63353	59722	0	0	1397	0	0	4668	9743	755	108	14411	3283	763	251	0	6509	4297	0	0	4046	0																	
1436071	647765	0	35414	90737	0	110256	0	0	0	0	821520	0	75880		19323	97331	5236	74842	745640	0	0	1679	0	0	9000	18437	6786	0	27437	15301	24687	2213	0	14900	42201	0	0	39988	0	0		0		0		0		0	true							
1436204	2145045	0	86512	433612	0	463694	0	0	0	0	3399032	0	92639		36592	1108852	20329	377182	3306147	0	246	8197	0	0	29496	42730	11603	8995	72226	9507	24728	10295	7781	56232	52310	52795	0	34235	0	0		0		52795		0		52795	true	121969	114090	457629	585470	687741	1446341	
1440117	84508	0	7660	130777	0	261861	0	0	0	0	334918	0	9190		71822	91830		254201	325728	0	0	10914	0	0	28375	62011	38490	1162	90386	12589	11248	4406	300	58216	28542	0	0	23836	1272																	
1443266	27295000	0	0	28000	0	28000	0	0	0	0	27295000	0	0		0	0	4576000	28000	27295000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17656000		9391000		0		0		27047000	true	0	0	0	0	26834000	461000	
1444021	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
1445943	1168799	3	93032	124052	0	209365	0	0	0	0	1544395	0	36264		121734	152332	57196	116330	1508106	0	25	20370	0	0	46777	94564	32715	19089	138692	4609	16804	6940	1765	71411	30119	0	0	21413	0	0		0		0		0		0	true	43194	40824	101290	51042	651963	516836	
1447639	222695	16	58566	1093329	0	1414977	0	0	0	0	922282	0	60497		25980	470515		1356395	861785	0	0	3772	0	0	22669	43992	11215	701	66139	62693	86748	1054	0	52597	150495	0	0	149441	0																	
1456501	0	0	0	51917000	0	51917000	0	0	8248000	0	128067000	0	0		7146000	120921000	28326000	51917000	128067000	0	0	0	7912000	3458000	597000	2094000	3632000	823000	2691000	0	0	0	0	0	0	0	336000	0	0	89122000	67935000	59082000	45037000	830000	757000	1000	0	148372000	false							
1458608	331687	0	97343	742974	0	1714025	0	0	15741	0	865199	0	4039		70803	329738	34834	1616672	840166	10	20994	19237	15741	1649	16163	44009	74202	22981	60172	3807	16114	24260	2238	86552	46419	266476	0	19921	20994	0		0		0		0		0	true	112088	473803	218016	111722	261363	70324	
1459717	257601	0	20248	319471	0	631732	0	0	0	0	1173925	0	44951		220753	542354	70799	611484	1128974	0	0	24673	0	0	54701	95273	155740	33127	149974	9201	8738	13590	3600	118088	35129	0	0	17939	0	0		0		0		0		0	true	111010	290900	468176	41959	254170	2823	
1459735	68235	0	3599	164811	0	329890	0	0	0	0	211650	0	1237		17032	111336		326291	210413	0	0	2535	0	0	6149	11553	6402	4349	17625	521	2247	259	598	11421	3626	0	0	2768	0																	
1459799	23264	0	55125	152526	0	157078	0	0	0	0	74910	0	4108		10735	27386		101952	70802	1	0	1180	0	0	3341	6829	3931	2580	10170	1477	1379	4271	451	5946	7579	0	0	2856	0																	
1462986	3286	0	0	7702	0	8891	0	0	0	0	35902	240	0		5125	2517		8891	35662	0	0	0	0	0	4617	17967	6014	0	22584	802	700	0	0	23473	1502	0	0	1502	13963																	
1469677	150802	0	253343	345148	0	860661	0	0	10522	0	458999	0	19591		84413	113238		606821	438610	497	798	10919	7194	2482	43565	79282	38092	2439	122847	14192	10766	6624	0	78963	31582	24414	2832	24958	0																	
1470150	34106	0	0	44255	0	44255	0	0	0	0	69462	0	2830		2544	13803	1940	44255	66632	0	0	0	0	0	605	7210	4470	54	7815	0	7634	1580	0	9795	9214	4004	0	7634	0	0		0		0		0		0	true							
1474309	8342	0	5976	10882	0	26408	0	0	0	0	22117	0	2418		5970	1840		20432	19425	0	274	457	0	0	2010	4936	2684	354	6936	0	871	1080	0	4015	1951	0	0	871	0																	
1478231	10711	0	5400	13772	0	97972	0	0	447	0	108039	0	8373		6362	79229		92572	96485	0	3181	1741	447	348	3444	8482	3263	267	11926	755	1888	0	0	9094	2643	23543	0	2643	2733																	
1479470	168198	1	2895	23019	0	36007	0	0	0	0	479463	0	66425		29954	267935		32922	412350	189	688	5095	0	0	6129	14455	13461	6058	19489	611	528	1807	283	10148	3229	0	0	528	249																	
1481745	39471	0	1811	102720	0	166003	0	0	0	0	154742	0	3498		19101	80975		164192	148553	0	2691	1282	0	0	8575	13001	6844	1531	21576	893	1082	796	1573	10851	4344	0	0	1975	2691																	
1481754	19410	0	2096	86899	0	140098	0	0	0	0	142832	0	22		13055	78880		138002	142810	0	0	982	0	0	5293	11998	4605	509	17291	2903	18195	1039	0	9350	22137	0	0	21097	0																	
1492817	30563	0	38331	141996	0	141997	0	0	0	0	104548	0	17318		16149	45664	4499	103666	87230	0	0	900	0	0	4637	10637	4529	907	15274	4525	3086	0	0	4561	7611	0	0	7611	0	0		0		0		0		0	true							
1493319	22529	0	0	35760	0	44544	0	0	0	0	115804	0	0		23581	36545		44544	115804	0	0	342	0	0	6044	34818	6564	156	38211	915	5002	3231	0	24002	9148	0	0	5917	996																	
