"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
17259																																																																																				64562	0				8.9108%			5743		64450	-971	0										4205	64450	0	0.0000%	1298	0	85	1383	2.1421%	0	0	0	0	1		1538		1	0	4772	0	0	0	-971	0	0	0		0	5743	0	0	5743	0	0	0	0	0	0						0	0	0		
17950																																																																																						71480	4384	4384	8.8744%	20.4622%	19.2072%	67096	349327	756060	-15948	0			12.4622%							38388	760914								0	0	0		0		33562	19.2072%	1	0	56002	3162	1692	0	-15948	0	0	0		0	67096	0	0	67096	0	0	0	0	0	0	0	0	0	4384	0	4854	0			
17978																																																																																				321589	0				39.4021%			126390		320770	0	0										126390	320770	0	0.0000%	15119	0	0	15119	4.7013%	0	0	0	0	1		0		1	0	126390	0	0	0	0	0	0	0		0	126390	0	0	126390	0	0	0	0	0	0						0	0	0		
18050																																																																																						112942	6250	6250	11.4509%	22.6150%	21.3636%	106692	499411	931731	-20723	0			14.6150%							70807	931731								0	0	0		0		35885	21.3636%	1	0	85969	0	0	0	-20723	0	0	0		0	106692	0	0	106692	0	0	0	0	0	0	0	0	0	6250	0	0	0			
18827																																																																																						184309	13673	13673	9.0743%	13.3817%	12.3890%	170636	1377322	1880428	-12125	0			5.3817%		0					69994	1890104								0	0	0		0		110319	12.3890%	1	0	168188	9122	539	15	-12265	-63	204	0		0	170636	0	0	170636	0	0	0	0	0	0	0	0	0	13673	0	9676	0			
18836																																																																																				202287	0				9.8466%			19744		200515	-1601	0										17888	200515	0	0.0000%	22240	0	183	22423	11.0847%	0	0	0	0	1		1856		1	0	18143	0	0	0	-1601	0	0	0		0	19744	0	0	19744	0	0	0	0	0	0						0	0	0		
18854																																																																																						133448	10599	10599	9.2816%	12.5546%	11.5574%	122849	1062945	1323577	-3995	0			4.5546%							118089	1332937								0	0	0		0		14160	11.5574%	1	0	128254	7795	1565	0	-3955	0	0	0		0	122849	0	0	122849	0	0	0	0	0	0	0	0	0	10599	0	9360	0			
19356																																																																																				102971	0				9.0390%			9110		100786	-1174	0										3927	101578	0	0.0000%	9809	0	0	9809	9.5260%	0	0	0	0	1		5975		1	0	8728	762	30	0	-1174	0	0	0		0	9110	0	0	9110	0	0	0	0	0	0						792	0	0		
19936																																																																																						39439	2974	2974	8.2938%	16.6803%	15.4225%	36465	236441	439665	-5589	0			8.6803%							22442	439665								0	0	0		0		14023	15.4225%	1	0	30876	0	0	0	-5589	0	0	0		0	36465	0	0	36465	0	0	0	0	0	0	0	0	0	2974	0	0	0			
19972																																																																																						23402	399	399	18.4794%	52.2273%	51.3368%	23003	44808	124479	0	0			44.2273%							23003	124479								0	0	0		0		0	51.3368%	1	0	23003	0	0	0	0	0	0	0		0	23003	0	0	23003	0	0	0	0	0	0	0	0	0	399	0	0	0			
20053																																																																																				153413	0				12.2927%			18729		152359	-98	0										12526	152359	0	0.0000%	20258	0	569	20827	13.5758%	0	0	0	0	1		6203		1	0	18631	0	0	0	-98	0	0	0		0	18729	0	0	18729	0	0	0	0	0	0						0	0	0		
20633																																																																																				349736	0				11.2905%			39757		352127	-3211	0										35835	352127	0	0.0000%	16292	0	0	16292	4.6584%	0	0	0	0	1		3922		1	0	36546	0	0	0	-2604	0	-607	0		0	39757	0	0	39757	0	0	0	0	0	0						0	0	1229		
20857																																																																																						36905	2624	2624	7.1486%	13.5532%	12.5895%	34281	272298	479546	-5451	0			5.5532%							2226	479990								0	0	0		0		32500	12.5895%	1	0	29275	444	0	0	-6572	1122	0	0		0	34281	0	0	34281	0	0	0	0	0	0	0	0	0	2624	0	444	0			
21256																																																																																				13104	0				9.5749%			1232		12867	-166	0										632	12867	0	0.0000%	227	0	4	231	1.7628%	0	0	0	0	1		600		1	0	1066	0	0	0	-166	0	0	0		0	1232	0	0	1232	0	0	0	0	0	0						0	0	0		
21359																																																																																						6921	448	448	8.5189%	19.1468%	17.9074%	6473	36147	75984	-1356	0			11.1468%							2633	76044								0	0	0		0		3900	17.9074%	1	0	5177	0	60	0	-1356	0	0	0		0	6473	0	0	6473	0	0	0	0	0	0	0	0	0	448	0	60	0			
21658																																																																																				222327	0				9.2314%			20748		224754	-4105	0										16491	224754	0	0.0000%	17384	0	88	17472	7.8587%	0	0	0	0	1		4257		1	0	16643	0	0	0	-4105	0	0	0		0	20748	0	0	20748	0	0	0	0	0	0						0	0	0		
22048																																																																																						29664	2454	2454	9.7771%	15.1601%	13.9059%	27210	195672	278302	-4112	0			7.1601%							19561	278302								0	0	0		0		7650	13.9059%	1	0	23099	0	0	0	-4111	0	0	0		0	27210	0	0	27210	0	0	0	0	0	0	0	0	0	2454	0	0	0			
22543																																																																																						30911	2507	2507	7.7568%	11.5071%	10.5738%	28404	268625	366182	-6	0			3.5071%							16145	366182								0	0	0		0		12300	10.5738%	1	0	28439	0	0	0	35	0	0	0		0	28404	0	0	28404	0	0	0	0	0	0	0	0	0	2507	0	0	0			
22552																																																																																						9107	918	918	6.4174%	11.6371%	10.4641%	8189	78258	127607	-1130	0			3.6371%							2319	127607								0	0	0		0		7000	10.4641%	1	0	8189	0	0	0	0	0	0	0		0	8189	0	0	8189	0	0	0	0	0	0	0	0	0	918	0	0	0			
22730																																																																																						22327	1559	1559	8.7125%	17.5037%	16.2815%	20768	127556	238370	-3019	0			9.5037%							20218	238370								0	0	0		0		550	16.2815%	1	0	17749	0	0	0	-3019	0	0	0		0	20768	0	0	20768	0	0	0	0	0	0	0	0	0	1559	0	0	0			
23456																																																																																						32967	2280	2280	10.3073%	17.1917%	16.0027%	30687	191761	297722	-7077	0			9.1917%							29549	297722								0	0	0		0		1138	16.0027%	1	0	23610	0	0	0	-7077	0	0	0		0	30687	0	0	30687	0	0	0	0	0	0	0	0	0	2280	0	0	0			
23504																																																																																						1317723	84481	84481	10.2415%	13.5975%	12.7257%	1233242	9690956	12041632	-49370	-1262			5.5975%			0				569934	12197629								0	0	0		0		820568	12.7257%	1	0	1341132	151668	5591	0	-50514	7705	-1262	-5298		0	1233242	0	0	1233242	0	0	0	0	0	0	0	0	0	84481	0	157259	0			
23643																																																																																				255952	0				9.3768%			23864		254501	-7060	0										21364	254501	0	0.0000%	0	0	275	275	0.1074%	0	0	0	0	1		2500		1	0	16804	0	0	0	-7060	0	0	0		0	23864	0	0	23864	0	0	0	0	0	0						0	0	275		
23755																																																																																						26876	2352	2352	7.7015%	13.9746%	12.7516%	24524	192321	318432	-6715	0			5.9746%							19800	318433								0	0	0		0		4725	12.7516%	1	0	17810	0	1	0	-6715	0	0	0		0	24524	0	0	24524	0	0	0	0	0	0	0	0	0	2352	0	1	0			
24006																																																																																						255121	8711	8711	12.8553%	17.8313%	17.2224%	246410	1430752	1916796	-5628	-5628			9.8313%							154503	1917376								0	0	0		0		98096	17.2224%	1	19	246990	6106	102	0	-2520	0	-3108	0		0	246410	0	0	246410	0	0	0	0	0	0	0	0	0	8711	0	6208	0			
24378																																																																																				75112	0				9.7677%			7393		75688	-35	0										7393	75688	0	0.0000%	2679	0	0	2679	3.5667%	0	0	0	0	1		0		1	0	7358	0	0	0	-35	0	0	0		0	7393	0	0	7393	0	0	0	0	0	0						0	0	0		
24659																																																																																						8131	596	596	5.9773%	16.1093%	14.9285%	7535	50474	126061	0	0			8.1093%							1237	127763								0	0	0		0		8000	14.9285%	1	0	9237	1479	223	0	0	0	0	0		0	7535	0	0	7535	0	0	0	0	0	0	0	0	0	596	0	1702	0			
24668																																																																																				1930915	0				12.7038%			249243		1961954	-8414	0										92358	1962282	0	0.0000%	481389	0	8756	490145	25.3841%	0	0	0	0	1		157213		1	0	241157	328	0	0	-8414	0	0	0		0	249243	0	0	249243	0	0	0	0	0	0						328	0	0		
24949																																																																																						54667	3546	3546	9.6729%	19.4524%	18.1906%	51121	281029	528497	-3415	0			11.4524%							16199	528598								0	0	0		0		35023	18.1906%	1	0	47807	0	0	101	-3415	0	0	0		0	51121	0	0	51121	0	0	0	0	0	0	0	0	0	3546	0	101	0			
25357																																																																																						51077	4970	4970	9.8432%	12.8795%	11.6263%	46107	396575	468415	-67	0			4.8795%							8725	469547								0	0	0		0		38515	11.6263%	1	0	47173	1023	109	0	-66	0	0	0		0	46107	0	0	46107	0	0	0	0	0	0	0	0	0	4970	0	1132	0			
25647																																																																																						30830	2735	2735	8.7601%	14.1146%	12.8624%	28095	218427	320716	-962	14687			6.1146%							1639	337038								0	0	0		0		28091	12.8624%	1	0	28768	0	0	1635	-962	0	0	0		0	28095	0	0	28095	0	0	0	0	0	0	0	0	0	2735	0	1635	0			
26457																																																																																						3739	229	229	7.9962%	16.7676%	15.7406%	3510	22299	43896	-92	0			8.7676%							3160	43896								0	0	0		0		350	15.7406%	1	0	3418	0	0	0	-92	0	0	0		0	3510	0	0	3510	0	0	0	0	0	0	0	0	0	229	0	0	0			
26765																																																																																						352035	37741	37741	10.0227%	11.5379%	10.3009%	314294	3051129	3135823	-10295	0			3.5379%							22997	3144518								0	0	0		0		299992	10.3009%	1	0	312694	3454	5241	0	-10295	0	0	0		0	314294	0	0	314294	0	0	0	0	0	0	0	0	0	37741	0	8695	0			
27070																																																																																						123987	5260	5260	13.1984%	23.0069%	22.0308%	118727	538913	899556	-9706	0			15.0069%							148424	929253								0	0	0		0		0	22.0308%	1	0	138718	28268	1429	0	-9706	0	0	0		0	118727	0	0	118727	0	0	0	0	0	0	0	0	0	5260	0	29697	0			
27548																																																																																						119992	10995	10995	8.2944%	13.1119%	11.9104%	108997	915138	1314106	-14053	0			5.1119%							64067	1325280								0	0	0		0		56104	11.9104%	1	0	106118	10228	946	0	-14053	0	0	0		0	108997	0	0	108997	0	0	0	0	0	0	0	0	0	10995	0	11174	0			
27614																																																																																						49148	1351	1351	8.3256%	21.8256%	21.2257%	47797	225185	574096	-14614	0			13.8256%							37912	576865								0	0	0		0		12654	21.2257%	1	0	35952	2654	115	0	-14614	0	0	0		0	47797	0	0	47797	0	0	0	0	0	0	0	0	0	1351	0	2769	0			
27847																																																																																						81592	6151	6151	9.9804%	16.6107%	15.3584%	75441	491202	755891	-8670	0			8.6107%							67029	755891								0	0	0		0		8412	15.3584%	1	0	66771	0	0	0	-8670	0	0	0		0	75441	0	0	75441	0	0	0	0	0	0	0	0	0	6151	0	0	0			
28013																																																																																				5530407	0				12.0714%			657554		5447205	-23289	70						0	4630	0	0	271066	5488674	17388	0.3144%	469669	0	3441	473110	8.5547%	0	0	0	0	1		427888		1	0	675665	41012	387	0	-23358	0	70	0		0	657554	0	0	657554	0	0	0	0	0	0						41399	0	0		
28152																																																																																						17908	1444	1444	7.9016%	13.8408%	12.7247%	16464	129386	208362	-3312	0			5.8408%							4358	208362								0	0	0		0		12105	12.7247%	1	0	13151	0	0	0	-3604	291	0	0		0	16464	0	0	16464	0	0	0	0	0	0	0	0	0	1444	0	0	0			
28675																																																																																						23263	801	801	10.6250%	16.3380%	15.7754%	22462	142386	211407	-819	0			8.3380%							22462	211407								0	0	0		0		0	15.7754%	1	0	21643	0	0	0	-819	0	0	0		0	22462	0	0	22462	0	0	0	0	0	0	0	0	0	801	0	0	0			
28732																																																																																				151399	0				10.5649%			15687		148482	-597	0										15130	148482	0	0.0000%	21423	0	1185	22608	14.9327%	0	0	0	0	1		557		1	0	15090	0	0	0	-597	0	0	0		0	15687	0	0	15687	0	0	0	0	0	0						0	0	860		
29476																																																																																						14380	739	739	14.8916%	24.6676%	23.3999%	13641	58295	91602	-44	0			16.6676%							7813	91801								0	0	0		0		6027	23.3999%	1	0	13796	199	0	0	-44	0	0	0		0	13641	0	0	13641	0	0	0	0	0	0	0	0	0	739	0	199	0			
29636																																																																																						127013	4776	4776	8.9742%	15.4323%	14.8520%	122237	823035	1362088	-55477	0			7.4323%							10900	1375558								0	0	0		0		124807	14.8520%	1	0	80230	13030	370	70	-55477	0	0	0		0	122237	0	0	122237	0	0	0	0	0	0	0	0	0	4776	0	13470	0			
29878																																																																																				2224694	0				31.2657%			690755		2209305	-4326	0										690755	2209305	0	0.0000%	88560	0	0	88560	3.9808%	0	0	0	0	1		0		1	0	686429	0	0	0	-861	0	-3465	0		0	690755	0	0	690755	0	0	0	0	0	0						0	0	2079		
30052																																																																																				51505	0				11.4261%			5558		48643	0	0										4027	48643	0	0.0000%	3671	0	0	3671	7.1275%	0	0	0	0	1		1531		1	0	5558	0	0	0	0	0	0	0		0	5558	0	0	5558	0	0	0	0	0	0						0	0	0		
30502																																																																																						118789	9615	9615	8.8588%	15.1070%	13.8842%	109174	786318	1232376	-14331	0			7.1070%							82168	1239646								0	0	0		0		34276	13.8842%	1	0	102113	7244	0	13	-14331	0	0	0		0	109187	13	13	109174	0	0	0	0	13	0	0	0	0	9615	0	7270	0			
30650																																																																																						17526	60	60	11.4397%	14.0096%	13.9616%	17466	125100	152679	-520	0			6.0096%							323	158041								0	0	0		0		22504	13.9616%	1	0	22307	4981	380	0	-520	0	0	0		0	17466	0	0	17466	0	0	0	0	0	0	0	0	0	60	0	5362	0			
30810			15668899	1232633	1927456	12.7572%	16.4509%	14.4272%	13741443	95246734	107715222	-14294	0			8.4272%						9139679	107715222								0	0	0		4601764	14.4272%	0	13727149	0	0	0	-7381	0	-6913	0		0	13741443	0	0	13741443	0	0	0	0	0	0	694823	0	0	1927456	0	0	0																																						2																	0				1																															
31134																																																																																						29874	1185	1185	13.8362%	31.5783%	30.3257%	28689	94603	207347	-845	0			23.5783%							28239	207347								0	0	0		0		450	30.3257%	1	0	27844	0	0	0	-845	0	0	0		0	28689	0	0	28689	0	0	0	0	0	0	0	0	0	1185	0	0	0			
31255																																																																																						95724	7783	7783	9.4409%	13.7108%	12.5960%	87941	698164	931491	-7424	0			5.7108%							54574	932424								0	0	0		0		34300	12.5960%	1	0	81450	933	0	0	-7424	0	0	0		0	87941	0	0	87941	0	0	0	0	0	0	0	0	0	7783	0	933	0			
31657																																																																																				195846	0				12.4070%			24157		194704	0	0										21887	194704	0	0.0000%	3095	0	15	3110	1.5880%	0	0	0	0	1		2270		1	0	24157	0	0	0	0	0	0	0		0	24157	0	0	24157	0	0	0	0	0	0						0	0	5542		
31826																																																																																						45003	3209	3209	9.9354%	17.4070%	16.1658%	41794	258534	420656	-1510	0			9.4070%							41059	421521								0	0	0		0		1600	16.1658%	1	0	41149	865	0	0	-1510	0	0	0		0	41794	0	0	41794	0	0	0	0	0	0	0	0	0	3209	0	865	0			
31835																																																																																				184977	0				9.0207%			17010		188566	-4052	0										999	188566	0	0.0000%	31661	0	2147	33808	18.2769%	0	0	0	0	1		16011		1	0	12958	0	0	0	-2193	0	-1859	0		0	17010	0	0	17010	0	0	0	0	0	0						0	0	0		
32234																																																																																						30219	191	191	7.2678%	15.5577%	15.4594%	30028	194238	413165	-17177	0			7.5577%							9346	420876								0	0	0		0		28393	15.4594%	1	0	20562	6598	1113	0	-17177	0	0	0		0	30028	0	0	30028	0	0	0	0	0	0	0	0	0	191	0	7711	0			
32766																																																																																				209260	0				15.3202%			29337		191492	0	0										694	193774	0	0.0000%	26012	0	50	26062	12.4544%	0	0	0	0	1		30925		1	0	31619	1062	1220	0	0	0	0	0		0	29337	0	0	29337	0	0	0	0	0	0						2282	0	0		
32971																																																																																						40144	2732	2732	10.5154%	17.1041%	15.9401%	37412	234704	355784	-1200	0			9.1041%							37412	355784								0	0	0		0		0	15.9401%	1	0	36212	0	0	0	-1200	0	0	0		0	37412	0	0	37412	0	0	0	0	0	0	0	0	0	2732	0	0	0			
33147																																																																																						33822	3034	3034	9.2926%	14.0385%	12.7792%	30788	240923	331316	-459	0			6.0385%							18813	331316								0	0	0		0		11975	12.7792%	1	0	30329	0	0	0	-459	0	0	0		0	30788	0	0	30788	0	0	0	0	0	0	0	0	0	3034	0	0	0			
33259																																																																																						108332	9100	9100	9.5708%	12.7331%	11.6635%	99232	850792	1036824	-7256	0			4.7331%							44232	1036824								0	0	0		0		55000	11.6635%	1	0	91976	0	0	0	-7256	0	0	0		0	99232	0	0	99232	0	0	0	0	0	0	0	0	0	9100	0	0	0			
33268																																																																																				225568	0				8.8031%			19693		223705	-1882	0										12693	223705	0	0.0000%	7411	0	1762	9173	4.0666%	0	0	0	0	1		7000		1	0	17811	0	0	0	-1882	0	0	0		0	19693	0	0	19693	0	0	0	0	0	0						0	0	6857		
33370																																																																																				27053	0				12.4962%			3255		26048	0	0										3495	26288	0	0.0000%	69	0	0	69	0.2551%	0	0	0	0	1		0		1	0	3495	0	0	240	0	0	0	0		0	3255	0	0	3255	0	0	0	0	0	0						240	0	0		
33839																																																																																						4673	93	93	10.3228%	24.0072%	23.5294%	4580	19465	44368	-243	0			16.0072%							3830	44368								0	0	0		0		750	23.5294%	1	0	4337	0	0	0	-243	0	0	0		0	4580	0	0	4580	0	0	0	0	0	0	0	0	0	93	0	0	0			
33857																																																																																						109366	10717	10717	8.9401%	10.6326%	9.5907%	98649	1028588	1103447	-7313	0			2.6326%							33862	1118660								0	0	0		0		80000	9.5907%	1	0	106549	15213	0	0	-7313	0	0	0		0	98649	0	0	98649	0	0	0	0	0	0	0	0	0	10717	0	15213	0			
34434																																																																																						38513	2751	2751	8.3399%	13.1982%	12.2555%	35762	291804	428808	-3856	0			5.1982%							21965	429411								0	0	0		0		14400	12.2555%	1	0	32509	603	0	0	-3856	0	0	0		0	35762	0	0	35762	0	0	0	0	0	0	0	0	0	2751	0	603	0			
34537																																																																																						1170689	66385	66385	10.6475%	16.1840%	15.2663%	1104304	7233598	10371519	-73034	0			8.1840%			2				314175	10678927								0	0	0		0		1097533	15.2663%	1	0	1338674	290226	14787	2395	-72493	-541	0	0		0	1104300	0	0	1104300	0	0	4	4	0	4	0	0	0	66385	0	307408	0			
34555																																																																																				358529	0				9.1262%			32344		354407	-5069	0										30808	355171	0	0.0000%	38481	0	1929	40410	11.2711%	0	0	0	0	1		2300		1	0	28039	764	0	0	-5069	0	0	0		0	32344	0	0	32344	0	0	0	0	0	0						764	0	1929		
34742																																																																																						56207	4892	4892	9.2482%	13.0070%	11.8750%	51315	432128	554867	-1859	0			5.0070%							34358	555437								0	0	0		0		17527	11.8750%	1	0	50026	570	0	0	-1859	0	0	0		0	51315	0	0	51315	0	0	0	0	0	0	0	0	0	4892	0	570	0			
35057																																																																																						20774	1580	1580	9.1151%	16.4825%	15.2289%	19194	126037	210574	-485	0			8.4825%							12332	210574								0	0	0		0		6861	15.2289%	1	0	18708	0	0	0	-486	0	0	0		0	19194	0	0	19194	0	0	0	0	0	0	0	0	0	1580	0	0	0			
35301			18922000	105000	854000	6.3916%	15.3104%	14.6194%	18068000	123589300	282685000	-2478000	663000	252358000	7.1597%	7.3104%						16286000	292378000												13033000	14.6194%	0	26841000	6938000	1626000	397000					-257000	69000					0	0	0	0	0	0	749000	0	0	854000	0	9030000	0		18817000	0	749000	17.8667%	17.1555%	105319000	2.5000%	17.1555%	0	18068000	0	0	0	0	0	0	18068000	749000																			0																	0				0																															
35570																																																																																						2787891	248397	248397	9.0867%	12.4299%	11.3224%	2539494	22428872	27947341	6198	-16616			4.4299%			2				647217	28051971								0	0	0		0		2013522	11.3224%	1	0	2666937	115091	4835	1320	-56845	70770	-7728	0		0	2539494	0	0	2539494	0	0	0	0	0	0	0	0	0	248397	0	121246	0			
