"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
2354387																																																																																						74084	5971	5971	10.1864%	14.2138%	13.0682%	68113	521212	668664	-726	0			6.2138%							43073	668664								0	0	0		0		25040	13.0682%	1	0	67387	0	0	0	-726	0	0	0		0	68113	0	0	68113	0	0	0	0	0	0	0	0	0	5971	0	0	0			
2354985																																																																																						1839362	96698	206016	8.0872%	12.9058%	11.4603%	1633346	14252198	20196577	-124893	0			4.9058%			2				673727	20200206								0	0	0		0		963248	11.4603%	1	0	1512082	3629	0	0	-88575	0	0	-36318		0	1633346	0	0	1633346	0	0	0	0	0	0	109318	0	0	206016	0	3629	0			
2356091																																																																																				488833	0				9.4143%			46060		489258	-19585	0										27151	490134	0	0.0000%	53639	0	696	54335	11.1152%	0	0	0	0	1		19785		1	0	27351	876	0	0	-19585	0	0	0		0	46060	0	0	46060	0	0	0	0	0	0						876	0	0		
2358769																																																																																						126922	8487	8487	12.5690%	16.9177%	15.7864%	118435	750234	942276	-7326	6086			8.9177%							58335	948484								0	0	0		0		60222	15.7864%	1	0	111231	0	0	0	-7326	0	0	0		122	118435	0	0	118435	0	0	0	0	0	0	0	0	0	8487	0	122	0			
2362458			757538	10140	10140	9.0775%	45.0163%	44.4137%	747398	1682810	8233566	0	0	8233566	9.0775%	37.0163%						550983	8236992												199841	44.4137%	0	750824	0	0	3426					0	0					0	0	0	0	0	0	0	0	0	10140	0	3426	0		750114	2716	2716	103.7809%	103.4052%	722786	2.5000%	103.4052%	0	747398	0	0	0	0	0	0	747398	2716																			0																	0				0																															
2371816																																																																																						60920	3451	3451	17.1534%	22.1602%	20.9049%	57469	274907	335030	-566	0			14.1602%							45786	335030								0	0	0		0		11683	20.9049%	1	0	56903	0	0	0	-566	0	0	0		0	57469	0	0	57469	0	0	0	0	0	0	0	0	0	3451	0	0	0			
2372774																																																																																						413627	32714	32714	10.4468%	12.3720%	11.3935%	380913	3343252	3646215	-7473	0			4.3720%			2				235051	3706387								0	0	0		0		206034	11.3935%	1	0	433612	54231	5941	0	-23397	15887	37	0		0	380913	0	0	380913	0	0	0	0	0	0	0	0	0	32714	0	60172	0			
2385514																																																																																						657375	31864	31864	10.4313%	16.9767%	16.1538%	625511	3872224	5996463	-111373	0			8.9767%			0				194206	6174717								0	0	0		0		609560	16.1538%	1	0	692393	154688	21595	1972	-111373	0	0	0		0	625511	0	0	625511	0	0	0	0	0	0	0	0	0	31864	0	178254	0			
2390929																																																																																						303066	30571	30571	8.3415%	12.4071%	11.1556%	272495	2442676	3266724	-13187	0			4.4071%							244352	3342605								0	0	0		0		104023	11.1556%	1	0	335188	72413	3467	0	-13187	0	0	0		0	272495	0	0	272495	0	0	0	0	0	0	0	0	0	30571	0	75881	0			
2391588																																																																																						21682	1493	1493	13.4260%	16.7546%	15.6009%	20189	129409	150372	-1718	0			8.7546%							750	150933								0	0	0		0		20000	15.6009%	1	0	19032	561	0	0	-1718	0	0	0		0	20189	0	0	20189	0	0	0	0	0	0	0	0	0	1493	0	561	0			
2396592																																																																																						34291	3696	3696	8.2362%	11.6352%	10.3811%	30595	294719	371472	-3445	0			3.6352%							28095	371472								0	0	0		0		2500	10.3811%	1	0	27150	0	0	0	-3445	0	0	0		0	30595	0	0	30595	0	0	0	0	0	0	0	0	0	3696	0	0	0			
2396604																																																																																						38119	2438	2438	9.3934%	17.8920%	16.7477%	35681	213050	379850	-6781	0			9.8920%							29346	379850								0	0	0		0		6335	16.7477%	1	0	28900	0	0	0	-6781	0	0	0		0	35681	0	0	35681	0	0	0	0	0	0	0	0	0	2438	0	0	0			
2398701																																																																																						90978	7749	7749	11.3854%	14.6965%	13.4447%	83229	619046	731018	-3231	18926			6.6965%							7856	755505								0	0	0		0		80935	13.4447%	1	0	85560	2821	0	2740	-3161	0	0	-69		0	83229	0	0	83229	0	0	0	0	0	0	0	0	0	7749	0	5561	0			
2434113																																																																																						298773	28601	28601	9.0298%	13.0851%	11.8324%	270172	2283315	2992010	-23095	0			5.0851%			0				120135	3084014								0	0	0		0		242041	11.8324%	1	0	339081	91056	948	0	-23095	0	0	0		0	270172	0	0	270172	0	0	0	0	0	0	0	0	0	28601	0	92004	0			
2451240																																																																																						136259	3394	3394	8.3404%	38.0642%	37.1160%	132865	357972	1593029	-1790	0			30.0642%							85071	1593029								0	0	0		0		47794	37.1160%	1	0	131075	0	0	0	-1790	0	0	0		0	132865	0	0	132865	0	0	0	0	0	0	0	0	0	3394	0	0	0			
2465881																																																																																				969660	0				9.0475%			89642		990797	-4277	-4277										53712	988730	0	0.0000%	142082	0	4658	146740	15.1331%	0	0	0	0	1		38140		1	0	87575	1476	734	0	-4399	0	122	0		0	89642	0	0	89642	0	0	0	0	0	0						2210	0	14634		
2467670																																																																																						40818	232	232	15.3022%	78.6095%	78.1627%	40586	51925	265230	0	0			70.6095%							-841	265230								0	0	0		0		41427	78.1627%	1	0	40586	0	0	0	0	0	0	0		0	40586	0	0	40586	0	0	0	0	0	0	0	0	0	232	0	0	0			
2471239																																																																																				3214610	0				9.7247%			288048		2962033	-4032	22309										135703	2985575	0	0.0000%	407484	0	8837	416321	12.9509%	0	0	0	0	1		153578		1	0	285249	1233	0	0	-4032	0	0	0		0	288048	0	0	288048	0	0	0	0	0	0						1233	0	23558		
2482824																																																																																						118256	12103	12103	9.3483%	11.8282%	10.6176%	106153	999784	1135530	-4179	0			3.8282%							98745	1136527								0	0	0		0		8405	10.6176%	1	0	102971	204	793	0	-4179	0	0	0		0	106153	0	0	106153	0	0	0	0	0	0	0	0	0	12103	0	997	0			
2483120																																																																																						56807	2919	2919	10.9617%	24.6528%	23.3860%	53888	230428	491604	-123	0			16.6528%							44085	493055								0	0	1451		0		11254	23.3860%	1	0	55216	0	0	0	0	0	0	-123		0	55339	0	1451	53888	0	0	0	0	0	0	0	0	0	2919	0	1451	0			
2483438																																																																																						196817	7063	7063	22.9873%	29.8505%	28.7793%	189754	659342	825473	-4460	0			6.1684%							19352	825631								0	0	0		0		51147	10.6684%	1	0	66039	0	158	0	-4460	0	0	0		0	70341	0	0	70341	119413	0	0	119413	0	119413	0	0	0	7063	0	158	0			
2489805			15724000	116000	116000	7.8054%	29.8463%	29.6261%	15608000	52683300	199963000	-871000	0	204736000	7.6235%	21.8463%						4788000	200416000												12144000	29.6261%	0	16061000	408000	45000	0					0	0					0	0	0	0	0	0	0	0	0	116000	0	453000	0		15615000	7000	7000	45.9562%	45.9356%	33978000	7.0000%	45.9356%	0	15608000	0	0	0	0	0	0	15608000	7000																			2																	0				0																															
2490285																																																																																						9854	533	533	9.8058%	23.4385%	22.1707%	9321	42042	95056	-8817	0			15.4385%							6321	95056								0	0	0		0		3000	22.1707%	1	0	504	0	0	0	-8817	0	0	0		0	9321	0	0	9321	0	0	0	0	0	0	0	0	0	533	0	0	0			
2497181																																																																																						193221	15925	15925	12.6305%	15.1802%	13.9291%	177296	1272850	1403708	-17438	0			7.1802%							77275	1403708								0	0	0		0		100021	13.9291%	1	0	159858	0	0	0	-17438	0	0	0		0	177296	0	0	177296	0	0	0	0	0	0	0	0	0	15925	0	0	0			
2502656			741894	11268	11268	36.5871%	85.6155%	84.3151%	730626	866542	1996952	-5651	0			77.6155%						605755	1996952								0	0	0		124871	84.3151%	0	724975	0	0	0	-5651	0	0	0		0	730626	0	0	730626	0	0	0	0	0	0	0	0	0	11268	0	0	0																																																							0				1																															
2502825																																																																																				4038	0				84.0523%			3410		4057	0	0						0	0	0	0	1131	4057	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		2279		1	0	3410	0	0	0	0	0	0	0		0	3410	0	0	3410	0	0	0	0	0	0						0	0	481928		
2505424																																																																																				269049	0				12.0533%			31477		261148	-1686	0										27994	261148	0	0.0000%	38833	0	431	39264	14.5936%	0	0	0	0	1		3483		1	0	29791	0	0	0	-1686	0	0	0		0	31477	0	0	31477	0	0	0	0	0	0						0	0	0		
2505451																																																																																						48816	3724	3724	8.8217%	16.2885%	15.0459%	45092	299696	511148	-8754	0			8.2885%							27536	511148								0	0	0		0		17556	15.0459%	1	0	36338	0	0	0	-8754	0	0	0		0	45092	0	0	45092	0	0	0	0	0	0	0	0	0	3724	0	0	0			
2505460																																																																																				389034	0				10.5594%			40351		382132	-2454	0										35851	382132	0	0.0000%	15764	0	419	16183	4.1598%	0	0	0	0	1		4500		1	0	37897	0	0	0	-2454	0	0	0		0	40351	0	0	40351	0	0	0	0	0	0						0	0	0		
2508751																																																																																						371250	10766	10766	10.8339%	11.4657%	11.1332%	360484	3237907	3327361	-18308	0			3.4657%			2				256510	3413618								0	52878	0		0		190189	11.1332%	1	0	428391	29125	4254	0	-21221	2823	0	48		0	413362	0	52878	360484	0	0	0	0	0	0	0	0	0	10766	0	86257	0			
2512347																																																																																				335904	0				10.5757%			34574		326918	-2172	0										7593	327113	0	0.0000%	36402	0	0	36402	10.8370%	0	0	0	0	1		27176		1	0	32597	0	0	195	-2172	0	0	0		0	34574	0	0	34574	0	0	0	0	0	0						195	0	0		
2515320																																																																																						108677	7306	7306	8.9004%	12.6844%	11.8317%	101371	856778	1138954	-9782	0			4.6844%							30345	1140779								0	0	0		0		72851	11.8317%	1	0	93414	0	0	1825	-10485	0	0	703		0	101371	0	0	101371	0	0	0	0	0	0	0	0	0	7306	0	1825	0			
2529176																																																																																				261954	0				10.9305%			29209		267225	-3283	0										22709	267225	0	0.0000%	34538	0	100	34638	13.2229%	0	0	0	0	1		6500		1	0	25926	0	0	0	-3283	0	0	0		0	29209	0	0	29209	0	0	0	0	0	0						0	0	5373		
2531562																																																																																						22846	1088	1088	16.8034%	26.4192%	25.1610%	21758	86475	129486	-4	0			18.4192%							3282	130506								0	0	0		0		19500	25.1610%	1	0	22778	951	69	0	0	0	0	0		0	21758	0	0	21758	0	0	0	0	0	0	0	0	0	1088	0	1020	0			
2531991			233427	0	0	100.1416%	489.0879%	489.0879%	233427	47727	233097	0	0	233097	100.1416%	481.0879%						80004	233097												153423	489.0879%	0	233427	0	0	0					0	0					0	0	0	0	0	0	0	0	0	0	0	0	0								2.5000%		0	233427	0	0	0	0	0	0	233427																				0																	0				0																															
2533043																																																																																						10715	693	693	12.6652%	19.3789%	18.1256%	10022	55292	79130	0	0			11.3789%							-12626	80418								0	0	0		0		23936	18.1256%	1	0	11310	0	0	1288	0	0	0	0		0	10022	0	0	10022	0	0	0	0	0	0	0	0	0	693	0	1288	0			
2533119																																																																																						52263	2527	2527	16.4968%	21.9369%	20.8763%	49736	238242	301489	0	0			13.9369%							10520	302884								0	0	0		0		40611	20.8763%	1	0	51131	0	0	1395	0	0	0	0		0	49736	0	0	49736	0	0	0	0	0	0	0	0	0	2527	0	1395	0			
2536633																																																																																				106550	0				9.8537%			10447		106021	-1076	0										7372	106021	0	0.0000%	12770	0	0	12770	11.9850%	0	0	0	0	1		3075		1	0	9371	0	0	0	-1076	0	0	0		0	10447	0	0	10447	0	0	0	0	0	0						0	0	0		
2539960																																																																																						73204	6044	6044	12.5836%	15.4611%	14.1846%	67160	473472	533709	-3567	0			7.4611%							52195	540569								0	0	0		0		21825	14.1846%	1	0	70453	6548	312	0	-3567	0	0	0		0	67160	0	0	67160	0	0	0	0	0	0	0	0	0	6044	0	6860	0			
2562137																																																																																						22011	604	604	9.4395%	18.4453%	17.9392%	21407	119331	226782	-1139	0			10.4453%							1058	239179								0	0	0		0		32746	17.9392%	1	0	32665	10873	1524	0	-1139	0	0	0		0	21407	0	0	21407	0	0	0	0	0	0	0	0	0	604	0	12397	0			
2562164																																																																																						273187	32316	32316	8.3284%	10.6455%	9.3862%	240871	2566230	2892173	-1344	0			2.6455%							99321	2892279								0	0	0		0		141656	9.3862%	1	0	239633	0	106	0	-1344	0	0	0		0	240871	0	0	240871	0	0	0	0	0	0	0	0	0	32316	0	106	0			
2567123																																																																																						650115	0	0	91.8457%	318.6682%	318.6682%	650115	204010	707834	-273	0	707834	91.8457%	310.6682%			0				60882	1290436								0	0	0		0		1171835	318.6682%	1	0	1232444	566391	16211	0	-273	0	0	0		0	650115	0	0	650115	0	0	0	0	0	0	0	0	0	0	0	582602	0		2.5000%	
2568063																																																																																						88423	2671	2671	8.0478%	17.2424%	16.7215%	85752	512824	1065535	-858	0			9.2424%							74252	1065535								0	0	0		0		11500	16.7215%	1	0	84894	0	0	0	-858	0	0	0		0	85752	0	0	85752	0	0	0	0	0	0	0	0	0	2671	0	0	0			
2576134																																																																																						273270	16502	16502	20.1881%	17.6573%	16.5911%	256768	1547629	1271877	0	175474			9.6573%							238415	1455473								0	0	0		0		26475	16.5911%	1	0	264890	6515	1607	0	0	0	0	0		0	256768	0	0	256768	0	0	0	0	0	0	0	0	0	16502	0	8122	0			
2577739																																																																																						22698	1110	1110	8.7947%	17.5548%	16.6963%	21588	129298	245467	-5967	0			9.5548%							14799	245700								0	0	0		0		7022	16.6963%	1	0	15854	233	0	0	-5967	0	0	0		0	21588	0	0	21588	0	0	0	0	0	0	0	0	0	1110	0	233	0			
2580243																																																																																						92310	8909	8909	9.5019%	12.8310%	11.5927%	83401	719429	877726	-2235	0			4.8310%							45025	877726								0	0	0		0		38376	11.5927%	1	0	81166	0	0	0	-3272	1037	0	0		0	83401	0	0	83401	0	0	0	0	0	0	0	0	0	8909	0	0	0			
2587916																																																																																						50148	4833	4833	7.4880%	12.9572%	11.7084%	45315	387029	605170	-16888	0			4.9572%							14401	605170								0	0	0		0		30914	11.7084%	1	0	28427	0	0	0	-16888	0	0	0		0	45315	0	0	45315	0	0	0	0	0	0	0	0	0	4833	0	0	0			
2594240																																																																																				2431091	0				10.0679%			209939		2085227	-41392	0										25	2089789	0	0.0000%	22774	0	0	22774	0.9368%	0	0	0	0	1		214475		1	0	173108	0	0	4561	-41392	0	0	0		0	209939	0	0	209939	0	0	0	0	0	0						4562	0	732		
2594419																																																																																						40310	2048	2048	6.8518%	24.6114%	23.3610%	38262	163786	558426	-5395	0			16.6114%							11807	558426								0	0	0		0		26455	23.3610%	1	0	32867	0	0	0	-5395	0	0	0		0	38262	0	0	38262	0	0	0	0	0	0	0	0	0	2048	0	0	0			
2596646																																																																																						211120	18720	18720	9.0392%	10.7833%	9.8271%	192400	1957850	2128499	-33766	0			2.7833%							148069	2129134								0	0	0		0		44966	9.8271%	1	0	159269	549	86	0	-33766	0	0	0		0	192400	0	0	192400	0	0	0	0	0	0	0	0	0	18720	0	635	0			
2597223																																																																																						26201	0	0	90.5606%	266.3786%	266.3786%	26201	9836	28932	-656	0			258.3786%							21201	28932								0	0	0		0		5000	266.3786%	1	0	25545	0	0	0	-656	0	0	0		0	26201	0	0	26201	0	0	0	0	0	0	0	0	0	0	0	0	0			
2597232																																																																																				19595	0				84.3899%			15975		18930	0	0										0	18930	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		15975		0	0	15975	0	0	0					0	0	15975	0	0	15975	0	0	0	0	0	0						0	0	0		
2598396																																																																																						14874	1217	1217	8.4345%	15.3878%	14.1288%	13657	96661	161918	-2240	0			7.3878%							1397	162372								0	0	0		0		12714	14.1288%	1	0	11871	0	0	454	-2240	0	0	0		0	13657	0	0	13657	0	0	0	0	0	0	0	0	0	1217	0	454	0			
2600039																																																																																						233920	0	0	59.5272%	148.3643%	148.3643%	233920	157666	392963	0	0			140.3643%							103634	1090401								0	0	0		0		827724	148.3643%	1	0	931358	134625	562813	0	0	0	0	0		0	233920	0	0	233920	0	0	0	0	0	0	0	0	0	0	0	697438	0			
2602828																																																																																				56863	0				14.8176%			7490		50548	-14	0										-644	50548	0	0.0000%	2038	0	210	2248	3.9534%	0	0	0	0	1		8148		1	0	7490	0	0	0	0	0	0	0		0	7490	0	0	7490	0	0	0	0	0	0						0	0	0		
2605566																																																																																						66631	0	0	14.4729%	18.1654%	18.1654%	66631	366801	460385	0	0			10.1654%							29131	460385								0	0	0		0		37500	18.1654%	1	0	66631	0	0	0	0	0	0	0		0	66631	0	0	66631	0	0	0	0	0	0	0	0	0	0	0	0	0			
