"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
	SFP TPS ISS RE INV TRS HTM FV	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	Amortized cost of available-for-sale	
783844																								0	0	53937	49251					0	0	0	0	0	0	15066	13937	0	0	0	0	0	0	8149	7742	0	0	0	0		
783910																								0	0	1618	1601	0	0	7057	6340	0	0	0	0	0	0	938	900	0	0	0	0	0	0	1016	994	0	0	0	0		
784159																								0	0	4000	3973	0	0	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
784430																								0	0	276	259	0	0	33630	30243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
785147																								0	0	3962	3641	0	0	47511	42692	0	0	0	0	0	0	5331	5308	0	0	0	0	0	0	41382	37170	0	0	0	0		
785473																								0	0	73	74					0	0	0	0	0	0	2585	2564	0	0	0	0	0	0	9678	9275	0	0	0	0		
785857																								912	896	19925	17932	962	928	45682	41611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
785923																								0	0	89245	80766	0	0	69988	63060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13195	12671	0	0	0	0		
785950																								0	0	12570	11870	0	0	653	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3052	2778	0	0	0	0		
786210																								0	0	32386	29087	0	0	68074	60910	0	0	0	0	0	0	29332	26551	0	0	0	0	0	0	64777	57920	0	0	54716	51376		
786256																								0	0	5127	4827					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
786340																								0	0	19118	17874	0	0	17034	15141	560	715	0	0	0	0	18230	16591	0	0	0	0	0	0	20190	18123	0	0	0	0		
786555																								0	0	10000	9209	0	0	51113	44428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
786612																								239605	218117	37493	36980					0	0	0	0	0	0	2486	2237	0	0	0	0	0	0	0	0	0	0	0	0		
786733																								0	0	5925	5843	0	0	43913	40984	0	0	0	0	0	0	14226	13274	0	0	0	0	0	0	1094	1088	0	0	0	0		
786948																								0	0	2300	2260	0	0	4285	3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
787141																								0	0	3497	3272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
787459																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
787842																								0	0	6478	6131	0	0	17495	15910	0	0	0	0	0	0	419	353	0	0	0	0	0	0	0	0	0	0	0	0		
788559																								0	0	27714	24586	0	0	14631	13557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
788652																								0	0	0	0	0	0	7816	6881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
788773																								0	0	70299	62647	0	0	77730	68538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
789051																								0	0	0	0	0	0	13788	12211	0	0	0	0	0	0	274	225	0	0	0	0	0	0	0	0	0	0	0	0		
790150																								0	0	5614	5299	0	0	759	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
790271																								0	0	60035	55425	0	0	39673	34649	0	0	0	0	0	0	6183	5184	0	0	0	0	0	0	7986	6995	0	0	0	0		
790543																								0	0	0	0	0	0	3502	3414	0	0	0	0	0	0	2924	2828	0	0	0	0	0	0	11611	11397	0	0	0	0		
790703																								0	0	34517	31740	0	0	39237	35478	0	0	0	0	0	0	1656	1642	0	0	0	0	0	0	0	0	0	0	0	0		
790918																								0	0	5718	5665	0	0	33317	29695	0	0	0	0	0	0	270	274	0	0	0	0	0	0	8439	8419	0	0	14071	13663		
791072																								0	0	14816	13326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
791353																								0	0	0	0					0	0	0	0	0	0	974	1035	0	0	0	0	0	0	0	0	0	0	0	0		
791821																								1017	974	2815	2780	20455	18684	43983	39954	0	0	0	0	0	0	9192	8647	0	0	0	0	0	0	17805	16026	0	0	0	0		
791942																								1250	1180	5704	5137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
792453																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
792640																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
792659																								0	0	1295	1198	0	0	51140	46758	0	0	0	0	0	0	8238	7725	0	0	0	0	0	0	1458	1323	0	0	0	0		
794149																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
794336																								4721	4681	25837	25099	12019	11662	68846	64107	0	0	0	0	0	0	14897	12808	0	0	0	0	0	0	2931	2731	0	0	0	0		
794345																								0	0	27516	25363	43	41	24259	22049	0	0	0	0	0	0	986	965	0	0	0	0	0	0	498	498	0	0	0	0		
794475																								0	0	3374	3391	0	0	0	0	0	0	0	0	0	0	608	622	0	0	0	0	0	0	336	333	0	0	0	0		
794653																								0	0	1402	1305	0	0	896	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
795249																								0	0	6064	5627					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
795548																								0	0	6045	5348					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
795959																								0	0	120	123	0	0	4003	3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
795968																																																					
796152																								0	0	10510	10150	0	0	11445	10497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
796451																								0	0	64164	57396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
796572																								0	0	54995	53326	0	0	237502	215464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
796657																								0	0	2609	2432	0	0	9697	9109	0	0	0	0	0	0	9763	9023	0	0	0	0	0	0	0	0	0	0	0	0		
797140																								0	0	20895	18456	0	0	1800	1579	0	0	0	0	0	0	3402	2887	0	0	0	0	0	0	2648	2311	0	0	0	0		
797775																								0	0	16932	16418					0	0	0	0	0	0	5957	5364	0	0	0	0	0	0	21551	21313	0	0	0	0		
798512																								0	0	25705	24677	0	0	565	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799359																								0	0	7952	7472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799751																								0	0	12957	12864					0	0	0	0	0	0	1424	1372	0	0	0	0	0	0	443	426	0	0	0	0		
799854																								0	0	0	0	0	0	984	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799939																								0	0	8097	7012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
799948																								0	0	30655	29454	0	0	28414	26035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
800134																								0	0	3910	3821	0	0	12181	11645	0	0	0	0	0	0	4282	4222	0	0	0	0	0	0	12886	11770	0	0	2502	2459		
800442																								0	0	4474	3915	0	0	2212	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
800479																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
800657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7367	7236					0	0	0	0	64671	61802	148541	143818	0	0	0	0	0	0	0	0	0	0	0	0		
800853																								0	0	50226	49327	0	0	30981	29411	0	0	0	0	0	0	14442	13429	0	0	0	0	0	0	20988	19502	0	0	3018	2933		
801047																								0	0	4589	4217	0	0	34023	30118	0	0	0	0	0	0	23878	22271	0	0	0	0	0	0	6080	5476	0	0	0	0		
801056																								0	0	0	0	0	0	38204	34273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
801654																								0	0	0	0	0	0	48343	43954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
802866																																																					
803256																								0	0	999	997	0	0	1854	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
803265																								0	0	9762	8851	0	0	1030	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
803649																								0	0	17212	16270	0	0	15925	14225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
803658																								0	0	9898	9179	0	0	3507	2990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
803957																								0	0	10124	9396	0	0	14798	13516	0	0	0	0	0	0	2658	2676	0	0	0	0	0	0	0	0	0	0	0	0		
804150																								0	0	16264	15325					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804338																								225199	191138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804374																								0	0	0	0	73295	63786	24107	22598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804422																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804860																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
804963																																																					
805045																								0	0	500	500	0	0	578	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
805250																								0	0	29886	28666					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
805335																								0	0	1499	1347					0	0	0	0	0	0	1654	1577	0	0	0	0	0	0	982	982	0	0	0	0		
805755																								0	0	22632	22150					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
805876																								0	0	3532	3270	0	0	13095	11869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
806220																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
806846																								0	0	47397	43514	0	0	87171	79439	0	0	0	0	0	0	97889	89516	0	0	0	0	0	0	0	0	0	0	0	0		
806958																								0	0	29001	27707					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
807348																								0	0	1275	1154	0	0	1040	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
807432																								0	0	20687	18022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
807656																								23500	22642	38324	36407	1473	1420	1832	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
807955																								0	0	32345	28036	14	14	339161	310285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
808260																								0	0	5402	5441					0	0	0	0	0	0	12605	11617	0	0	0	0	0	0	1524	1501	0	0	0	0		
808345																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
808354																								0	0	0	0	0	0	150	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
808653																								0	0	10637	10062	0	0	47190	43624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809070																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809276																								0	0	0	0	0	0	1595	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809379																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809650																								0	0	529	516					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
809771																								166220	156853	0	0	783088	692217	123528	109109	0	0	0	0	5108	4558	0	0	0	0	0	0	20125	17283	0	0	0	0	0	0		
809856																								0	0	15487	14707	0	0	210	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
810544																								0	0	351	343	0	0	0	0	0	0	0	0	0	0	3264	3200	0	0	0	0	0	0	7541	7080	0	0	0	0		
811046																								0	0	48568	41798					0	0	0	0	0	0	71857	68781	0	0	0	0	0	0	18563	14977	0	0	0	0		
811279																								0	0	51554	50245					0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0		
811457																								3250	3019	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
811541																								0	0	5000	4494	0	0	14804	13114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
811550																								0	0	0	0	0	0	4601	4068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
811747																								0	0	950	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
812164																																																					
812379																								0	0	38	38					0	0	0	0	0	0	130	129	0	0	0	0	0	0	0	0	0	0	0	0		
812436																								0	0	81962	78958	0	0	20898	18618	0	0	0	0	0	0	4095	3701	0	0	0	0	0	0	28664	26851	0	0	0	0		
812557																								0	0	5935	5315					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
812614																								0	0	12303	11555					0	0	0	0	0	0	7030	6141	0	0	0	0	0	0	0	0	0	0	0	0		
813059																								0	0	0	0	6	6	42	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
813572																								0	0	174	159					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2545	2187	0	0	0	0		
813853																								0	0	697	672	0	0	1949	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814074																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814355																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	20697	140000	120314					0	0	0	0	233804	220160	0	0	0	0	0	0	636208	546926	348289	307927	0	0	0	0		
814458																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814476																								0	0	14954	14453					0	0	0	0	0	0	707	661	0	0	0	0	0	0	1309	1253	0	0	0	0		
814551																								0	0	23773	21761	0	0	932	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
814711																								0	0	2000	1872					0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	535	0	0	0	0		
815053																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815147																								1513	1501	0	0	17355	15992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815156																								0	0	82566	78442	0	0	0	0	0	0	0	0	0	0	4131	3982	0	0	979	943	0	0	998	948	0	0	0	0		
815277																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815754																								0	0	27000	26121	0	0	13369	11633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
815772																								0	0	0	0	0	0	316	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
816256																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
816304																								2750	2731	14000	13365	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
816603																								0	0	211205	189430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
816751																								1250	1188	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
817477																								0	0	41482	37721	0	0	13931	12545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
817824																																																					
818401																								0	0	39604	39569	0	0	138174	121468	0	0	0	0	0	0	308	286	0	0	0	0	0	0	2851	2390	0	0	0	0		
818540																								0	0	12476	11780					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
818559																								0	0	27782	23111	0	0	8908	8490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
818652																								0	0	49617	45693					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
819154																								6	6	5477	5068	0	0	43090	39099	0	0	0	0	0	0	960	905	0	0	0	0	0	0	0	0	0	0	0	0		
819172																								0	0	0	0	0	0	7762	6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
819453																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
819556																								0	0	16954	17010	7469	6858	10443	9895	11467	11301	12036	11924	31996	31527	49299	46476	0	0	0	0	1850	1701	1591	1546	0	0	0	0		
819855																								0	0	0	0	0	0	124953	110237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4422	4311	0	0	0	0		
820048																								0	0	59672	56553					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
820301																								2501	2433	2944	2912					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
820477																								0	0	0	0	9981	9480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
820842																								0	0	1000	904	0	0	16979	15720	0	0	0	0	0	0	713	686	0	0	0	0	0	0	1399	1269	0	0	0	0		
820879																								0	0	1601	1498	0	0	15094	14094	0	0	0	0	0	0	4307	3977	0	0	0	0	0	0	0	0	0	0	0	0		
821036																								0	0	32180	29214	0	0	12507	10616	0	0	0	0	0	0	2768	2559	0	0	0	0	0	0	3691	3237	0	0	0	0		
821157																								0	0	5958	5874	0	0	3670	3370	0	0	0	0	0	0	153	154	0	0	0	0	0	0	5571	5205	0	0	0	0		
821559																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
821643																								0	0	2506	2121					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
821906																								0	0	31302	29718	0	0	45480	40567	0	0	0	0	0	0	29781	28914	0	0	0	0	0	0	2077	1986	0	0	0	0		
822042																								0	0	6510	6542					0	0	0	0	0	0	0	0	0	0	0	0	0	0	14665	12638	0	0	13960	13684		
822051																								4000	4008	23504	21931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
822275																								363	349	0	0	44610	39697	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
822556																								0	0	0	0					0	0	701405	690528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
822631																								0	0	0	0	0	0	22497	20498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
823076																								800	794	3933	3804	470	443	10526	9698	0	0	0	0	0	0	680	631	0	0	0	0	0	0	443	432	0	0	0	0		
823133																								0	0	15596	15005	0	0	106	105	0	0	0	0	0	0	4114	4057	0	0	0	0	0	0	0	0	0	0	0	0		
823142																								0	0	7106	6778					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
823450																								0	0	32578	28269	0	0	159484	142312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
823478																								0	0	0	0	4082	3822	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
823553																								3450	3191	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
823638																								0	0	16652	15054	0	0	41044	36898	0	0	0	0	0	0	9748	9364	0	0	0	0	0	0	2895	2438	0	0	0	0		
823656																								0	0	18701	17601	0	0	105272	94516	0	0	0	0	0	0	1475	1455	0	0	0	0	0	0	0	0	0	0	0	0		
824242																								0	0	0	0	0	0	1588	1436	0	0	0	0	0	0	1164	1153	0	0	0	0	0	0	0	0	0	0	0	0		
824653																								0	0	122	124	0	0	154	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
824671																								1500	1374	541	511	0	0	28123	25098	0	0	0	0	0	0	22860	20717	0	0	0	0	0	0	11864	11055	0	0	0	0		
824738																								0	0	20055	18601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
825146																								0	0	170350	164526					0	0	0	0	0	0	163815	147778	0	0	0	0	0	0	168392	157321	0	0	0	0		
825454																								0	0	500	498					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
825548																								0	0	41798	40234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
825753																								0	0	823	838					0	0	0	0	0	0	1986	1984	0	0	0	0	0	0	0	0	0	0	0	0		
825847																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
825940																								0	0	6175	6072	0	0	63	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	382	0	0	0	0		
826451																								0	0	0	0	0	0	35	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
826648																								0	0	13522	12299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
826956																								0	0	3918	3701					0	0	0	0	0	0	0	0	0	0	0	0	0	0	7287	7002	0	0	8013	7895		
827355																								0	0	4330	3905	0	0	11893	10611	0	0	0	0	0	0	499	499	0	0	0	0	0	0	0	0	0	0	0	0		
827458																								0	0	6049	5670	0	0	18694	16926	0	0	0	0	0	0	110	109	0	0	0	0	0	0	6203	5525	0	0	0	0		
827560																																																					
828110																								0	0	111606	105370	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
828174																								0	0	2000	1993	0	0	148	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
828473																								0	0	71646	65845					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
828651																								0	0	88741	80090					0	0	0	0	0	0	43367	37869	0	0	0	0	0	0	12847	12527	0	0	0	0		
829032																								0	0	9092	8100	0	0	4577	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
829041																								0	0	16063	14281	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0		
829050																								0	0	0	0	0	0	18346	16212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
829452																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
830113																								0	0	0	0	0	0	20010	18155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
830252																								0	0	19159	16747	0	0	28490	25474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
830355																								0	0	25542	25217	0	0	17460	16938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
830542																								0	0	10000	9021	0	0	57319	52045	0	0	0	0	0	0	2963	2524	0	0	0	0	0	0	1158	1017	0	0	6497	6411		
830645																								0	0	29664	26865					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
830748																								800	784	80252	73448	0	0	35861	32712	0	0	0	0	0	0	2956	2692	0	0	0	0	0	0	16498	14294	0	0	0	0		
831008																								0	0	1950	1773	0	0	74224	66977	0	0	0	0	0	0	17101	16581	0	0	0	0	0	0	7648	7065	0	0	0	0		
831576																								1000	998	1500	1345	0	0	1729	1585	0	0	138	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
831642																								29012	26744	994	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
831875																								0	0	0	0	97	99	5386	5386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
831941																								0	0	15383	13486	0	0	8307	7401	0	0	0	0	0	0	2063	1975	0	0	0	0	0	0	12944	11001	0	0	0	0		
832528																								0	0	15745	14762	0	0	1794	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
832546																								0	0	42783	39595					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
833404																								0	0	121900	102529					0	0	0	0	433	431	7324	6980	0	0	0	0	0	0	25054	22470	0	0	0	0		
