"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
113003																																																																0	0		0			0	5063		0	68275	179	0	0	56546	2632	0	5208	0	5	536	676	17702	37215	5116	87	357	641	2803	2904				0	4			0	0	2416	252	567	8			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49252				0		0	0	0	0	0	0	0	0	0	261	0	0	0	0	0			0	0		0	0	705	0	CONF	CONF	0	
113030																																																																8510	0		0			11940	0		15	97715	0	0	0	21284	2464	0	19743	636	1634	5246	7816	5907	0	5671	11802	20640	19855	18457	0				0	0			0	0	3116	4124	15604	21919			0			31	0													0	0	0	0	0	1927		0	0	0	0	0	0	0	0	0	4295	0	0	0	1293	600			0	0		0	0	4444	3	CONF	CONF	0	
113441																																																															0	106639	1604		21315			47990	34451		1255	690547	0	0	0	300541	1222	269515	111456	16863	16533	39507	49468	153921	24071	85874	24702	52751	52523	100135	73909				0	0			0	0	9943	9324	40580	34211			0			909	34														269080	0	0	0	1057		64990	93	0	0	0	0	0	0	0	12507	0	0	0	0	72			76	76	0	0	0	3882	0	CONF	CONF		
113601																																																															0	0	103043		0			74451	5752		0	985305	3348	0	156	2423	0	1141	250285	500	561	284	500	45	303	72961	176263	391514	266292	68028	10422				0	2			0	0	78371	156328	84164	484026			0			554	0													0	128764	0	0	0	8279		0	0	0	0	0	0	0	0	0	0	0	0	0	6840	885			0	0	0	0	0	93	0	CONF	CONF	0	
113740																																																																0	11744	0	0	125721	0	125721	29383		0	528295	0	0	0	86344	3035	22812	156261	14372	6178	16518	8966	28436	10986	112645	23066	134903	104381	63185	3277	0	0	0	0	51	0		0	0	5694	23957	98746	101977	0	0	0			2730	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3255	85	38600	85	0	0	0	0	0	0	0	2958	0	0	0	525	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
113937																																																																10862	3516		1268			29242	8123		7626	192927	103	0	150	62292	813	14196	31917	1312	2946	6506	12570	22871	15892	13218	14512	27356	43034	28494	3923				0	1001			0	0	7004	8237	25978	13412			0			740	0													0	62242	0	0	0	2605		0	3660	0	0	0	0	0	0	0	6400	0	23	0	1206	0			0	0		0	0	3596	636	CONF	CONF	0	
114149																																																															0	16723	5387		5829			32716	2981		3640	145243	0	0	0	32242	1110	0	35128	685	3102	6798	19035	2622	0	13812	17529	45537	31369	3648	0				110	26			0	0	6962	1648	24653	7280			0			0	0														32103	0	0	0	2093		0	18	0	0	0	0	0	0	0	2198	0	0	0	0	0			0	0	0	0	0	1720	2093	CONF	CONF		
114251																																																																25013	0		37697			4439	1307		54	77658	0	0	164	2230	17	286	37537	39	298	570	1116	154	53	18502	18768	20227	8228	9668	37				0	19			0	0	0	82	5798	671			0			0	0													0	28475	0	0	0	44		0	0	0	0	0	0	0	0	0	202	0	0	0	0	0			44	44	0	0	0	129	0	CONF	CONF	0	
114260																																																															0	905	88162	0	41913	582418	19149	601567	46252		23714	2227106	0	0	359	97419	6986	16866	142420	4239	4699	15709	5449	33696	32580	438075	112074	414547	84578	491729	576120	0	0	0	1863	3671	0		0	0	70307	189126	422701	618242	0	0	0			732	497	0	0	0	0	0	0	0	0	0	0	0	0		969065				17551	6105	0	6105	0	0	0	0	0	0	0	2525	0	520	137	3530	1764	10670	0	198	0	0	0	0	5648	10670	CONF	CONF		
114457																																																																24968	70		24427			27896	0		0	160905	0	0	0	35505	201	35345	24114	4879	1764	285	414	7314	20691	82910	2627	12998	10879	7017	6488				0	0			0	0	1084	0	31153	13853			0			0	0													0	0	0	0	0	0		0	10	0	0	0	0	0	0	0	683	0	0	0	0	0			0	0	0	0	0	1055	0	CONF	CONF	0	
114774																																																																0	0		0			0	2016		0	45236	0	0	0	26854	566	198	14476	18	170	194	310	8231	17931	3539	10749	172	305	3617	0				0	0			0	0	14411	1378	0	0			0			521	229													0	0	0	0	0	521		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	11	0	CONF	CONF	0	
114840																																																															0	23505	8715		3065			55895	4597		0	259802	0	0	0	58326	4010	11431	59219	5709	8135	18372	14266	7270	4455	18556	44616	75606	38682	23435	569				0	27			0	0	6088	15418	46961	30633			0			0	20														222096	0	0	0	256		0	295	0	0	0	0	0	0	0	654	0	0	0	0	0			214	214		0	0	1613	42	CONF	CONF		
114859																																																																7103	0		8888			4735	0		1256	40459	0	0	986	11733	0	0	8051	9	50	107	226	4162	7179	6299	2906	1699	5255	9820	2747				0	43			0	0	563	1253	689	2235			0			0	0														14671	0	0	0	0		0	5	0	0	0	0	0	0	0	1179	0	0	0	0	0			0	0	0	0	0	777	0	CONF	CONF		
115146																																																															0	18842	2036		29811			13645	25		5103	89427	0	0	0	11205	1035	2074	26579	170	604	1576	2475	6379	0	21619	5033	14285	11487	21379	4420				0	2			0	0	606	145	4321	680			0			0	0													0	14200	0	0	0	0		0	25	0	0	0	0	0	0	0	1352	0	0	0	0	0			0	0	0	0	0	594	0	CONF	CONF	0	
115575																																																																0	28982		0			65991	23458		0	698600	0	0	0	391569	3805	113991	17483	5428	15931	33751	36727	71355	226284	20636	13743	104067	40249	67213	59988				0	85			1285	1276	39442	8690	73902	48764			0			1367	0														288427	0	0	0	1367		0	24	0	0	0	0	0	0	0	797	0	0	0	0	0			0	0	0	0	0	13091	0	CONF	CONF		
116358																																																																2201	0		1117			2579	2659		0	34242	0	0	0	14969	474	0	4089	47	199	4092	9525	946	0	4546	2122	6335	2774	2515	380				0	16			0	0	1405	984	2263	2215			0			251	0														14808	0	0	0	251		0	7	0	0	0	0	0	0	0	1121	0	0	0	0	0			0	0		0	0	2232	0	CONF	CONF		
116554																																																																355	0		801			3539	0		0	14042	16	0	0	8908	0	0	1775	29	95	84	69	342	8160	642	1009	1465	1158	626	251				0	0			0	0	0	0	0	234			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			0	0	0	0	0	181	0	CONF	CONF		
116741																																																															0	29028	1634		29010			9537	425		710	100340	0	0	0	19925	0	3845	18799	870	1534	5529	9546	2401	45	15775	3752	20089	35968	4831	0				0	10			0	0	0	87	583	3702			0			0	0													0	19925	0	0	0	300		0	52	0	0	0	0	0	0	0	3479	0	0	300	0	0			0	0	0	0	0	2158	0	CONF	CONF	0	
117038																																																															0	11707	4915		15374			25739	1931		3133	129643	0	0	2187	28318	1036	0	34051	3130	2953	8654	12436	1086	0	8799	19169	24146	36966	12226	0				0	0			0	0	5803	9258	17296	87			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13490				0		0	149	0	0	0	0	0	0	0	2387	0	0	0	0	0			0	0	0	0	0	2510	0	CONF	CONF	0	
117074																																																																0	18381		0			0	1880		0	180513	0	0	0	142222	1141	10683	110	382	1882	216	1372	37746	100624	1504	2312	258	1895	6115	26207				0	0			0	0	255	0	9538	5343			0			0	0														103073	0	0	0	0		0	0	0	0	0	0	0	0	0	80	0	0	0	0	0			0	0	0	0	0	1673	0	CONF	CONF		
117458																																																																123076	4711		131729			50167	6608		0	566104	0	0	0	46447	2912	7336	162475	3146	4187	16444	13710	6226	1134	137596	58545	130719	109796	63842	11822				0	57			0	0	31	46849	21819	120945			0			0	0													0	154167	0	0	0	0		0	98	0	0	0	0	0	0	0	4319	0	0	0	0	0			0	0	0	0	0	6336	0	CONF	CONF	0	
117775																																																															0	628	4786		73			21309	3221		0	57811	0	3791	0	6179	484	1061	23601	0	634	1340	1223	2814	0	1333	22805	7179	5277	13717	0				0	25			0	0	376	2311	5984	7956			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0	0	0	0	0	0	0	0	125	0	0	0	0	0			0	0		0	0	563	0	CONF	CONF	0	
118156																																																															0	52208	2750		6315			207408	13226		15739	548695	0	0	0	83796	1654	6899	116426	1631	12048	15050	22233	27085	5554	35749	80678	107876	77492	157276	5816				0	0			0	0	4350	24728	59690	65817			0			0	0														43736	28525	31695	850	586		0	473	0	0	0	0	0	0	0	5160	0	0	0	0	0			571	258	276	25	11	5381	15	CONF	CONF		
118660																																																															0	0	20946		0			2555	0		0	184196	691	0	0	48998	0	6327	6676	17721	10051	20865	361	0	0	28219	23152	70623	4679	9216	0				0	0			0	0	0	2154	27893	82341			0			0	0													0	95995	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF	0	
118736																																																															0	21900	1824		3050			23328	2684		8538	146554	0	0	0	45470	1347	184	32821	595	4188	7258	13445	19865	119	8247	21116	28798	22262	20661	0				648	50			0	0	1352	5389	10292	16646			0			0	0														80192	0	0	0	0		0	168	0	0	0	0	0	0	0	1826	0	0	0	0	0			0	0	0	0	0	2042	0	CONF	CONF		
119153																																																																5679	469	0	7558	15765	0	15765	4508		12618	198868	0	0	0	79790	0	7291	26993	668	2523	4160	1306	37157	33955	14019	14023	34729	7520	26809	21193	0	0	0	0	62	0		0	0	1406	157	11708	55845	0	0	0			232	0	0	0	0	0	0	0	0	0	0	0	0	0		0				232	0	0	0	0	0	0	0	0	0	0	1623	0	0	0	0	0	0	0	0	0	0	0	0	1680	0	CONF	CONF		
119528																																																																1507	16610		907			65416	11113		17531	809993	0	0	0	401116	15157	53096	6905	1252	7792	16318	30674	138333	204701	87516	11138	65136	132517	74969	36124				0	1680			0	0	13297	28610	43168	155526			0			0	1321														167650	0	0	0	0		0	64	0	0	0	0	0	0	0	18027	0	0	0	0	0			0	0	0	0	0	20264	0	CONF	CONF		
119779																																																																0	9610	0	0	94240	0	94240	29304		0	944060	0	0	0	501581	18011	368167	6742	30541	106874	105548	45303	108575	103151	34915	21434	47261	170043	102265	63765	0	0	0	0	163	0		0	0	17097	8428	99529	165608	0	0	0			3737	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	418196				4806	0	0	0	652	0	0	0	0	0	0	0	0	0	756	110	0	203	0	0	0	0	0	0	489	203	CONF	CONF	0	
119872																																																																0	6636		0			42842	9583		0	365183	0	0	0	213677	307	12879	6576	537	4425	4749	3875	39102	160927	11492	10436	44101	29428	38472	16753				0	13			0	0	14899	8253	49114	16516			0			0	0														214231	0	0	0	0		0	0	0	0	0	0	0	0	0	163	0	0	0	0	0			0	0	0	0	0	3180	0	CONF	CONF		
120476																																																																0	169		0			0	2487		0	33756	0	0	0	29789	18	6375	964	189	1298	1230	1169	8692	17061	532	415	288	148	2416	169				0	0			0	0	881	0	197	0			0			0	0														3007	0	0	0	0		0	0	0	0	0	0	0	0	0	143	0	0	0	0	0			0	0		0	0	72	0	CONF	CONF		
120542																																																																10851	11215		3326			46988	4838		5416	274653	1	0	0	36347	862	28119	30561	1212	4630	9897	12646	7454	419	9557	29085	46530	63956	80432	5687				93	61			1494	1359	4024	9039	62327	76187			0			101	44														28615	0	0	0	2370		0	28	0	0	0	0	0	0	0	1659	0	0	0	1781	0			0	0		0	0	1393	488	CONF	CONF		
120609																																																																745	29825		0			168478	33814		0	891135	2664	0	0	277068	10519	55511	17503	1422	3987	11904	15276	74635	165337	56103	35311	158508	176331	166966	20833				0	29			0	0	12668	36005	151434	141314			0			4499	1053														186782	0	0	0	8069		0	178	0	0	0	0	0	0	0	14	18	0	859	1808	385			223	0	0	0	0	31708	277	CONF	CONF		
120953																																																																47085	0		40115			13356	0		0	122850	349	35	53	0	0	0	43642	0	0	0	0	0	0	33575	10068	14021	12537	22748	30228				0	0			0	0	0	0	5028	11601			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	2638	0	0	0	0	0			0	0	0	0	0	3341	0	CONF	CONF		
121642																																																															0	217492	59902	4423	85584	627048	0	627048	108752		376	3405307	10653	0	0	568880	91306	18168	628527	38887	62949	121681	179261	131578	30926	424162	318726	855310	738743	482189	16796	0	0	0	0	14969	0		0	0	116499	285433	562226	609720	0	0	0			1916	166	785021	924894	10726	58928	64269	397	20679	22809	568	16278	17637	76		3332842				1916	2529	4508	6952	0	0	0	0	0	0	0	14233	0	0	0	0	0	0	0	0	0	0	0	0	42080	0	CONF	CONF		
121651																																																															1000	1216	0		269			6636	0		1914	56692	765	0	539	11970	233	645	3284	40	715	1606	1765	4990	2281	704	2342	8150	16770	10395	6906				0	0			0	0	72	0	5084	1162			0			89	0														0	0	0	0	142		10065	98	0	0	0	0	0	0	0	1293	0	0	0	0	0			53	0		0	37	16445	0	CONF	CONF		
121914																																																																15341	630		1211			11299	1522		6090	298760	0	0	0	185073	16622	31828	10836	4943	4068	11188	6961	78996	76832	10996	5506	22673	29962	32616	10092				0	1741			0	0	3159	2686	8724	15155			0			59	1383													0	0	0	0	0	2323		0	0	0	0	0	0	0	0	0	11297	0	0	0	79	0			2185	2185	0	0	0	18210	0	CONF	CONF	0	
122153																																																															0	0	0		85			2990	0		150	17793	0	0	0	8774	0	0	1784	0	100	401	443	4117	3666	1066	1495	1843	1459	2174	873				0	0			0	0	32	0	2447	0			0			0	0														0	0	0	0	0		0	255	0	0	0	0	0	0	0	2074	0	0	0	0	0			0	0	0	0	0	986	0	CONF	CONF		
122546																																																																5116	361		1113			5921	0		10	49260	0	0	0	21804	1415	0	3659	757	402	3235	7499	8863	771	1635	2169	9223	6479	4048	3554				0	0			0	0	328	0	6886	699			0			0	0														21804	0	0	0	0		0	0	0	0	0	0	0	0	0	3002	0	0	0	0	0			0	0		0	0	2605	0	CONF	CONF		
122854																																																																68748	454434	1000	16266	2117602	16	2117618	66442		90766	13148277	10037	56952	40025	1346497	22173	381065	3360940	52918	98953	287611	427531	219370	257526	3351303	1355585	3334384	2700698	931349	85390	0	0	0	0	40813	1583		237226	214358	326575	1245373	1762882	3879360	0	56952	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	546628	6743349				1498	58319	1577841	59319	0	0	0	0	2871	0	0	4613	0	0	0	1498	0	0	0	0	0	0	0	0	21642	0	CONF	CONF	1515	
123075																																																																637	438		0			0	0		0	39703	48	0	0	35287	696	21798	6560	600	4267	6272	10411	2409	11218	187	1506	614	819	452	885				0	0			0	0	81	463	0	1121			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	1028	0	CONF	CONF		
123374																																																																0	0		0			3692	0		0	40153	0	0	0	25207	37	0	3744	159	259	217	172	3361	20673	1535	1792	1425	3390	5589	1198				0	0			0	0	1394	1718	3906	0			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	816	0	0	0	0	0			0	0		0	0	3383	0	CONF	CONF	0	
124344																																																															0	0	76860		15			48056	6150		11	404743	0	0	0	35246	2542	6955	99649	1175	1995	6755	10322	9369	5629	64843	31636	101756	101595	66204	0				1378	49			0	0	6291	35266	69749	120020			0			144	0														265997	0	0	0	144		0	408	0	0	0	0	0	0	0	623	0	0	0	0	0			0	0	0	0	0	2079	0	CONF	CONF		
124830																																																															0	10545	1768		8245			7956	0		0	63456	0	0	0	18278	66	285	22632	668	1639	7868	3489	4168	88	14297	6029	11152	9153	3369	399				319	0			0	0	1727	1508	5270	6767			0			137	0													0	0	0	0	0	783		0	7	0	0	0	0	0	0	0	713	0	0	0	31	0			614	614	0	0	0	287	1	CONF	CONF	0	
125154																																																																23304	7021	0	0	20090	0	20090	0		1070	164743	264	0	0	39139	623	0	8560	32	7	253	812	11752	26283	22346	5015	5601	17179	58312	17416	0	0	0	513	124	0		0	0	0	272	327	62639	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57790				0	4661	0	4661	0	0	0	0	0	0	0	2646	0	0	0	0	0	0	0	0	0	0	0	0	2578	0	CONF	CONF	0	
125471																																																																364	4406660	0	0	5375866	0	5375866	101404		1572819	21860158	0	255371	458548	1686217	5228	1374422	4744352	283035	786097	239762	97615	122529	138517	6917394	1335782	3958180	3428860	3409962	975535	0	0	0	0	4956	0				31553	611353	780235	5063321	0	255371	0			8028	9819	0	0	0	0	0	0	0	0	0	0	0	0		6521143				37001	7071	1956068	7071	0	0	0	0	0	0	0	0	0	0	7758	2463	13092	5660	0	0	0	0	0	0	1672	5660	CONF	CONF		
125855																																																																77414	4717		50883			119614	3846		4139	716094	0	0	0	92853	1168	46809	271118	20727	13432	35999	10642	2567	8456	257209	100548	124129	74329	14139	52517				1069	704			0	0	6448	38284	179481	122296			0			0	561														313538	0	0	0	555		0	0	0	0	0	0	0	0	0	2695	0	0	0	269	0			0	0	0	0	0	10483	286	CONF	CONF		
125873																																																																721	6997		0			3343	1565		0	77580	0	0	0	27186	272	11540	9927	966	743	337	855	15130	9155	3151	6541	7972	13126	11148	8456				0	0			0	0	6424	3408	9707	17417			0			0	0														6983	0	0	0	0		0	0	0	0	0	0	0	0	0	194	0	0	0	0	0			0	0		0	0	346	0	CONF	CONF		
125958																																																																6719	0		6077			947	0		0	18540	0	0	0	2246	0	0	3176	27	0	121	515	1583	0	1278	3132	3538	6575	1771	0				0	0			0	0	0	34	184	146			0			0	0														0	0	0	0	0		0	1	0	0	0	0	0	0	0	1071	0	0	0	0	0			0	0	0	0	0	1115	0	CONF	CONF		
126012																																																															0	0	40928		7			35096	4597		212	276567	0	0	0	64059	2329	17913	5683	3298	222	309	14685	17007	28457	27043	2564	26772	99496	48088	5902				0	3			0	0	354	15369	34502	42140			0			40	0														68592	0	0	0	75		0	2214	0	0	0	0	0	0	0	34296	0	0	0	0	0			17	0	0	15	0	461	18	CONF	CONF		
126049																																																																6790	2173		4589			10149	131		0	62332	0	0	0	15654	306	60	18111	1268	1988	7627	4411	270	0	9334	5526	15747	13019	2710	251				0	6			0	0	2284	2960	14408	1410			0			0	0														59644	0	0	0	251		0	0	0	0	0	0	0	0	0	523	0	0	0	0	0			0	0	0	0	0	949	251	CONF	CONF		
126375																																																															0	0	0		0			0	0		0	60521	0	0	0	55754	403	0	815	0	41	428	1240	19196	34368	174	600	896	1249	1098	730				0	0			0	0	0	0	937	25			0			0	0														0	0	0	0	0		0	11	0	0	0	0	0	0	0	2132	0	0	0	0	0			0	0		0	0	1259	0	CONF	CONF		
126553																																																																0	12078		0			21042	11953		10240	236826	0	0	0	111597	5181	28510	19967	29078	11428	8609	19761	18665	24056	9945	16358	46282	33969	12625	6048				0	144			0	0	7204	2909	25023	28209			0			845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84609				1065		0	63	0	0	0	0	0	0	0	287	0	0	0	220	0			0	0		0	0	896	0	CONF	CONF	0	
126834																																																																8186	9015		4517			51266	6760		394	306069	0	0	0	61413	2989	47985	122441	5927	17192	16103	15794	5702	695	103989	33236	49722	23466	15975	18111				0	0			0	0	12968	27090	12909	91442			0			0	83														0	0	0	0	0		0	821	0	0	0	0	0	0	0	6590	0	0	0	0	0			0	0	0	0	0	9709	0	CONF	CONF		
127055																																																															0	0	3961		0			8559	1575		770	79261	0	0	0	18678	368	236	16312	67	1352	4730	9065	2635	829	6822	8071	17701	21630	4488	1781				526	39			0	0	356	0	19643	22998			0			0	0														53363	0	0	0	0		0	33	0	0	0	0	0	0	0	868	0	0	0	0	0			0	0		0	0	887	0	CONF	CONF		
127224																																																																91	1214		0			14018	1589		1160	167716	0	0	0	111295	2116	72137	40835	3452	13299	31621	30612	29599	1809	22895	1189	14634	10011	5388	2188				0	1233			0	0	2116	0	17114	547			0			0	221													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	8442	0	0	0	0	0			0	0		0	0	6781	0	CONF	CONF	0	
128258																																																															0	4004	0		6916			1824	0		255	16778	0	0	0	16	0	0	5656	0	0	0	0	16	0	2767	3393	2432	5531	1680	959				98	0			0	0	0	0	2569	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	532	0	0	0	0	0			0	0	0	0	0	564	0	CONF	CONF		
128904																																																																0	869246	0	0	2522521	0	2522521	694124		296829	9708154	17914	0	70154	1511105	164025	453010	4154692	24009	57675	94941	131153	154718	1041183	3835325	237684	1654087	808319	1409504	236465	0	0	0	0	18843	0		17844	9297	0	252503	911993	2072672	0	0	0			25484	1598	0	0	0	0	0	0	0	0	0	0	0	0		3258304				39112	1252	170867	1252	0	0	0	0	0	0	0	119111	0	0	0	4131	3520	5969	0	8	0	0	8	0	120977	5969	CONF	CONF		
129349																																																																6996	1260		2882			12959	28		456	91793	0	72	0	41052	728	0	20928	1718	4539	13083	17283	3616	238	2058	12655	14598	14452	6290	0				0	0			0	0	791	228	5656	10114			0			518	0													0	0	0	0	0	565		0	19	0	0	0	0	0	0	0	6712	0	0	0	0	26			11	0		3	8	1840	10	CONF	CONF	0	
129358																																																																915	2079		12			8583	1011		0	105797	345	0	0	57465	3849	6732	32826	15883	13108	24855	2564	0	1055	3296	10039	22241	11205	1324	572				0	0			0	0	8490	3900	6530	13204			0			0	0													0	52388	0	0	0	0		0	45	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	59	0	CONF	CONF	0	
129479																																																															0	72715	24398		97328			66227	3251		0	415348	0	0	0	27128	642	7049	73804	902	11	2159	925	5131	18001	75537	22074	127129	64319	97519	1555				1075	157			0	0	571	11535	43191	66905			0			0	0														94891	0	0	0	0		0	0	0	0	0	0	0	0	0	122	0	0	0	0	0			0	0	0	0	0	103	0	CONF	CONF		
129732																																																															0	1543	255542	21702	0	1745111	0	1745111	78334		9630	4348459	0	227141	18442	225235	9302	33437	711942	25694	22939	37214	27700	25612	85642	900939	713154	1249579	768144	342094	108645	0	0	0	0	51	0		309838	201817	2618	226570	891097	533892	0	227141	0			113	3307	0	0	0	0	0	0	0	0	0	0	0	0		2256040				2495	108959	9777	130661	0	0	0	0	0	0	0	141	0	0	117	1583	604	78	0	0	0	0	0	0	1814	78	CONF	CONF		
129853																																																																37798	1091		39845			13754	0		3214	131272	0	109	0	14465	76	0	43686	904	540	4077	6977	1889	0	12113	30601	27953	33706	9092	350				475	0			0	0	445	17	12124	1933			0			66	0													0	23906	0	0	0	2653		0	1000	0	0	0	0	0	0	0	2165	0	0	0	787	0			2	0	2	0	0	2761	1798	CONF	CONF	0	
129910																																																																42134	27048		5760			18643	7974		550	355529	0	0	0	136714	3861	33989	52053	11431	4931	9327	15053	18049	77625	19649	16042	31005	24955	53399	73655				0	24			0	0	7856	6965	54839	37401			0			262	397														186903	0	0	0	1144		0	0	0	0	0	0	0	0	0	2238	0	0	0	198	0			684	523	0	0	161	3522	0	CONF	CONF		
130345																																																																4849	1265		14686			94009	3081		3076	301598	0	0	0	36826	300	5397	89505	2220	5153	9494	10012	5708	3789	26829	55303	91942	65780	20590	992				0	0			0	0	5864	22879	59364	53621			0			878	81														36826	0	0	0	1704		0	451	0	0	0	0	0	0	0	887	0	0	0	160	75			553	0	447	0	0	440	38	CONF	CONF		
130541																																																																45672	271583	1360	40925	557695	0	557695	229074		43879	3880921	0	0	0	641939	21825	247848	361532	7609	51661	51286	72318	309567	143067	1108482	128671	602956	726325	611098	43149	0	0	0	0	3237	0				37985	203957	403610	574501	0	0	0			1636	0	0	0	0	0	0	0	0	0	0	0	0	0		1117566				1805	14376	395626	15736	0	0	0	0	0	0	0	370141	0	0	0	169	0	0	0	0	0	0	0	0	23536	0	CONF	CONF		
130813																																																																15717	26550		7443			47115	7751		143	311823	3	0	0	47565	945	41455	19376	2571	6877	2165	2239	8301	25333	32675	18952	47277	19457	55657	89513				0	9			0	0	1241	37529	43078	72415			0			258	0													0	205326	0	0	0	275		1850	2093	0	0	0	0	0	0	0	190	0	0	0	0	0			0	0	0	0	0	192	17	CONF	CONF	0	
131034																																																																250	6175		0			37276	3331		1743	265115	238	0	0	26224	4963	5293	30934	97	1386	6534	6192	9156	2754	23022	23386	82902	69457	37797	930				300	0			0	0	416	35213	71415	73944			0			0	0													0	0	0	0	0	3316		0	2231	0	0	0	0	0	0	0	1689	0	0	0	0	3316			0	0	0	0	0	183	0	CONF	CONF	0	
131173																																																																35833	90029		8340			135891	16359		0	763125	1642	95	23579	124027	3131	50226	137124	19187	27393	36124	22428	2122	14033	228275	87451	196662	82942	23664	5854				0	221			3460	3073	19382	51465	106573	163267			0			0	319														318153	0	0	0	140		0	5663	0	0	0	0	0	0	0	3085	0	0	0	0	0			140	0	0	0	0	1406	0	CONF	CONF		
131436																																																															0	33328	6550	0	19230	59594	0	59594	4789		1702	346517	0	0	0	66117	745	53893	33460	727	2353	9688	1096	10854	41398	12251	24281	54782	23940	64236	100896	0	0	0	919	99	0		0	0	1012	11251	84005	49293	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		79638				4383	0	0	0	0	0	0	0	0	0	0	835	0	0	0	0	0	37	0	4346	4346	0	0	0	7048	37	CONF	CONF		
131650																																																																774223	474420	16264	861538	1693848	0	1693848	133081		767324	9517876	29173	0	0	541137	29506	265266	2197936	109264	66785	41668	75204	167437	75170	2690873	949407	1641129	1652602	1608365	176788	0	0	0	13162	8594	0				86093	396898	1308652	2273725	0	0	0			270	522	0	0	0	0	0	0	0	0	0	0	0	0	0	5039901				31083	11333	132138	27597	0	0	0	0	0	0	0	16056	0	1364	0	5586	12201	8304	0	3358	0	0	0	0	9057	8304	CONF	CONF	0	
131717																																																															0	546	1093		4			3078	942		644	21417	0	0	0	8133	307	0	2058	68	110	827	806	4244	2000	1715	1428	3113	2227	2700	2022				0	13			0	0	0	1163	1534	1692			0			58	0	0	0	0	0	0	0	0	0	0	0	0	0		0				312		0	20	0	0	0	0	0	0	0	589	0	0	0	0	0			0	0		0	0	1659	254	CONF	CONF		
131940																																																																367	1262		574			14751	2071		714	68455	0	0	0	31680	837	0	18390	273	1973	9682	17597	1345	713	7521	8623	12027	6298	1940	69				0	47			0	0	7973	344	4548	1542			0			405	0														2000	0	0	0	557		0	7	0	0	0	0	0	0	0	1230	83	0	0	0	0			0	0		0	0	508	69	CONF	CONF		
