"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
792659																																		0	0	0	0	0	436	true	0	0	0	0	0	158	0	0	true	0	0	0	0	0	0	0	0	436	0	0	0	436	false	false				0																	0	0			45	1753	436	795	0	0	436	0	true	false	false	false																						www.nbt-texas.com	
794149																																		0	0	0	0	0	0	true	0	0	0	0	0	2404	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			92	8150	0	0	0	0	0	0	true	true	false	false																						www.cnbtxk.com	
794336																																		0	0	0	0	0	0	true	0	0	0	0	0	5330	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																	0	0			508	75879	0	0	0	0	0	0	true	false	false	false																						www.fnbsm.com	
794345																																		0	0	3550	0	0	9150	true	0	0	0	0	0	3649	2	0	false	0	0	3550	2600	500	2500	0	0	0	0	0	0	0	true	true			0	0																	0	0			61	2664	0	0	0	0	0	0	true	true	false	false																						www.bluegrassbank.com	
794475																																		0	0	3250	0	0	19443	false	0	0	0	0	0	135	0	0	false	0	0	3250	500	15693	0	0	0	0	0	0	0	0	true	false				0																	0	0	1	true	0	0	0	0	0	0	0	0	false	false	false	false																						www.eurekahomestead.com	
794653																																		0	25	924	0	0	1069	true	0	0	0	0	25	702	2	0	false	0	0	925	48	48	48	0	0	0	0	0	0	0	true	false			0	0																	0	0			5	55	0	0	0	0	0	0	true	true	false	false																						http://www.fnbstjames.com	
795249																																		0	0	1000	0	0	2878	true	0	0	0	0	0	23	0	0	false	0	0	1000	1878	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			11	803	0	0	0	0	0	0	false	false	false	false																						http://fsb-britt.com	
795548																																		7155	0	0	7155	0	10000	true	0	0	0	0	0	723	0	0	true	0	0	0	2500	2500	5000	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			104	2402	0	0	0	0	0	0	true	false	false	false																						http://www.citizensstateonline.com	
795959																																		0	60	0	0	0	1100	true	10	0	50	0	0	1358	1	0	false	0	0	0	1100	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						http://www.kennetttrustbank.com	
795968	37040	2332	0	17388	19652	60481	true	24345	3	19652	true	1121512	0	0	0	50000	0	0	0	0	0	10481	0	0	0	0	0	0	0	250	0	0	0						60481		0	0	2332	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						4435	528118	0	0	0	0	0	0	true	false	false	false		1	2353	53097	2353																	www.boh.com	
796152																																		0	0	0	0	0	18858	true	0	0	0	0	0	306	0	0	false	0	0	0	0	0	0	0	0	18759	99	0	0	18858	false	false				0																	0	0			300	23746	18202	24493	0	0	18202	0	true	false	false	false																						http://www.bankatfsb.com	
796451																																		512	301	0	512	0	0	true	0	0	0	301	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																	0	0			182	4482	0	0	0	0	0	0	true	false	false	false							Bank of Memphis, A Division of Bank of Kirksville		Bank of Downing, A Division of Bank of Kirksville		Bank of LaPlata, A Division of Bank of Kirksville		Bank of Macon, A Division of Bank of Kirksville		Bank of Moberly, A Division of Bank of Kirksville							www.bankofkirksville.com	
796572																																		3902	636	0	802	3043	0	true	414	0	0	0	222	210	0	3379	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			149	57																	0	0	1	true	283	33669	0	0	0	0	0	0	true	false	false	false		1	33	226	0																	www.justcallhome.com	
796657																																		0	150	0	0	0	0	true	0	0	0	0	150	6079	6	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			123	5449	0	0	0	0	0	0	true	false	false	false																						www.mylcsb.com	
797140																																		2180	260	9500	2180	0	24000	true	0	0	0	0	260	2139	0	0	false	0	0	9500	4000	10500	0	0	0	0	0	0	0	0	true	false				0																	0	0			106	12035	0	0	0	0	0	0	true	false	false	false																						www.thebankofnewglarus.bank	
797775																																		0	384	146500	0	0	329400	true	0	0	0	0	384	82	0	0	false	0	0	146500	124400	58500	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			556	53922	0	0	0	0	0	0	true	true	false	false																						http://bluefoundrybank.com	
798512																																		0	0	0	0	0	0	true	0	0	0	0	0	198	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			12	312	0	0	0	0	0	0	false	false	false	false																						www.fnbfirst.com	
799359																																		1355	18	0	1337	0	0	true	0	0	0	0	18	173	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				18																	0	0			5	60	0	0	0	0	0	0	true	false	false	false																						https://www.myredrockbank.com	
799751																																		3818	0	0	3818	0	0	true	0	0	0	0	0	2615	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			39	714	0	0	0	0	0	0	true	false	false	false						www.mn-bank.com																www.mn-bank.bank	
799854																																		0	207	2500	0	0	2500	true	52	0	154	0	1	683	0	0	false	0	0	2500	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						www.cnbccity.com	
799939																																		0	0	0	0	0	0	false	0	0	0	0	0	675	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																							
799948																																		0	0	0	0	0	0	true	0	0	0	0	0	229	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			171	6891	0	0	0	0	0	0	true	true	false	false																						https://www.firstnb.bank	
800134																																		2588	191	12000	2141	447	12500	true	0	0	0	0	191	641	0	447	false	0	0	12000	500	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			24	1679	0	0	0	0	0	0	true	false	false	false							The Harvard State Bank Hebron Branch		The Harvard State Bank Oregon Branch		The Harvard State Bank Rockford Branch											www.webhsb.com	
800442																																		0	60	0	0	0	0	true	0	0	60	0	0	394	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			57	2523	0	0	0	0	0	0	true	false	false	false																						www.bankofwinona.com	
800479																																		0	49	0	0	0	5000	true	0	0	49	0	0	790	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false						www.tarborosavingsbank.com																www.tarborosavingsbank.com	
800657																																		120339	1785	100000	106026	13383	147350	true	7	587	232	0	959	1283	1	13383	true	0	0	100000	0	0	0	0	0	0	0	47350	0	47350	true	true	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			5225	1218218	0	375	0	0	0	0	true	true	false	false		1	550	4680	0																	http://www.bremer.com	
800853																																		0	0	0	0	0	0	true	0	0	0	0	0	2231	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			285	24489	0	0	0	0	0	0	true	false	false	false		1	43	632	43																	www.centinelbank.com	
801047																																		4832	0	0	2625	25	0	true	0	0	0	0	0	2995	2	53	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	2182																	0	0			436	24017	0	0	0	0	0	0	true	false	false	false																						www.bankfirststate.com	
801056																																		0	0	300	0	0	6800	true	0	0	0	0	0	519	0	0	false	0	0	300	2000	0	4500	0	0	0	0	0	0	0	true	false			0	0																	0	0			41	1581	0	0	0	0	0	0	true	true	false	false																						www.fsb-online.com	
801654																																		0	0	0	0	0	0	true	0	0	0	0	0	1741	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	true	true	false	false																						fsbcolumbus.com	
802866	0	1179	0	0	0	21459	true	41465	4	0	true	0	21459	0	0	0	0	0	21459	0	0	0	20553	0	0	1889	0	0	0	0	0	0	0						20949		1179	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0						3947	1559529	0	0	0	0	0	0	true	false	false	false		1	774	55102	0																	www.svb.com	
803256																																		313	0	0	51	0	0	true	0	0	0	0	0	711	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				262																	0	0			19	503	0	0	0	0	0	0	true	true	false	false																						http://www.triumphbanks.com	
803265																																		0	0	0	0	0	0	true	0	0	0	0	0	116	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	false	false	false	false																						www.robertleestatebank.com	
803649																																		3097	54	0	3058	0	11443	true	0	0	54	0	0	9331	2	0	true	0	0	0	2340	340	8763	0	0	0	0	0	0	0	true	false			0	39																	0	0			56	7046	0	0	0	0	0	0	false	false	false	false						www.greenbeltbank.bank																www.greenbeltbank.com	
803658																																		0	36	0	0	0	0	true	0	36	0	0	0	105	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			30	773	0	0	0	0	0	0	true	true	false	false																						www.trimontbank.com	
