"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
185448																																																																																				96180	0				19.4183%			25182		129682	1984	0										22982	129682	0	0.0000%	1002	0	218	1220	0.9340%	0	0	0	0	1		2200		1	0	27166	0	0	0	1984	0	0	0		0	25182	0	0	25182	0	0	0	0	0	0						0	0	0		
185859																																																																																				517968	0				12.4007%			110040		887372	12	0										47703	900167	0	0.0000%	123019	0	1765	124784	14.3826%	0	0	0	0	1		75132		1	0	122847	10888	1907	0	12	0	0	0		0	110040	0	0	110040	0	0	0	0	0	0						12795	0	0		
186221																																																																																						129568	9916	9916	9.0852%	13.6070%	12.5656%	119652	952218	1316999	1708	530			5.6070%							102270	1320097								0	0	0		0		19950	12.5656%	1	0	123928	1650	275	643	1708	0	0	0		0	119652	0	0	119652	0	0	0	0	0	0	0	0	0	9916	0	2568	0			
186548																																																																																				143143	1387				11.3791%			18916		166235	-43	0										17291	166235	0	0.0000%	15497	0	444	15941	9.1940%	0	0	0	0	1		1625		1	0	18873	0	0	0	-43	0	0	0		0	18916	0	0	18916	0	0	0	0	0	0						0	0	0		
186717																																																																																				720652	0				11.2686%			110481		980431	2083	0										108479	980431	0	0.0000%	53860	0	10963	64823	6.8268%	0	0	0	0	1		2002		1	0	112564	0	0	0	2653	0	-570	0		0	110481	0	0	110481	0	0	0	0	0	0						0	0	6193		
186744																																																																																						197869	15105	15105	11.5744%	16.3832%	15.1326%	182764	1207754	1579032	4470	0			8.3832%							146305	1579114								0	0	0		0		36541	15.1326%	1	0	187316	0	82	0	4470	0	0	0		0	182764	0	0	182764	0	0	0	0	0	0	0	0	0	15105	0	82	0			
187648																																																																																						3196	228	228	10.8706%	17.3394%	16.1024%	2968	18432	27303	-45	0			9.3394%							906	27796								0	0	0		0		2555	16.1024%	1	0	3416	0	0	493	-45	0	0	0		0	2968	0	0	2968	0	0	0	0	0	0	0	0	0	228	0	493	0			
187947																																																																																						176107	17040	17040	9.1299%	12.9412%	11.6890%	159067	1360825	1742255	8340	0			4.9412%							115362	1742255								0	0	0		0		43705	11.6890%	1	0	167407	0	0	0	8340	0	0	0		0	159067	0	0	159067	0	0	0	0	0	0	0	0	0	17040	0	0	0			
188056																																																																																						37984	1703	1703	7.9991%	28.0145%	26.7585%	36281	135587	453563	-44	0			20.0145%							18281	453563								0	0	0		0		18000	26.7585%	1	0	36237	0	0	0	-44	0	0	0		0	36281	0	0	36281	0	0	0	0	0	0	0	0	0	1703	0	0	0			
188177																																																																																				170370	0				24.7395%			42087		170121	142	0										42087	170121	0	0.0000%	827	0	0	827	0.4854%	0	0	0	0	1		0		1	0	42229	0	0	0	142	0	0	0		0	42087	0	0	42087	0	0	0	0	0	0						0	0	0		
188430																																																																																						65714	3292	3292	15.1690%	25.0497%	23.7948%	62422	262335	411509	-8	0			17.0497%							-103475	412163								0	0	0		0		166551	23.7948%	1	0	63068	0	105	549	-8	0	0	0		0	62422	0	0	62422	0	0	0	0	0	0	0	0	0	3292	0	654	0			
188449																																																																																				260476	0				9.8025%			31057		316828	242	0										26307	316828	0	0.0000%	21658	0	0	21658	6.7323%	0	0	0	0	1		4750		1	0	31299	0	0	0	242	0	0	0		0	31057	0	0	31057	0	0	0	0	0	0						0	0	3863		
188720																																																																																						39453	987	987	12.4704%	19.4003%	18.9149%	38466	203363	308458	-685	0			11.4003%							35299	308458								0	0	0		0		3167	18.9149%	1	0	37781	0	0	0	422	0	-1107	0		0	38466	0	0	38466	0	0	0	0	0	0	0	0	0	987	0	0	0			
188739																																																																																				56230	0				10.4016%			6898		66317	4	0										4298	66317	0	0.0000%	2558	0	65	2623	4.0742%	0	0	0	0	1		2600		1	0	6902	0	0	0	4	0	0	0		0	6898	0	0	6898	0	0	0	0	0	0						0	0	0		
188917																																																																																				146954	0				9.1935%			16497		179442	508	-159										16302	179283	0	0.0000%	4518	0	0	4518	2.4654%	0	0	0	0	1		195		1	0	17005	0	0	0	667	0	-159	0		0	16497	0	0	16497	0	0	0	0	0	0						0	0	12427		
189044																																																																																						124930	10107	10107	9.5723%	15.5675%	14.3081%	114823	802504	1199540	3519	0			7.5675%							67847	1199540								0	0	0		0		46976	14.3081%	1	0	118342	0	0	0	3519	0	0	0		0	114823	0	0	114823	0	0	0	0	0	0	0	0	0	10107	0	0	0			
189129																																																																																						100547	7287	7287	8.2108%	17.2618%	16.0107%	93260	582484	1135827	-2125	0			9.2618%							82279	1140555								0	0	0		0		15709	16.0107%	1	0	95863	4728	0	0	-540	0	0	-1585		0	93260	0	0	93260	0	0	0	0	0	0	0	0	0	7287	0	4728	0			
189745																																																																																						182291	10961	10961	13.4096%	17.0380%	16.0135%	171330	1069909	1277669	2209	0			9.0380%							-18103	1277669								0	0	0		0		189433	16.0135%	1	0	173539	0	0	0	2209	0	0	0		0	171330	0	0	171330	0	0	0	0	0	0	0	0	0	10961	0	0	0			
189950																																																																																						15622	997	997	10.7422%	19.6934%	18.4366%	14625	79326	136145	-101	0			11.6934%							4399	136419								0	0	0		0		10500	18.4366%	1	0	14798	274	0	0	-101	0	0	0		0	14625	0	0	14625	0	0	0	0	0	0	0	0	0	997	0	274	0			
190563																																																																																				178513	0				8.8609%			21825		246307	-126	0										2896	250370	0	0.0000%	30963	0	25	30988	12.4539%	0	0	0	0	1		22992		1	0	25762	3201	862	0	-126	0	0	0		0	21825	0	0	21825	0	0	0	0	0	0						4063	0	0		
190648																																																																																						23542	2026	2026	8.1562%	12.6505%	11.5618%	21516	186095	263799	-533	0			4.6505%							16699	263975								0	0	0		0		4993	11.5618%	1	0	21159	176	0	0	-533	0	0	0		0	21516	0	0	21516	0	0	0	0	0	0	0	0	0	2026	0	176	0			
190947																																																																																						12471	669	669	8.7555%	23.4166%	22.1605%	11802	53257	134795	-106	0			15.4166%							9963	134795								0	0	0		0		1839	22.1605%	1	0	11696	0	0	0	-106	0	0	0		0	11802	0	0	11802	0	0	0	0	0	0	0	0	0	669	0	0	0			
190956																																																																																				145055	0				14.2702%			25328		177489	-342	0										12214	178435	0	0.0000%	0	0	172	172	0.0987%	0	0	0	0	1		14060		1	0	25932	0	184	762	-342	0	0	0		0	25328	0	0	25328	0	0	0	0	0	0						946	0	23950		
191355																																																																																						40773	2686	2686	10.0162%	19.1073%	17.8485%	38087	213390	380254	2970	0			11.1073%							29761	380292								0	0	0		0		8364	17.8485%	1	0	41095	0	38	0	2970	0	0	0		0	38087	0	0	38087	0	0	0	0	0	0	0	0	0	2686	0	38	0			
191935																																																																																						109403	7827	7827	8.0162%	17.5138%	16.2608%	101576	624669	1267140	-1992	0			9.5138%							65075	1267140								0	0	0		0		36501	16.2608%	1	0	99584	0	0	0	-1992	0	0	0		0	101576	0	0	101576	0	0	0	0	0	0	0	0	0	7827	0	0	0			
192147																																																																																				404066	0				10.5491%			56083		531637	532	0										54060	532114	0	0.0000%	0	0	341	341	0.0638%	0	0	0	0	1		2500		1	0	57092	477	0	0	532	0	0	0		0	56083	0	0	56083	0	0	0	0	0	0						477	0	26515		
192558																																																																																						49912	3599	3599	7.9876%	17.4333%	16.1763%	46313	286302	579812	2141	0			9.4333%							40313	579812								0	0	0		0		6000	16.1763%	1	0	48454	0	0	0	2141	0	0	0		0	46313	0	0	46313	0	0	0	0	0	0	0	0	0	3599	0	0	0			
192651																																																																																						6563	523	523	10.1288%	15.0235%	13.8263%	6040	43685	59632	-52	0			7.0235%							979	60521								0	0	0		0		5950	13.8263%	1	0	6877	839	50	0	-52	0	0	0		0	6040	0	0	6040	0	0	0	0	0	0	0	0	0	523	0	889	0			
192857																																																																																						26879	1952	1952	11.4563%	17.2709%	16.0166%	24927	155632	217583	645	0			9.2709%							23397	217583								0	0	0		0		1530	16.0166%	1	0	25572	0	0	0	645	0	0	0		0	24927	0	0	24927	0	0	0	0	0	0	0	0	0	1952	0	0	0			
193162																																																																																						14268	1054	1054	10.0021%	16.9784%	15.7242%	13214	84036	132112	0	620			8.9784%							8854	133066								0	0	0		0		4694	15.7242%	1	0	13548	0	334	0	0	0	0	0		0	13214	0	0	13214	0	0	0	0	0	0	0	0	0	1054	0	334	0			
193247																																																																																						10381	720	720	12.1925%	17.8218%	16.5857%	9661	58249	79237	16	0			9.8218%							3562	80927								0	0	0		0		7789	16.5857%	1	0	11367	1690	0	0	16	0	0	0		0	9661	0	0	9661	0	0	0	0	0	0	0	0	0	720	0	1690	0			
193537																																																																																						25346	1104	1104	16.5278%	28.7282%	27.4768%	24242	88227	146674	-12	0			20.7282%							14266	146674								0	0	0		0		10000	27.4768%	1	0	24254	0	0	0	12	0	0	0		0	24242	0	0	24242	0	0	0	0	0	0	0	0	0	1104	0	0	0			
193649																																																																																				254484	0				14.5165%			43575		300175	15	0										37675	300175	0	0.0000%	50841	0	233	51074	16.8864%	0	0	0	0	1		5900		1	0	43590	0	0	0	15	0	0	0		0	43575	0	0	43575	0	0	0	0	0	0						0	0	0		
193809																																																																																						242952	9747	9747	12.5434%	16.5911%	15.9255%	233205	1464354	1859179	-9268	0			8.5911%							233205	1859179								0	0	0		0		0	15.9255%	1	0	223937	0	0	0	1559	0	-10827	0		0	233205	0	0	233205	0	0	0	0	0	0	0	0	0	9747	0	0	0			
194440																																																																																						20752	1759	1759	7.8972%	14.7475%	13.4975%	18993	140715	240502	-763	0			6.7475%							16306	240502								0	0	0		0		2687	13.4975%	1	0	18230	0	0	0	-763	0	0	0		0	18993	0	0	18993	0	0	0	0	0	0	0	0	0	1759	0	0	0			
194570																																																																																				131421	0				14.1269%			21681		153473	-191	0										13187	153473	0	0.0000%	14802	0	0	14802	9.6373%	0	0	0	0	1		8494		1	0	21490	0	0	0	-191	0	0	0		0	21681	0	0	21681	0	0	0	0	0	0						0	0	0		
194936																																																																																				182270	0				17.9747%			37784		210206	449	0										27787	210206	0	0.0000%	0	0	145	145	0.0689%	0	0	0	0	1		10025		1	0	38261	0	0	0	477	0	0	0		0	37784	0	0	37784	0	0	0	0	0	0						0	0	145		
195111																																																																																						130217	7559	7559	9.6457%	13.5437%	12.7575%	122658	961458	1271636	-6634	-4646			5.5437%							76853	1269658								0	0	0		0		48472	12.7575%	1	0	118691	2235	433	0	-2734	0	-3901	0		0	122658	0	0	122658	0	0	0	0	0	0	0	0	0	7559	0	2668	0			
195157																																																																																				54894	0				10.9459%			6477		59173	25	0										3677	59173	0	0.0000%	2788	0	277	3065	4.6576%	0	0	0	0	1		2800		1	0	6502	0	0	0	25	0	0	0		0	6477	0	0	6477	0	0	0	0	0	0						0	0	0		
195456																																																																																				83558	0				7.8398%			8135		103765	6	0										3535	103765	0	0.0000%	5029	0	373	5402	5.5856%	0	0	0	0	1		4600		1	0	8141	0	0	0	6	0	0	0		0	8135	0	0	8135	0	0	0	0	0	0						0	0	0		
196752																																																																																				102492	0				11.4609%			15305		133541	0	0										6698	133602	0	0.0000%	9806	0	0	9806	7.3608%	0	0	0	0	1		8668		1	0	15366	0	11	50	0	0	0	0		0	15305	0	0	15305	0	0	0	0	0	0						61	0	0		
196800																																																																																				845576	0				10.6518%			125631		1179438	-4356	0										9516	1179515	0	0.0000%	53568	0	159	53727	4.4863%	0	0	0	0	1		116192		1	0	121352	0	77	0	-393	0	-3963	0		0	125631	0	0	125631	0	0	0	0	0	0						77	0	0		
197142																																																																																				326568	0				14.2545%			54229		380433	-2321	0										35729	380433	0	0.0000%	10827	0	548	11375	2.9224%	0	0	0	0	1		18500		1	0	51908	0	0	0	-1325	0	-996	0		0	54229	0	0	54229	0	0	0	0	0	0						0	0	0		
197254																																																																																				41186	0				12.1669%			5986		49199	0	0										2347	50182	0	0.0000%	5221	0	11	5232	10.0476%	0	0	0	0	1		4622		1	0	6969	983	0	0	0	0	0	0		0	5986	0	0	5986	0	0	0	0	0	0						983	0	0		
197302																																																																																				460438	0				11.9691%			65225		544946	-4203	0										65669	545390	0	0.0000%	48418	0	20	48438	8.7797%	0	0	0	0	1		0		1	0	61466	0	0	444	-312	138	-4029	0		0	65225	0	0	65225	0	0	0	0	0	0						444	0	12558		
197478			5766734	417470	417470	8.6433%	13.2349%	12.2768%	5349264	43572086	61889383	-90381	0			5.2349%						3816923	62366514								0	0	0		2014408	12.2768%	0	5740950	465547	2952	8632	-85703	258	0	0		0	5349264	0	0	5349264	0	0	0	0	0	0	0	0	0	417470	0	477131	0																																						2																	0				1																															
197759																																																																																						38360	3297	3297	8.7870%	13.3423%	12.1956%	35063	287506	399034	-14	0			5.3423%							12025	404372								0	0	0		0		28376	12.1956%	1	0	40387	4520	818	0	-14	0	0	0		0	35063	0	0	35063	0	0	0	0	0	0	0	0	0	3297	0	5338	0			
198073																																																																																				93544	0				14.0421%			13317		94836	0	0										10748	94836	0	0.0000%	3417	0	0	3417	3.6528%	0	0	0	0	1		2569		1	0	13317	0	0	0	0	0	0	0		0	13317	0	0	13317	0	0	0	0	0	0						0	0	0		
198149																																																																																						56216	3928	3928	8.2088%	13.1582%	12.2388%	52288	427233	636974	-1603	0			5.1582%							40466	638179								0	0	0		0		13027	12.2388%	1	0	51890	718	487	0	-1603	0	0	0		0	52288	0	0	52288	0	0	0	0	0	0	0	0	0	3928	0	1205	0			
198251																																																																																						19691	1770	1770	7.8678%	13.9244%	12.6727%	17921	141414	227777	-35	0			5.9244%							5421	227777								0	0	0		0		12500	12.6727%	1	0	17886	0	0	0	-35	0	0	0		0	17921	0	0	17921	0	0	0	0	0	0	0	0	0	1770	0	0	0			
198961																																																																																						16731	1342	1342	8.6691%	15.6044%	14.3527%	15389	107220	177515	-61	0			7.6044%							14989	177515								0	0	0		0		400	14.3527%	1	0	15328	0	0	0	-61	0	0	0		0	15389	0	0	15389	0	0	0	0	0	0	0	0	0	1342	0	0	0			
199137																																																																																				88009	0				14.7406%			16194		109860	165	0										15936	109860	0	0.0000%	1698	0	138	1836	1.6646%	0	0	0	0	1		258		1	0	16359	0	0	0	165	0	0	0		0	16194	0	0	16194	0	0	0	0	0	0						0	0	5288		
199351																																																																																						21489	1866	1866	8.1712%	11.9819%	10.9414%	19623	179346	240149	175	0			3.9819%							4659	243232								0	0	0		0		18047	10.9414%	1	0	22881	2615	468	0	175	0	0	0		0	19623	0	0	19623	0	0	0	0	0	0	0	0	0	1866	0	3083	0			
199436																																																																																						25613	2224	2224	9.1091%	14.4119%	13.1605%	23389	177721	256765	618	0			6.4119%							16378	256765								0	0	0		0		7011	13.1605%	1	0	24007	0	0	0	618	0	0	0		0	23389	0	0	23389	0	0	0	0	0	0	0	0	0	2224	0	0	0			
199463																																																																																				341499	0				9.1288%			36361		398312	214	0										13720	398496	0	0.0000%	47911	0	2200	50111	12.0917%	0	0	0	0	1		22825		1	0	36759	0	184	0	214	0	0	0		0	36361	0	0	36361	0	0	0	0	0	0						184	0	0		
200042																																																																																						5719	64	64	12.9818%	31.4525%	31.1005%	5655	18183	43561	72	0			23.4525%							4456	43561								0	0	0		0		1199	31.1005%	1	0	5727	0	0	0	72	0	0	0		0	5655	0	0	5655	0	0	0	0	0	0	0	0	0	64	0	0	0			
200378																																																																																						1195050	84283	84283	11.6950%	15.7052%	14.5976%	1110767	7609248	9497828	7743	0			7.7052%			2				86141	9611747								0	0	0		0		1138545	14.5976%	1	0	1232429	93245	7272	13402	7743	0	0	0		0	1110767	0	0	1110767	0	0	0	0	0	0	0	0	0	84283	0	113919	0			
200435																																																																																				724975	0				9.6220%			90011		935471	628	0										87511	935471	0	0.0000%	34935	0	618	35553	3.7639%	0	0	0	0	1		2500		1	0	90639	0	0	0	815	0	0	-187		0	90011	0	0	90011	0	0	0	0	0	0						0	0	18272		
