"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
28675	22213	0	18288	49493	0	50950	0	0	44331	0	110762	0	12944	0	55147	22867	3737	32662	97818	0	0	988	43206	21176	9231	22659	24648	3081	31890	1189	3619	1004	251	4472	6063	0	1125	4808	0	0		0		0		0		0	false							
28732	30414	0	2905	52199	0	59982	0	0	0	0	70855	0	4014	5133	6612	17694	3551	57077	66841	0	0	1659	0	0	4883	8817	1078	91	13700	1812	5392	674	0	8257	7878	0	0	7204	0	0		0		0		0		0	true							
29476	8439	0	1455	9826	0	29038	0	0	2191	0	49842	0	853	1636	11659	1011	4200	27583	44179	0	4810	3011	0	0	7302	15554	9298	2670	22856	1041	1847	2181	500	23164	5569	5376	10	2888	6895	0		0		0		0		0	true							
29636	127217	0	52263	111037	0	186838	0	0	0	0	925481	0	160631	202043	90230	568105	38303	134575	764850	0	0	19035	0	0	53864	51707	52984	6084	105571	25891	21016	17247	1366	74409	65520	0	0	46907	0	0		0		0		0		0	false							
29878	830691	0	0	52275	0	196654	0	0	0	0	1288403	0	0	0	192255	24547	85075	196654	1288403	0	0	30521	0	0	74468	201351	78317	10371	275819	13505	35565	18765	822	172253	68657	0	0	49070	0	0		0		0		0		0	true	20841	135169	24510	37	806962	23729	
30052	4889	0	0	16100	0	20287	0	0	0	0	20139	0	0	0	764	9913	48	20287	20139	0	0	0	0	0	155	3605	701	0	48	0	876	0	0	3697	876	0	0	876	0	0		0		0		0		0	true							
30502	157853	1	117796	225773	0	568691	0	0	0	0	437342	0	19312	120222	43826	200256	18803	450894	417783	0	247	5153	0	0	10958	29691	18482	9450	40538	1604	6304	2434	310	24755	10652	0	0	7908	0	0		0		0		0		0	true							
30650	12276	0	2089	45139	0	70741	0	0	5	0	61493	0	493	0	8015	34292	2313	68652	61000	0	0	423	5	5	3989	5745	3048	0	9734	870	562	421	289	4768	2142	0	0	1432	0	0		0		0		0		0	true							
30810	41426057	0	275	1724757	0	1781031	0	0	8872252	0	73744768	0	0	0	14169218	11194172	2590076	1780653	73744768	103	0	993013	8872252	5275725	4534931	8174746	4220124	2371234	12709677	486361	1017131	223006	97006	5131817	1823504	0	0	1503492	8800027	0	0	0	0	3237863	3237863	0	0	1099455	true	1435094	0	4993725	6200447	41426057	0	
31134	22545	7979	6860	89735	0	106462	0	0	0	0	62869	200	459	4862	12638	10577	5302	91623	62210	0	0	1804	0	0	7833	12147	2651	689	19874	4047	1814	566	0	10681	6427	0	0	5861	0	0		0		0		0		0	true							
31255	20475	0	140860	160446	0	216143	0	0	0	0	573500	0	122931	120811	18656	443788	5477	75283	450323	0	246	2364	0	0	15890	24223	3827	1467	18095	51493	9482	538	2318	26750	63831	2450	0	60975	0	0		0		0		0		0	false							
31657	18727	0	9575	46096	0	89670	0	0	0	0	78996	0	5028	14603	13363	5603	5491	80095	73968	0	0	3400	0	0	9292	22105	2870	0	31397	3828	15505	1066	0	20904	20399	0	0	19333	0	0		0		0		0		0	true							
31826	55269	0	30301	160780	0	203973	0	0	0	0	181264	0	27873	58174	31589	39270	14894	173672	153391	0	0	6221	0	0	14162	42031	9896	1850	36293	4226	12865	1445	250	36350	18786	8696	0	17091	0	0		0		0		0		0	false							
31835	11244	0	14303	52243	0	74946	0	0	0	0	77804	0	14929	26405	15988	6681	5756	60643	62875	0	0	3130	0	0	14808	26786	2558	20	41594	7400	7778	529	0	28184	15707	0	0	15178	0	0		0		0		0		0	false							
32234	64773	0	48206	105139	0	185407	0	0	25004	0	192124	0	43438	74883	22828	60174	18986	136953	144486	248	4200	1265	25004	25004	11528	21251	10886	3657	32415	1863	11384	6333	276	24493	19856	2507	0	13247	4200	0		0		0		0		0	true							
32766	20631	0	22	116481	0	116481	0	0	0	0	42270	0	1252	0	2386	14996	1858	116459	41018	0	0	1264	0	0	1406	3132	561	35	4538	0	1507	0	0	2749	1507	2506	0	1507	0	0		0		2005		0		0	true							
32971	55185	0	18165	83900	0	120351	0	0	0	0	179154	0	2544	0	20918	86286	5174	102186	176610	0	0	1449	0	0	7180	14757	8301	962	21937	400	256	5827	0	10282	6483	21557	0	656	0	0		0		0		0		0	true							
33147	133652	17	3883	17234	0	22851	0	0	22901	0	264285	0	50685	40082	23561	9656	14397	18951	213357	0	243	7718	22901	21051	24310	34131	17264	2923	58441	8738	20019	11510	2082	55066	42349	22901	0	28757	0	0		0		0		0		0	true							
33259	49614	30	24913	259229	0	439468	0	0	0	0	505534	0	11614	34776	75453	325087	19034	413366	490946	1159	2974	4814	0	0	20296	58762	30518	5036	79058	2732	7636	5853	0	39159	16221	0	0	10368	2974	0		0		0		0		0	true							
33268	15381	0	12339	85720	0	106085	0	0	0	0	86226	0	5982	17161	8026	38769	4461	93746	80244	0	0	2389	0	0	5542	9931	442	16	15473	8930	6955	260	0	7905	16145	0	0	15885	0	0		0		0		0		0	true							
33370	5033	0	0	359	0	2941	0	0	0	0	16957	0	0	0	6808	0	3903	2941	16957	0	0	1581	0	0	1329	4120	4168	1000	5449	0	269	772	266	3809	1307	0	0	269	0	0		0		0		0		0	true							
33839	8409	0	2663	7504	0	16303	0	0	0	0	19121	0	1298	2869	4880	3361	1277	13640	17823	0	0	406	0	0	574	2284	2063	1733	2858	0	313	384	0	1774	697	0	0	313	0	0		0		0		0		0	true							
33857	54864	0	23232	217482	0	339240	0	0	53344	0	567309	10053	76800	0	122152	275365	24661	315101	441008	907	39448	12148	53344	249	24196	54843	57139	59034	68405	7045	27954	5865	1004	73060	41868	176573	0	34999	0	0		0		0		0		0	false							
34434	42286	1	12548	105524	0	133736	0	0	0	0	244750	9	35212	47760	28624	117705	17465	121187	209529	0	0	11356	0	0	10865	24908	17991	8111	35544	3928	12592	3432	2934	33251	22886	0	0	15808	0	0		0		0		0		0	false							
34537	894994	0	115325	908578	0	1157860	0	0	10000	0	6909793	0	406286	374866	183790	5459857	72547	1039129	6502563	3406	944	20335	10000	10000	136899	229067	30136	8498	365966	57278	76254	11871	4939	220811	150342	340609	0	133532	944	0		0		10000		0		0	true	77878	122490	1240721	4030412	834893	60060	
34555	34397	0	47625	79827	0	151995	0	0	0	0	164384	0	39442	87067	36667	50709	13945	102764	124842	1606	100	4625	0	0	6436	15570	26760	16470	21820	1557	3068	7373	2044	28569	14042	4023	0	4625	0	0		0		2484		0		2484	true							
34742	44407	0	26218	73284	0	179211	0	0	0	0	296438	0	20498	1664	39109	144663	14332	152993	275940	0	0	6844	0	0	12357	66223	9463	3	78580	4040	12923	2359	0	48938	19322	22436	0	16962	71	0		0		250		2088		0	false							
35057	19441	0	5193	64434	0	112780	0	0	1180	0	68793	0	2324	3491	8221	28844	1666	106447	63451	1140	3018	411	681	447	3427	8210	4536	957	11637	1533	1699	148	0	8909	3379	0	499	3231	1942	0		0		0		0		0	true							
35301	0	1000	0	156674000	0	156684000	0	0	10328000	0	7696000	0	0	0	0	7496000	0	156680000	7696000	3000	0	0	10328000	10328000	0	0	0	0	0	200000	0	0	0	0	200000	0	0	200000	0	0	0	0	0	10328000	10328000	0	0	0	true	0	0	0	7496000	0	0	
35570	12751305	18	943597	885265	0	1571616	0	0	734236	0	19603726	0	4872074	5549813	944957	4758325	357449	624505	14670047	3496	61605	89536	733073	661494	467545	966601	231768	33620	1434146	107491	245810	38506	2757	754577	394563	131328	308	353300	57925	0		0		1032564		0		546259	true	85315	21376	2690738	2067536	3252831	4482500	
35646	13370	0	12328	29478	0	35102	0	0	0	0	44853	0	4282	14959	8183	18043	2154	22774	40571	0	0	580	0	0	1843	4061	4261	1054	5904	551	1261	410	0	3036	2222	0	0	1812	0	0		0		0		0		0	true							
35879	34275	0	13	8973	0	46693	0	0	0	0	211294	53	11786	0	51321	70818	19006	46680	199207	0	248	5689	0	0	18337	33829	26834	6044	51717	4515	11591	5051	0	33723	21157	12526	0	16106	0	0		0		6612		0		6612	true							
36456	16140	26	11585	16088	0	51572	0	0	2166	0	63952	85	10172	15744	14140	17969	3847	39961	53301	0	394	1206	1420	696	5483	12733	6286	1776	18216	565	1750	1251	0	12137	3566	0	0	2315	0	0		0		0		0		0	true							
36933	12333	0	37175	179181	0	179181	0	0	2052	0	101740	0	3170	23036	26552	0	8993	141012	88026	994	10544	4750	2052	2052	11909	31009	21915	10131	42742	3232	3540	3757	3914	48412	14443	37204	0	6772	10793	0		0		30503		0		30503	true							
37051	10298	7	571	5668	0	20177	0	0	0	0	76221	0	4309	0	12046	30432	4261	19599	71912	0	0	1603	0	0	3476	8766	9822	3158	12242	624	3367	5520	758	13176	10269	0	0	3991	0	0		0		0		0		0	true							
37341	10979	0	2664	13956	0	17777	0	0	2764	0	36968	0	1160	689	8193	8592	4482	15102	35798	11	10	1715	263	263	2944	7618	3441	712	10561	0	1710	973	0	6521	2683	1172	2501	1710	0	0		0		675		0		675	true							
37435	244274	0	85347	337474	0	511871	0	0	0	0	1586445	0	251154	252135	114302	1152970	52149	426524	1335291	0	0	16516	0	0	29073	73020	48175	20217	102043	3373	5813	7765	1764	56184	18715	0	0	9186	0	0		0		0		0		0	true	61703	71942	624073	286559	6874	182302	
37640	2357548	0	317995	1358084	0	1358250	0	0	0	0	3472967	0	531304	93277	201827	768321	56248	1039896	2941077	359	586	14462	0	0	69589	150577	50822	22416	220166	22264	25886	5108	437	91577	53695	4001	0	48150	0	0		0		0		0		0	true	785584	254312	282702	392112	1316063	631038	
37659	8813	0	614	13179	0	19077	0	0	0	0	21102	0	1104	1102	4724	0	695	18463	19998	0	0	395	0	0	3914	6756	96	0	10670	370	1153	0	0	6042	1523	0	0	1523	0	0		0		0		0		0	false							
37949	12905	0	36928	36566	0	97833	0	0	0	0	109325	0	9532	44219	14195	64678	5286	60905	99793	0	0	2578	0	0	3505	8241	7263	3230	11746	0	8522	0	980	8045	9502	0	0	8522	0	0		0		0		8627		0	true							
38740	37047	0	58696	130597	0	192699	0	0	0	0	112341	0	10457	0	21766	27349	10269	133820	101884	183	0	1868	0	0	4520	14789	13030	7175	19309	1500	4778	2153	0	17748	8431	0	0	6278	0	0		0		0		0		0	true							
39327	141751	0	12583	310935	0	438295	0	0	0	0	365211	0	26934	12552	26163	172392	13473	425647	336273	65	2004	5023	0	0	15288	20050	9942	0	33932	2274	1946	1568	0	19118	5788	63015	0	4220	0	0		0		0		0		0	true							
39756	36273	14	8866	258300	0	423073	0	0	103	0	328721	0	8866	11328	19291	186867	9870	414193	319855	0	0	5537	103	103	17735	30417	5568	274	48152	14100	32358	821	4309	34703	51588	103	0	45759	0	0		0		0		0		0	false							
40033	7632	0	3804	17437	0	31618	0	0	0	0	19049	278	0	0	6988	1167	2670	27814	18771	0	0	737	0	0	3891	3958	1985	106	6114	0	310	0	0	2952	310	0	0	310	0	0		0		0		0		0	false							
40499	1952022	0	8022	239927	0	294655	0	0	100000	0	3442559	0	317608	0	354317	862620	114101	285888	3124454	745	497	34872	100000	100000	216047	240773	41999	20672	456820	34349	61897	8831	3349	165174	108426	40106	0	96246	0	0		0		31413		0		31413	true	69715	35894	212294	325699	1049366	902653	
40855	7781	0	611	30957	0	30957	0	0	0	0	99153	0	10529	11140	11326	64640	183	30346	88377	0	247	183	0	0	5364	5002	11120	3479	10366	786	652	327	0	13641	1765	0	0	1438	0	0		0		0		0		0	true							
41553	16742	0	40237	16415	0	78201	0	0	0	0	35076	0	1910	39839	7644	376	1801	37964	33166	0	0	219	0	0	4526	8820	2338	0	13346	554	1320	400	0	8040	2274	0	0	1874	0	0		0		0		0		0	true							
41629	63782	0	4361	94209	0	139433	0	0	0	0	113052	0	2633	3481	23656	11968	4540	135072	110419	0	0	1755	0	0	9069	16426	7657	1755	25495	1229	519	647	0	11251	2395	2292	0	1748	248	0		0		0		0		0	true							
41825	85959	0	409	347593	0	370761	0	0	70132	0	371144	0	3629	4038	25052	201170	19768	370352	367515	0	0	8301	246	246	15328	18037	16020	3090	33365	13911	9331	7782	516	27423	31540	69962	0	16160	0	0		0		0		0		0	true							
41955	6537	20	1152	8475	0	18367	0	0	0	0	13712	54	2544	3178	2804	1422	1386	17195	11114	0	0	0	0	0	1936	2513	219	0	4449	517	568	0	0	1864	1085	0	0	1085	0	0		0		0		0		0	false							
42037	11269	0	3267	27938	0	37580	0	0	3225	0	44727	0	4266	5447	4658	21987	0	34313	40461	0	0	0	3225	3225	54	4551	6091	0	4605	255	0	519	0	6038	774	0	0	255	0	0		0		0		0		0	false							
42354	18048	5	35007	56477	0	123331	0	0	0	0	66173	0	3530	35886	9280	23162	3342	88319	62643	0	0	1845	0	0	7939	9059	1639	0	16998	1636	4380	310	0	9357	6326	0	0	6016	0	0		0		0		0		0	true							
42372	34331	0	1845	87864	0	91947	0	0	0	0	285687	0	3819	3160	48299	120665	25285	90102	281868	0	0	12099	0	0	18835	35013	21744	19043	53847	10132	12028	6837	7059	46335	36056	0	0	22160	0	0		0		0		0		0	true							
42420	1963084	0	164544	540346	0	831822	0	0	0	0	7158562	0	421533	496846	248967	4810435	77751	666423	6736790	855	239	11543	0	0	83922	150785	70976	27714	234706	13347	27910	5053	5337	84429	51647	5756	0	41257	0	0		0		0		0		0	true	142111	184661	2458452	2351983	1760254	202830	
42448	167092	0	149179	930813	0	943756	0	0	46423	0	1068397	21249	47603	161096	207349	308016	84791	793948	999545	629	0	41776	46423	19907	81787	206854	171774	24461	288641	30414	32974	37641	7382	277527	108411	27246	0	63388	94359	0		0		0		0		0	true	128087	434543	65548	22423	158781	6971	
42457	4545	2	5883	8132	0	21945	0	0	13161	0	27585	0	8328	6173	1937	9487	789	16060	19257	0	0	199	125	125	838	1553	571	113	2391	3248	1138	4092	2000	1138	10478	0	6944	4386	0	0		0		0		0		0	false							
43052	19782	33	2023	35412	0	47317	0	0	2484	0	59736	0	5755	0	11320	13592	3321	45261	53981	0	0	774	2484	0	5154	9189	7800	219	12733	883	2054	1064	0	11042	4001	0	0	2937	5309	0		0		0		0		0	true							
43351	36042	0	6269	169096	0	169096	0	0	0	0	197577	0	9513	7520	35661	71682	5473	162792	185379	35	2685	1817	0	0	20743	30847	12233	4340	51590	10873	10166	652	0	32502	21691	0	0	21039	0	0		0		0		0		0	false							
43856	29548	0	21045	20187	0	47348	0	0	0	0	36749	0	2918	18387	2615	0	4566	26303	33831	0	0	2804	0	0	1770	2429	457	0	4199	2544	0	0	0	2042	2544	0	0	2544	0	0		0		0		0		0	true							
43959	32445	0	10404	58396	0	86114	0	0	0	0	102865	0	0	9904	4934	49120	1590	75599	102865	111	0	436	0	0	3418	4276	3149	1302	6883	3544	5358	253	0	7211	9155	0	0	8902	0	0		0		0		0		0	true							
44040	119213	0	41718	61055	0	142116	0	0	0	0	211753	0	5190	0	26300	20951	37353	100398	206563	0	0	0	0	0	18242	22190	8032	0	40432	14544	7541	1041	0	22164	23126	0	0	22085	0	0		0		0		0		0	true							
44433	8685	0	0	95798	0	105831	0	0	30478	0	279161	0	0	0	50632	120974	3798	105831	279161	0	0	2040	30478	13995	41737	58248	20299	5528	99985	11552	10917	1221	0	75180	23690	0	0	22469	2335	0		0		0		0		0	true							
44741	340892	3	30112	69336	0	91122	0	0	0	0	481695	0	80203	0	22137	80715	16904	60262	401352	745	140	7352	0	0	7846	12900	11385	7184	19589	1912	12716	5889	256	17178	20774	34901	0	1202	0	0		0		0		0		0	true							
44750	16320	0	29950	31176	0	62374	0	0	0	0	90569	0	650	24764	20628	28993	10204	31927	89919	497	0	4826	0	0	4112	12182	13837	10231	16294	830	1170	1051	1843	19734	4894	9168	0	1999	8289	0		0		0		0		0	false							
44929	57755	0	39771	40206	0	96456	0	0	0	0	81572	0	2058	31684	12086	4954	7071	56685	79514	0	0	3323	0	0	3916	4109	5732	2367	6534	254	1149	794	541	4038	2738	0	0	1403	0	0		0		0		0		0	false							
45038	22824	0	9705	21972	0	42515	0	0	0	0	106630	0	6688	13406	29694	27108	13182	32810	99942	0	0	6003	0	0	6563	15333	20478	6832	21896	1650	2704	1005	2134	19511	7492	0	0	4354	0	0		0		0		0		0	true							
45047	32615	0	14872	69801	0	94618	0	0	0	0	111339	0	9204	18050	21911	14463	9262	78960	102135	786	0	4021	0	0	15216	30553	3742	56	45745	5338	8466	890	0	27656	14694	0	0	13804	0	0		0		0		0		0	true							
45056	10193	0	2427	27931	0	40651	0	0	0	0	49578	0	11776	12133	8325	27728	3169	38224	37802	0	0	951	0	0	2309	5525	2341	335	7834	0	1148	0	0	2184	1148	0	0	1148	0	0		0		0		0		0	true							
45430	24373	0	3695	30992	0	44241	0	0	0	0	77546	0	9712	12158	17939	3256	9112	40546	67834	0	0	3618	0	0	16515	11905	6464	395	28420	12198	1095	1346	0	17340	14638	0	0	13293	0	0		0		0		0		0	true							
45458	22304	0	9102	69262	0	69263	0	0	4501	0	86903	0	14175	15753	15119	38870	5629	60161	72728	0	0	1697	4501	4501	7034	8961	4765	1697	15995	1510	1761	0	0	7337	3271	3798	0	3271	0	0		0		0		0		0	true							
45551	228341	4	180966	520250	0	686145	0	0	22376	0	391852	0	10312	82294	68531	17040	21498	505036	381540	139	0	5256	22376	17376	24082	79429	27782	1134	100149	2864	9829	1351	0	63896	14044	169466	0	12381	0	0		0		0		0		0	true							
45560	402515	6	17520	263232	0	288298	0	0	0	0	2237861	0	37291	51709	24422	1539836	8805	270522	2200358	250	212	3200	0	0	23502	33797	6692	0	55391	126220	102267	3033	0	39569	231520	0	0	228486	0	0		0		0		0		0	true	32357	25065	212751	431849	272598	129917	
45775	25201	0	0	26113	0	54700	0	0	0	0	123604	0	1879	0	27034	43679	15789	54700	121725	0	0	7891	0	0	8302	22082	14066	4475	30384	1349	3102	1026	322	21891	5799	0	0	4451	0	0		0		0		0		0	false							
46053	88244	16	5192	76068	0	125579	0	0	0	0	128417	0	10782	11500	17841	0	6056	120358	117635	13	0	1700	0	0	4408	13118	10416	1643	17526	3688	3166	3204	530	11744	10588	3083	0	6854	0	0		0		0		0		0	true							
46941	27876	0	12631	45650	0	94651	0	0	0	0	72557	0	1845	8243	13969	20414	6635	81826	70464	194	248	3253	0	0	5281	8585	4618	2629	13853	1329	1574	251	0	7144	3154	15415	0	2903	248	0		0		12597		0		12597	true							
47247	49661	8	10511	295525	0	331514	0	0	0	0	232716	11102	14374	0	20268	139877	7706	312891	207240	8104	0	2940	0	0	8070	12613	9766	3140	20326	1603	2528	5459	0	13321	9590	0	0	4130	394	0		0		0		0		0	true							
47256	12208	0	1901	8088	0	13880	0	0	0	0	28648	0	2250	0	6638	2689	1937	11979	26398	0	0	371	0	0	2471	6747	3138	93	9218	0	1302	0	0	5811	1302	0	0	1302	2487	0		0		0		0		0	false							
47452	6082	0	9078	17687	0	31666	0	0	0	0	28227	0	0	6773	2117	17082	1048	22588	28227	0	0	242	0	0	1061	2891	90	171	3900	0	850	0	0	2096	850	0	0	850	0	0		0		0		0		0	true							
47500	108648	0	18187	97318	0	152470	0	0	351	0	254890	0	6970	5204	43282	48186	23166	134016	232009	267	15911	7819	351	351	13781	37817	18285	5742	51598	2083	15286	5061	0	32344	22430	18220	0	17369	16388	0		0		13999		0		13999	true							
48057	24711	1	16597	24941	0	63231	0	0	0	0	52565	0	6195	19076	9954	757	5494	46633	46370	0	0	3347	0	0	4405	4482	5800	3025	8886	3211	2125	2000	2050	7757	9385	0	0	5336	0	0		0		0		0		0	true							
48150	4375	0	774	9243	0	12846	0	0	0	0	19118	0	1705	1547	6064	4914	1288	12072	17413	0	0	413	0	0	2471	2550	2700	1455	5020	253	0	0	400	3112	653	0	0	253	0	0		0		0		0		0	true							
48374	125407	0	50236	259817	0	543036	0	0	19073	0	732255	0	10766	49449	152184	115082	67014	492300	719612	500	1877	31293	19073	10537	77491	152412	89048	3630	228764	50082	77505	40749	849	170397	169185	1620	0	127587	1633	0		0		0		0		0	true	72712	245749	74295	40786	118534	6873	
48440	17409	0	1180	51918	0	51974	0	0	3867	0	98281	0	11825	0	16713	56539	4353	34527	85227	16267	1229	1156	3867	0	4309	6761	5645	5709	10069	256	1330	324	0	5711	1910	1001	0	1586	0	0		0		0		0		0	true							
49054	21914	0	434	50626	0	57176	0	0	71392	0	167992	0	213	0	78855	52963	0	56742	167779	0	0	0	71392	9510	6279	14904	25391	41913	21183	551	3205	872	0	9632	4628	0	0	3756	0	0		0		0		0		0	true							
49148	24458	0	16638	30206	0	68009	0	0	0	0	45809	0	5556	16318	9403	1983	5095	51371	40253	0	0	1946	0	0	2687	7434	3781	921	10121	3976	569	0	0	5420	4545	0	0	4545	0	0		0		0		0		0	true							
49241	69349	0	70221	320324	0	554632	0	0	0	0	407431	0	34880	105100	47500	209073	22241	482716	353545	1695	19006	9156	0	0	32748	53201	16985	338	85949	6544	11735	6016	1442	55771	25737	0	0	18279	0	0		0		0		0		0	true							
49652	17137	0	8155	38526	0	59207	0	0	0	0	63123	0	14363	16259	7178	29443	2153	51052	47317	0	1443	607	0	0	1584	4136	5472	1954	5719	1001	873	768	755	5968	3397	5457	0	1873	1443	3967		0		0		0		0	true							
49858	13326	0	38	48741	0	56354	0	0	0	0	61361	0	0	0	11167	7584	875	56316	61361	0	0	0	0	0	5655	7129	13935	186	12784	3307	2106	8133	0	15738	13546	0	0	5413	0	0		0		0		0		0	false							
49951	12300	0	16824	14898	0	45541	0	0	0	0	64571	0	4472	21296	9169	6045	1698	28717	60099	0	0	412	0	0	6119	17347	6528	486	23459	2837	10730	1680	500	21310	15747	0	0	13316	5047	0		0		0		0		0	false							
50144	9932	0	4649	16021	0	25500	0	0	0	0	58996	0	915	0	19930	9458	7931	20851	58081	0	0	2354	0	0	2497	7770	17025	4642	10267	562	2761	3825	524	12004	7672	0	0	3323	0	0		0		0		0		0	false							
50461	127	0	0	28224	0	28224	0	0	1116	0	19046	0	0	0	601	12540	380	28224	16271	0	2775	251	1116	394	655	2067	1638	0	2722	251	0	1770	0	3758	2021	0	0	251	0	0		0		0		0		0	false							
51253	50072	0	23764	199352	0	199352	0	0	152902	0	606540	0	22086	45850	193665	227693	11987	174076	515939	1512	68515	5872	152902	25115	27579	93750	74109	106416	121329	9503	14091	3326	0	108190	26920	0	0	23594	56107	0		0		0		0		0	true							
51356	8985	0	466	14464	0	23591	0	0	0	0	33416	0	0	466	4656	0	4187	23125	33416	0	0	0	0	0	2034	4733	2840	0	6767	367	6468	7988	0	4952	14823	0	0	6835	0	0		0		0		0		0	false							
51459	31965	0	5844	77540	0	128772	0	0	0	0	168329	400	69809	66416	16652	97051	6163	122928	98120	0	0	2170	0	0	9235	15949	3700	10	25184	9778	641	0	0	12242	10419	315	0	10419	694	0		0		0		0		0	true							
51842	137667	1075	13690	89075	0	144667	0	0	2243	0	247618	0	33481	8415	31598	403	16052	129902	188972	0	25165	3066	248	248	25771	31985	29861	5669	57756	1642	11750	2870	0	61688	16262	20460	1995	13392	32442	0		0		0		0		0	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
52951	30455	0	86659	156073	0	181322	0	0	9138	0	138532	0	20407	44054	21556	20824	5777	94663	116254	0	1871	2514	9138	2091	10949	30979	6290	1674	41927	11630	17249	6481	2000	28336	37360	0	0	28879	1871	0		0		0		0		0	true							
53051	13407	0	2856	33377	0	46564	0	0	0	0	42095	0	1818	2576	9249	8042	3204	43708	40277	0	0	763	0	0	3442	6710	5309	3244	10152	300	1136	0	504	9456	1940	0	0	1436	0	0		0		0		0		0	true							
54058	24987	0	2360	58879	0	87093	0	0	0	0	283607	0	29927	29894	42599	152345	19045	84733	250434	0	3246	10063	0	0	22574	31904	16059	7342	50902	6084	15076	4332	2905	35279	28397	0	0	21160	2685	0		0		0		0		0	true							
54656	207279	0	92323	220394	0	363502	0	0	0	0	829550	0	217305	289448	98211	139350	103662	271179	612245	0	0	776	0	0	51844	173099	42212	2252	224943	73531	117481	21810	692	171196	213514	0	0	191012	0	0		0		0		0		0	true	100273	154329	83666	55684	98586	108423	
54973	3234646	333	84491	319315	0	489214	0	0	0	0	7730862	0	3805	87295	222983	4072240	117812	386662	7711305	17728	15752	10256	0	0	83153	124822	94552	36340	207975	36306	31422	12745	4636	115884	85109	0	0	67728	0	0		0		0		0		0	true	88670	36510	2603296	1457124	3006153	224604	
55336	168785	0	500	197993	0	316157	0	0	0	0	232219	0	0	250	19369	15913	11525	315657	232219	0	0	5048	0	0	5675	13837	16865	3312	18909	299	2787	4206	539	20320	7832	0	0	3086	0	0		0		0		0		0	true							
55635	6244	21	485	21900	0	36414	0	0	285	0	81345	0	17723	2750	4313	20231	241	30540	47270	5368	16352	241	285	285	5668	28124	7166	1049	33792	1036	8325	3501	0	37694	12862	24525	0	9361	1982	0		0		0		0		0	false							
55653	17784	610	3740	88814	0	113501	0	0	0	0	41087	0	3	3468	6087	9376	1267	109131	41084	20	0	0	0	0	1878	3884	1843	329	5762	455	4987	550	0	1847	5992	0	0	5442	0	0		0		0		0		0	true							
55970	228656	0	0	142620	0	236163	0	0	0	0	308045	0	0	0	22805	31098	16418	236163	308045	0	0	6691	0	0	13840	11006	12359	3526	24846	3572	1102	2622	264	17926	7560	0	0	4674	0	0		0		0		0		0	true							
